date,Total Hospitalizations (Median),Lower Hospitalization Bound,Upper Hospitalization Bound
09-20-2020,18,14,18
09-21-2020,15,13,16
09-22-2020,15,13,17
09-23-2020,13,12,16
09-24-2020,13,12,16
09-25-2020,12,12,14
09-26-2020,12,11,13
09-27-2020,12,11,13
09-28-2020,11,11,13
09-29-2020,11,11,11
09-30-2020,12,11,12
10-01-2020,13,13,13
10-02-2020,14,14,16
10-03-2020,13,13,16
10-04-2020,13,11,15
10-05-2020,13,10,15
10-06-2020,13,10,14
10-07-2020,12,9,15
10-08-2020,12,8,15
10-09-2020,11,8,15
10-10-2020,10,8,15
10-11-2020,10,8,14
10-12-2020,10,7,14
10-13-2020,10,7,16
10-14-2020,10,7,16
10-15-2020,10,7,16
10-16-2020,10,7,16
10-17-2020,9,7,16
10-18-2020,9,6,16
10-19-2020,9,5,17
10-20-2020,9,5,17
10-21-2020,9,5,17
10-22-2020,9,4,17
10-23-2020,8,4,18
10-24-2020,9,4,18
10-25-2020,9,3,17
10-26-2020,9,3,17
10-27-2020,9,3,17
10-28-2020,9,2,17
10-29-2020,9,2,16
10-30-2020,9,2,16
10-31-2020,9,2,16
11-01-2020,9,2,16
11-02-2020,9,2,17
11-03-2020,9,2,18
11-04-2020,9,2,18
11-05-2020,9,2,18
11-06-2020,8,2,17
11-07-2020,8,2,17
11-08-2020,6,2,17
11-09-2020,7,2,18
11-10-2020,7,2,18
11-11-2020,7,2,18
11-12-2020,7,2,18
11-13-2020,7,2,17
11-14-2020,7,2,17
11-15-2020,7,2,17
11-16-2020,7,2,17
11-17-2020,7,1,17
11-18-2020,7,1,17
11-19-2020,7,1,18
11-20-2020,7,1,19
11-21-2020,7,1,19
