date,Total Hospitalizations (Median),Lower Hospitalization Bound,Upper Hospitalization Bound
09-27-2020,15,14,16
09-28-2020,14,13,15
09-29-2020,14,12,15
09-30-2020,14,12,14
10-01-2020,13,11,14
10-02-2020,11,10,12
10-03-2020,13,13,15
10-04-2020,15,13,16
10-05-2020,12,11,14
10-06-2020,12,11,13
10-07-2020,17,15,17
10-08-2020,16,14,16
10-09-2020,19,16,19
10-10-2020,17,13,17
10-11-2020,16,14,18
10-12-2020,17,13,17
10-13-2020,17,13,17
10-14-2020,17,12,17
10-15-2020,16,12,17
10-16-2020,16,12,17
10-17-2020,15,12,18
10-18-2020,15,12,18
10-19-2020,14,12,19
10-20-2020,14,12,19
10-21-2020,14,11,19
10-22-2020,14,11,20
10-23-2020,15,11,20
10-24-2020,15,11,24
10-25-2020,15,11,24
10-26-2020,16,11,27
10-27-2020,17,10,27
10-28-2020,17,11,28
10-29-2020,16,10,29
10-30-2020,16,12,33
10-31-2020,17,11,34
11-01-2020,20,12,36
11-02-2020,20,12,38
11-03-2020,21,11,39
11-04-2020,21,13,41
11-05-2020,22,13,42
11-06-2020,22,13,46
11-07-2020,24,13,48
11-08-2020,24,13,50
11-09-2020,24,14,54
11-10-2020,24,14,56
11-11-2020,25,14,58
11-12-2020,26,14,61
11-13-2020,26,14,62
11-14-2020,28,14,66
11-15-2020,28,14,69
11-16-2020,28,13,69
11-17-2020,28,13,74
11-18-2020,28,13,75
11-19-2020,28,13,76
11-20-2020,27,12,79
11-21-2020,27,11,82
11-22-2020,27,12,81
11-23-2020,26,12,83
11-24-2020,26,13,83
11-25-2020,26,13,85
11-26-2020,25,13,87
11-27-2020,26,13,89
11-28-2020,26,13,91
