date,Total Hospitalizations (Median),Lower Hospitalization Bound,Upper Hospitalization Bound
10-04-2020,25,23,26
10-05-2020,25,25,28
10-06-2020,29,29,31
10-07-2020,30,30,31
10-08-2020,30,29,31
10-09-2020,33,31,35
10-10-2020,34,33,36
10-11-2020,36,36,38
10-12-2020,36,35,39
10-13-2020,38,37,43
10-14-2020,41,40,43
10-15-2020,42,41,44
10-16-2020,43,42,44
10-17-2020,44,42,46
10-18-2020,45,43,48
10-19-2020,47,44,51
10-20-2020,49,46,53
10-21-2020,51,47,55
10-22-2020,52,46,58
10-23-2020,54,48,62
10-24-2020,55,48,64
10-25-2020,57,48,67
10-26-2020,59,49,71
10-27-2020,61,49,75
10-28-2020,62,50,78
10-29-2020,64,51,81
10-30-2020,65,50,84
10-31-2020,66,49,89
11-01-2020,67,49,94
11-02-2020,68,50,98
11-03-2020,70,51,102
11-04-2020,72,51,107
11-05-2020,74,51,114
11-06-2020,75,51,118
11-07-2020,77,52,123
11-08-2020,79,52,129
11-09-2020,80,52,136
11-10-2020,82,52,142
11-11-2020,83,53,148
11-12-2020,85,53,153
11-13-2020,86,53,161
11-14-2020,89,54,168
11-15-2020,90,54,174
11-16-2020,92,54,182
11-17-2020,93,54,189
11-18-2020,95,55,197
11-19-2020,99,54,205
11-20-2020,100,54,212
11-21-2020,102,54,220
11-22-2020,104,54,230
11-23-2020,106,54,238
11-24-2020,108,54,247
11-25-2020,110,54,255
11-26-2020,111,54,265
11-27-2020,113,53,276
11-28-2020,114,52,284
11-29-2020,116,53,292
11-30-2020,117,53,302
12-01-2020,119,53,311
12-02-2020,120,52,320
12-03-2020,121,52,328
12-04-2020,121,52,334
12-05-2020,123,52,343
