date,Total Hospitalizations (Median),Lower Hospitalization Bound,Upper Hospitalization Bound
08-30-2020,5,5,5
08-31-2020,6,5,6
09-01-2020,6,6,7
09-02-2020,5,5,6
09-03-2020,5,5,7
09-04-2020,7,7,7
09-05-2020,7,7,8
09-06-2020,7,7,9
09-07-2020,9,8,10
09-08-2020,9,9,10
09-09-2020,10,10,11
09-10-2020,11,11,13
09-11-2020,11,11,14
09-12-2020,11,11,16
09-13-2020,14,12,18
09-14-2020,15,12,18
09-15-2020,15,12,21
09-16-2020,16,13,22
09-17-2020,16,13,24
09-18-2020,19,13,26
09-19-2020,19,14,28
09-20-2020,20,14,30
09-21-2020,19,15,33
09-22-2020,20,15,33
09-23-2020,20,16,36
09-24-2020,22,15,38
09-25-2020,22,15,39
09-26-2020,23,14,40
09-27-2020,24,15,42
09-28-2020,24,16,44
09-29-2020,24,15,46
09-30-2020,25,16,47
10-01-2020,25,16,50
10-02-2020,25,16,50
10-03-2020,25,16,51
10-04-2020,27,16,52
10-05-2020,28,16,53
10-06-2020,27,16,54
10-07-2020,28,16,55
10-08-2020,28,15,57
10-09-2020,28,15,57
10-10-2020,26,15,58
10-11-2020,26,15,57
10-12-2020,25,15,59
10-13-2020,25,14,59
10-14-2020,25,14,59
10-15-2020,25,14,58
10-16-2020,25,13,58
10-17-2020,25,13,59
10-18-2020,25,12,59
10-19-2020,24,12,59
10-20-2020,25,12,59
10-21-2020,24,12,59
10-22-2020,23,9,59
10-23-2020,23,9,57
10-24-2020,22,9,56
10-25-2020,22,9,55
10-26-2020,20,8,54
10-27-2020,20,8,54
10-28-2020,20,8,52
10-29-2020,20,8,51
10-30-2020,20,8,50
10-31-2020,18,7,49
