date,Total Hospitalizations (Median),Lower Hospitalization Bound,Upper Hospitalization Bound
10-04-2020,12,12,13
10-05-2020,13,13,14
10-06-2020,16,13,16
10-07-2020,16,16,16
10-08-2020,16,16,17
10-09-2020,17,17,17
10-10-2020,18,18,18
10-11-2020,20,19,21
10-12-2020,22,22,23
10-13-2020,23,23,23
10-14-2020,22,20,22
10-15-2020,23,23,24
10-16-2020,23,23,25
10-17-2020,26,26,27
10-18-2020,27,26,29
10-19-2020,27,27,30
10-20-2020,30,27,31
10-21-2020,30,30,32
10-22-2020,31,31,34
10-23-2020,33,31,35
10-24-2020,33,31,36
10-25-2020,34,31,37
10-26-2020,35,31,39
10-27-2020,36,33,42
10-28-2020,37,33,44
10-29-2020,38,33,48
10-30-2020,38,33,49
10-31-2020,39,33,52
11-01-2020,39,34,56
11-02-2020,43,34,58
11-03-2020,45,34,59
11-04-2020,47,34,64
11-05-2020,48,34,66
11-06-2020,48,35,68
11-07-2020,49,35,72
11-08-2020,50,35,78
11-09-2020,53,35,83
11-10-2020,54,35,88
11-11-2020,55,35,92
11-12-2020,56,35,95
11-13-2020,58,36,98
11-14-2020,60,36,104
11-15-2020,61,36,109
11-16-2020,61,36,114
11-17-2020,61,37,118
11-18-2020,64,37,124
11-19-2020,64,38,129
11-20-2020,64,36,134
11-21-2020,65,36,141
11-22-2020,65,36,145
11-23-2020,67,36,150
11-24-2020,68,35,155
11-25-2020,71,35,161
11-26-2020,71,35,167
11-27-2020,71,35,173
11-28-2020,71,34,178
11-29-2020,71,34,181
11-30-2020,71,33,184
12-01-2020,72,33,191
12-02-2020,74,33,195
12-03-2020,74,33,200
12-04-2020,74,32,204
12-05-2020,74,31,208
