date,Total Hospitalizations (Median),Lower Hospitalization Bound,Upper Hospitalization Bound
10-04-2020,6,6,7
10-05-2020,5,5,5
10-06-2020,5,5,6
10-07-2020,6,6,6
10-08-2020,8,7,8
10-09-2020,6,6,8
10-10-2020,6,6,7
10-11-2020,8,8,9
10-12-2020,8,8,9
10-13-2020,8,8,9
10-14-2020,9,8,9
10-15-2020,8,8,9
10-16-2020,8,8,8
10-17-2020,8,7,8
10-18-2020,8,7,8
10-19-2020,8,7,8
10-20-2020,8,7,8
10-21-2020,8,7,9
10-22-2020,8,7,10
10-23-2020,8,7,10
10-24-2020,9,8,10
10-25-2020,10,8,11
10-26-2020,10,8,11
10-27-2020,10,8,12
10-28-2020,10,8,12
10-29-2020,11,9,13
10-30-2020,11,9,15
10-31-2020,12,9,16
11-01-2020,13,10,17
11-02-2020,13,9,17
11-03-2020,14,10,19
11-04-2020,15,10,21
11-05-2020,16,10,23
11-06-2020,16,10,25
11-07-2020,17,11,26
11-08-2020,18,11,28
11-09-2020,18,11,31
11-10-2020,19,12,32
11-11-2020,20,12,35
11-12-2020,20,13,38
11-13-2020,21,13,41
11-14-2020,22,14,44
11-15-2020,23,14,47
11-16-2020,24,13,49
11-17-2020,24,13,51
11-18-2020,25,13,53
11-19-2020,24,12,56
11-20-2020,24,11,56
11-21-2020,24,11,56
11-22-2020,22,11,54
11-23-2020,21,9,55
11-24-2020,21,9,55
11-25-2020,20,8,54
11-26-2020,19,8,53
11-27-2020,19,8,51
11-28-2020,18,8,51
11-29-2020,17,8,50
11-30-2020,16,8,50
12-01-2020,16,8,50
12-02-2020,16,8,49
12-03-2020,16,7,48
12-04-2020,15,7,47
12-05-2020,15,7,46
