date,Total Hospitalizations (Median),Lower Hospitalization Bound,Upper Hospitalization Bound
09-27-2020,22,20,23
09-28-2020,22,22,23
09-29-2020,26,25,27
09-30-2020,26,26,27
10-01-2020,27,26,27
10-02-2020,26,26,27
10-03-2020,26,26,27
10-04-2020,26,26,27
10-05-2020,25,22,26
10-06-2020,25,22,27
10-07-2020,23,21,27
10-08-2020,22,20,27
10-09-2020,21,19,27
10-10-2020,21,17,27
10-11-2020,21,17,27
10-12-2020,20,16,28
10-13-2020,20,16,27
10-14-2020,20,16,27
10-15-2020,20,16,27
10-16-2020,20,16,27
10-17-2020,20,16,28
10-18-2020,20,15,28
10-19-2020,19,15,28
10-20-2020,18,13,28
10-21-2020,17,13,29
10-22-2020,17,13,29
10-23-2020,17,13,29
10-24-2020,17,13,29
10-25-2020,17,13,29
10-26-2020,17,13,31
10-27-2020,17,13,31
10-28-2020,17,11,29
10-29-2020,17,10,29
10-30-2020,17,10,31
10-31-2020,16,10,31
11-01-2020,16,10,31
11-02-2020,16,10,31
11-03-2020,16,10,32
11-04-2020,16,10,32
11-05-2020,16,10,32
11-06-2020,15,10,32
11-07-2020,15,10,32
11-08-2020,15,10,32
11-09-2020,15,10,32
11-10-2020,15,8,33
11-11-2020,14,8,33
11-12-2020,14,7,33
11-13-2020,14,7,32
11-14-2020,13,7,32
11-15-2020,13,7,32
11-16-2020,12,7,33
11-17-2020,12,6,33
11-18-2020,12,6,33
11-19-2020,12,6,33
11-20-2020,12,6,33
11-21-2020,12,6,33
11-22-2020,12,6,34
11-23-2020,12,6,34
11-24-2020,12,6,34
11-25-2020,12,6,34
11-26-2020,12,6,34
11-27-2020,11,6,35
11-28-2020,11,6,35
