date,Total Hospitalizations (Median),Lower Hospitalization Bound,Upper Hospitalization Bound
10-04-2020,38,37,40
10-05-2020,41,39,41
10-06-2020,43,40,45
10-07-2020,45,41,48
10-08-2020,45,45,47
10-09-2020,46,46,48
10-10-2020,52,52,53
10-11-2020,53,52,54
10-12-2020,56,56,56
10-13-2020,57,57,57
10-14-2020,56,56,58
10-15-2020,59,59,60
10-16-2020,61,61,62
10-17-2020,63,62,69
10-18-2020,65,62,72
10-19-2020,68,66,76
10-20-2020,75,67,80
10-21-2020,77,70,84
10-22-2020,79,71,86
10-23-2020,81,71,89
10-24-2020,83,72,93
10-25-2020,85,72,99
10-26-2020,88,74,106
10-27-2020,90,74,111
10-28-2020,91,76,115
10-29-2020,93,78,123
10-30-2020,98,78,126
10-31-2020,100,78,134
11-01-2020,100,77,142
11-02-2020,105,79,149
11-03-2020,109,80,156
11-04-2020,111,81,164
11-05-2020,115,81,177
11-06-2020,119,82,183
11-07-2020,125,82,193
11-08-2020,127,83,203
11-09-2020,132,83,210
11-10-2020,134,83,219
11-11-2020,137,83,233
11-12-2020,141,83,245
11-13-2020,144,83,256
11-14-2020,145,82,269
11-15-2020,148,83,283
11-16-2020,151,83,295
11-17-2020,157,82,307
11-18-2020,160,83,323
11-19-2020,161,85,332
11-20-2020,164,84,349
11-21-2020,166,83,363
11-22-2020,170,83,377
11-23-2020,172,83,389
11-24-2020,172,83,402
11-25-2020,173,83,415
11-26-2020,174,82,426
11-27-2020,173,81,435
11-28-2020,176,79,447
11-29-2020,177,79,455
11-30-2020,176,75,466
12-01-2020,178,75,474
12-02-2020,177,75,486
12-03-2020,176,73,493
12-04-2020,176,74,501
12-05-2020,176,72,511
