date,Total Hospitalizations (Median),Lower Hospitalization Bound,Upper Hospitalization Bound
10-04-2020,54,52,55
10-05-2020,50,48,53
10-06-2020,51,50,53
10-07-2020,52,52,54
10-08-2020,54,54,56
10-09-2020,59,59,60
10-10-2020,57,57,60
10-11-2020,61,60,62
10-12-2020,58,58,62
10-13-2020,69,68,69
10-14-2020,71,70,72
10-15-2020,74,74,76
10-16-2020,72,72,74
10-17-2020,79,74,81
10-18-2020,80,75,83
10-19-2020,82,75,85
10-20-2020,82,75,87
10-21-2020,84,75,91
10-22-2020,85,72,91
10-23-2020,85,72,95
10-24-2020,86,72,99
10-25-2020,85,73,102
10-26-2020,86,71,105
10-27-2020,86,70,110
10-28-2020,85,70,112
10-29-2020,86,68,115
10-30-2020,86,66,118
10-31-2020,85,65,120
11-01-2020,83,61,122
11-02-2020,86,61,126
11-03-2020,86,61,129
11-04-2020,86,61,131
11-05-2020,87,60,134
11-06-2020,87,59,138
11-07-2020,88,59,141
11-08-2020,88,59,145
11-09-2020,89,57,148
11-10-2020,88,56,152
11-11-2020,88,55,157
11-12-2020,89,55,160
11-13-2020,89,55,165
11-14-2020,89,54,168
11-15-2020,89,53,172
11-16-2020,89,52,175
11-17-2020,89,51,179
11-18-2020,90,49,183
11-19-2020,90,49,187
11-20-2020,89,48,193
11-21-2020,89,46,195
11-22-2020,87,44,200
11-23-2020,89,44,203
11-24-2020,89,42,206
11-25-2020,89,42,211
11-26-2020,89,39,213
11-27-2020,89,39,214
11-28-2020,89,38,217
11-29-2020,88,36,220
11-30-2020,88,34,223
12-01-2020,86,34,225
12-02-2020,85,34,228
12-03-2020,85,33,229
12-04-2020,85,31,230
12-05-2020,85,29,233
