date,Total Hospitalizations (Median),Lower Hospitalization Bound,Upper Hospitalization Bound
08-30-2020,30,28,33
08-31-2020,31,29,32
09-01-2020,32,30,33
09-02-2020,32,29,32
09-03-2020,29,28,32
09-04-2020,29,28,32
09-05-2020,28,27,31
09-06-2020,26,26,28
09-07-2020,27,25,28
09-08-2020,28,26,29
09-09-2020,29,27,29
09-10-2020,30,27,30
09-11-2020,29,26,30
09-12-2020,29,26,29
09-13-2020,29,26,30
09-14-2020,28,26,30
09-15-2020,28,26,30
09-16-2020,28,26,29
09-17-2020,28,26,29
09-18-2020,29,26,30
09-19-2020,29,25,30
09-20-2020,29,25,30
09-21-2020,29,25,30
09-22-2020,29,25,30
09-23-2020,29,25,30
09-24-2020,29,25,30
09-25-2020,29,25,30
09-26-2020,29,25,31
09-27-2020,29,25,32
09-28-2020,28,24,32
09-29-2020,28,24,32
09-30-2020,28,24,32
10-01-2020,28,24,32
10-02-2020,28,24,32
10-03-2020,29,24,37
10-04-2020,29,24,37
10-05-2020,31,24,38
10-06-2020,31,24,38
10-07-2020,32,24,38
10-08-2020,32,24,41
10-09-2020,34,24,41
10-10-2020,34,24,41
10-11-2020,36,27,42
10-12-2020,36,27,43
10-13-2020,37,27,45
10-14-2020,37,28,45
10-15-2020,38,28,46
10-16-2020,38,28,46
10-17-2020,38,28,47
10-18-2020,40,28,49
10-19-2020,41,28,50
10-20-2020,41,28,51
10-21-2020,41,28,52
10-22-2020,42,28,53
10-23-2020,42,29,54
10-24-2020,42,29,55
10-25-2020,42,29,57
10-26-2020,43,29,59
10-27-2020,43,29,60
10-28-2020,43,29,61
10-29-2020,44,29,61
10-30-2020,44,29,63
10-31-2020,44,29,65
