region,region_name,Projected Demand (%),Hospitalizations (Median),Lower Hospitalization Bound,Upper Hospitalization Bound,Lower Projected Demand Bound,Upper Projected Demand Bound,Total Hospitalizations (Range),Total Projected Demand (Range),Max Occupied Beds,Lower Max Occupied Beds,Upper Max Occupied Beds,Last Update,Type
1,AL- BIRMINGHAM,91.97,523,507,541,91.14,92.79,523 [507 - 541],91.97% [91.14% - 92.79%],1011,941,1080,02-09-2021,projected
2,AL- DOTHAN,91.82,80,76,84,90.99,92.2,80 [76 - 84],91.82% [90.99% - 92.2%],157,146,162,02-09-2021,projected
5,AL- HUNTSVILLE,96.06,152,147,160,94.79,97.02,152 [147 - 160],96.06% [94.79% - 97.02%],302,278,320,02-09-2021,projected
6,AL- MOBILE,92.25,183,177,189,91.34,93.13,183 [177 - 189],92.25% [91.34% - 93.13%],350,324,375,02-09-2021,projected
7,AL- MONTGOMERY,95.78,132,128,135,94.88,96.75,132 [128 - 135],95.78% [94.88% - 96.75%],244,230,259,02-09-2021,projected
9,AL- TUSCALOOSA,94.33,74,71,77,93.53,96.23,74 [71 - 77],94.33% [93.53% - 96.23%],143,135,162,02-09-2021,projected
11,AZ- MESA,105.76,241,233,250,103.38,108.28,241 [233 - 250],105.76% [103.38% - 108.28%],510,463,560,02-09-2021,projected
12,AZ- PHOENIX,95.87,558,540,578,94.48,97.36,558 [540 - 578],95.87% [94.48% - 97.36%],1202,1097,1315,02-09-2021,projected
14,AZ- SUN CITY,90.74,41,39,43,89.75,91.73,41 [39 - 43],90.74% [89.75% - 91.73%],87,79,95,02-09-2021,projected
15,AZ- TUCSON,94.46,161,155,167,93.35,95.65,161 [155 - 167],94.46% [93.35% - 95.65%],365,337,395,02-09-2021,projected
16,AR- FORT SMITH,91.24,75,72,79,90.07,92.33,75 [72 - 79],91.24% [90.07% - 92.33%],144,129,158,02-09-2021,projected
18,AR- JONESBORO,87.96,40,38,42,87.52,89.18,40 [38 - 42],87.96% [87.52% - 89.18%],72,68,83,02-09-2021,projected
19,AR- LITTLE ROCK,92.14,390,377,406,91.02,93.41,390 [377 - 406],92.14% [91.02% - 93.41%],701,636,774,02-09-2021,projected
21,AR- SPRINGDALE,97.12,96,92,100,95.89,98.73,96 [92 - 100],97.12% [95.89% - 98.73%],181,168,198,02-09-2021,projected
22,AR- TEXARKANA,91.73,70,68,74,90.51,93.47,70 [68 - 74],91.73% [90.51% - 93.47%],115,103,132,02-09-2021,projected
23,CA- ORANGE CO.,86.9,207,201,214,86.38,87.45,207 [201 - 214],86.9% [86.38% - 87.45%],528,488,570,02-09-2021,projected
25,CA- BAKERSFIELD,88.43,136,132,140,87.8,89.07,136 [132 - 140],88.43% [87.8% - 89.07%],305,282,328,02-09-2021,projected
31,CA- CHICO,86.09,17,16,18,85.62,86.72,17 [16 - 18],86.09% [85.62% - 86.72%],39,36,43,02-09-2021,projected
33,CA- CONTRA COSTA CO.,87.59,68,66,71,87.09,88.24,68 [66 - 71],87.59% [87.09% - 88.24%],152,142,165,02-09-2021,projected
43,CA- FRESNO,92.0,132,128,136,91.21,93.01,132 [128 - 136],92.0% [91.21% - 93.01%],274,256,297,02-09-2021,projected
56,CA- LOS ANGELES,88.97,853,829,879,88.37,89.64,853 [829 - 879],88.97% [88.37% - 89.64%],2225,2075,2392,02-09-2021,projected
58,CA- MODESTO,94.08,120,116,124,93.09,95.24,120 [116 - 124],94.08% [93.09% - 95.24%],242,225,262,02-09-2021,projected
62,CA- NAPA,88.08,22,21,23,87.22,88.59,22 [21 - 23],88.08% [87.22% - 88.59%],47,42,50,02-09-2021,projected
65,CA- ALAMEDA CO.,84.97,72,69,75,84.53,85.39,72 [69 - 75],84.97% [84.53% - 85.39%],168,153,182,02-09-2021,projected
69,CA- PALM SPR/RANCHO MIR.,87.31,29,28,30,86.74,88.07,29 [28 - 30],87.31% [86.74% - 88.07%],77,71,85,02-09-2021,projected
73,CA- REDDING,83.51,17,16,18,83.23,83.7,17 [16 - 18],83.51% [83.23% - 83.7%],38,35,40,02-09-2021,projected
77,CA- SACRAMENTO,85.69,107,103,112,85.16,86.29,107 [103 - 112],85.69% [85.16% - 86.29%],272,247,301,02-09-2021,projected
78,CA- SALINAS,90.47,39,37,41,89.33,91.48,39 [37 - 41],90.47% [89.33% - 91.48%],83,74,91,02-09-2021,projected
79,CA- SAN BERNARDINO,89.93,208,201,216,88.98,90.95,208 [201 - 216],89.93% [88.98% - 90.95%],574,519,633,02-09-2021,projected
80,CA- SAN DIEGO,91.36,359,349,370,90.54,92.28,359 [349 - 370],91.36% [90.54% - 92.28%],799,741,864,02-09-2021,projected
81,CA- SAN FRANCISCO,82.76,63,61,65,82.54,83.02,63 [61 - 65],82.76% [82.54% - 83.02%],140,129,153,02-09-2021,projected
82,CA- SAN JOSE,87.04,84,82,87,86.51,87.53,84 [82 - 87],87.04% [86.51% - 87.53%],213,197,228,02-09-2021,projected
83,CA- SAN LUIS OBISPO,93.6,30,29,31,92.72,94.47,30 [29 - 31],93.6% [92.72% - 94.47%],62,58,66,02-09-2021,projected
85,CA- SAN MATEO CO.,83.97,48,46,50,83.67,84.3,48 [46 - 50],83.97% [83.67% - 84.3%],107,99,116,02-09-2021,projected
86,CA- SANTA BARBARA,91.59,50,48,52,90.77,92.63,50 [48 - 52],91.59% [90.77% - 92.63%],112,104,122,02-09-2021,projected
87,CA- SANTA CRUZ,93.65,26,25,27,92.81,94.76,26 [25 - 27],93.65% [92.81% - 94.76%],49,46,53,02-09-2021,projected
89,CA- SANTA ROSA,82.85,24,23,25,82.63,83.17,24 [23 - 25],82.85% [82.63% - 83.17%],53,49,59,02-09-2021,projected
91,CA- STOCKTON,90.54,52,50,54,89.78,91.48,52 [50 - 54],90.54% [89.78% - 91.48%],112,104,122,02-09-2021,projected
96,CA- VENTURA,96.91,117,113,121,95.7,98.25,117 [113 - 121],96.91% [95.7% - 98.25%],266,247,287,02-09-2021,projected
101,CO- BOULDER,88.21,20,19,22,87.58,88.63,20 [19 - 22],88.21% [87.58% - 88.63%],39,36,41,02-09-2021,projected
102,CO- COLORADO SPRINGS,91.69,69,66,73,90.53,93.82,69 [66 - 73],91.69% [90.53% - 93.82%],121,109,143,02-09-2021,projected
103,CO- DENVER,90.82,269,259,280,89.9,91.74,269 [259 - 280],90.82% [89.9% - 91.74%],517,473,561,02-09-2021,projected
104,CO- FORT COLLINS,87.2,27,25,29,86.57,88.29,27 [25 - 29],87.2% [86.57% - 88.29%],46,42,53,02-09-2021,projected
105,CO- GRAND JUNCTION,91.99,49,47,51,91.24,93.01,49 [47 - 51],91.99% [91.24% - 93.01%],95,89,103,02-09-2021,projected
106,CO- GREELEY,86.95,26,25,28,86.44,87.72,26 [25 - 28],86.95% [86.44% - 87.72%],54,50,60,02-09-2021,projected
107,CO- PUEBLO,81.63,7,7,7,81.5,82.13,7 [7 - 7],81.63% [81.5% - 82.13%],13,12,17,02-09-2021,projected
109,CT- BRIDGEPORT,89.32,74,72,77,88.73,90.03,74 [72 - 77],89.32% [88.73% - 90.03%],158,148,170,02-09-2021,projected
110,CT- HARTFORD,90.01,142,137,147,89.28,90.75,142 [137 - 147],90.01% [89.28% - 90.75%],326,302,350,02-09-2021,projected
111,CT- NEW HAVEN,89.06,153,148,158,88.41,89.74,153 [148 - 158],89.06% [88.41% - 89.74%],349,324,375,02-09-2021,projected
112,DE- WILMINGTON,88.75,72,69,75,88.0,89.56,72 [69 - 75],88.75% [88.0% - 89.56%],163,149,178,02-09-2021,projected
113,DC- WASHINGTON,92.15,339,328,351,91.15,93.32,339 [328 - 351],92.15% [91.15% - 93.32%],667,612,731,02-09-2021,projected
115,FL- BRADENTON,92.41,41,39,43,91.28,93.4,41 [39 - 43],92.41% [91.28% - 93.4%],88,80,95,02-09-2021,projected
116,FL- CLEARWATER,88.55,73,71,75,88.0,89.22,73 [71 - 75],88.55% [88.0% - 89.22%],140,131,151,02-09-2021,projected
118,FL- FORT LAUDERDALE,91.85,542,525,559,91.01,92.78,542 [525 - 559],91.85% [91.01% - 92.78%],1031,958,1112,02-09-2021,projected
119,FL- FORT MYERS,88.15,155,148,160,87.58,88.83,155 [148 - 160],88.15% [87.58% - 88.83%],312,290,338,02-09-2021,projected
120,FL- GAINESVILLE,88.8,91,86,93,88.42,89.4,91 [86 - 93],88.8% [88.42% - 89.4%],162,155,173,02-09-2021,projected
122,FL- HUDSON,88.31,54,52,56,87.67,89.03,54 [52 - 56],88.31% [87.67% - 89.03%],104,96,113,02-09-2021,projected
123,FL- JACKSONVILLE,90.75,256,248,267,89.87,91.58,256 [248 - 267],90.75% [89.87% - 91.58%],528,485,569,02-09-2021,projected
124,FL- LAKELAND,94.33,80,78,83,93.3,95.45,80 [78 - 83],94.33% [93.3% - 95.45%],153,142,165,02-09-2021,projected
127,FL- MIAMI,95.09,847,823,874,94.02,96.2,847 [823 - 874],95.09% [94.02% - 96.2%],1627,1512,1747,02-09-2021,projected
129,FL- OCALA,93.16,100,97,103,92.21,94.33,100 [97 - 103],93.16% [92.21% - 94.33%],180,167,196,02-09-2021,projected
130,FL- ORLANDO,91.22,586,568,606,90.36,92.17,586 [568 - 606],91.22% [90.36% - 92.17%],1162,1073,1261,02-09-2021,projected
131,FL- ORMOND BEACH,87.01,59,56,62,86.47,87.62,59 [56 - 62],87.01% [86.47% - 87.62%],116,107,126,02-09-2021,projected
133,FL- PANAMA CITY,99.13,65,62,68,97.62,100.93,65 [62 - 68],99.13% [97.62% - 100.93%],127,117,139,02-09-2021,projected
134,FL- PENSACOLA,96.86,210,203,219,95.45,98.31,210 [203 - 219],96.86% [95.45% - 98.31%],396,363,430,02-09-2021,projected
137,FL- SARASOTA,86.92,49,47,51,86.09,87.4,49 [47 - 51],86.92% [86.09% - 87.4%],100,88,107,02-09-2021,projected
139,FL- ST PETERSBURG,87.13,59,57,61,86.7,87.7,59 [57 - 61],87.13% [86.7% - 87.7%],114,107,123,02-09-2021,projected
140,FL- TALLAHASSEE,88.68,119,111,122,88.01,89.53,119 [111 - 122],88.68% [88.01% - 89.53%],234,216,257,02-09-2021,projected
141,FL- TAMPA,89.01,188,183,195,88.33,89.72,188 [183 - 195],89.01% [88.33% - 89.72%],384,355,414,02-09-2021,projected
142,GA- ALBANY,85.36,31,30,33,84.89,86.21,31 [30 - 33],85.36% [84.89% - 86.21%],57,52,66,02-09-2021,projected
144,GA- ATLANTA,102.21,1346,1299,1389,100.29,103.98,1346 [1299 - 1389],102.21% [100.29% - 103.98%],2660,2430,2872,02-09-2021,projected
145,GA- AUGUSTA,92.02,139,133,145,91.08,92.87,139 [133 - 145],92.02% [91.08% - 92.87%],295,272,316,02-09-2021,projected
146,GA- COLUMBUS,89.13,58,55,61,88.5,89.69,58 [55 - 61],89.13% [88.5% - 89.69%],115,107,122,02-09-2021,projected
147,GA- MACON,91.27,127,120,133,90.24,92.16,127 [120 - 133],91.27% [90.24% - 92.16%],252,229,272,02-09-2021,projected
148,GA- ROME,97.49,53,51,57,95.3,98.85,53 [51 - 57],97.49% [95.3% - 98.85%],128,112,138,02-09-2021,projected
149,GA- SAVANNAH,95.79,179,171,185,94.77,97.2,179 [171 - 185],95.79% [94.77% - 97.2%],325,304,354,02-09-2021,projected
151,ID- BOISE,83.42,25,24,27,82.89,83.76,25 [24 - 27],83.42% [82.89% - 83.76%],71,60,78,02-09-2021,projected
152,ID- IDAHO FALLS,85.86,14,13,14,85.21,86.72,14 [13 - 14],85.86% [85.21% - 86.72%],27,24,31,02-09-2021,projected
154,IL- AURORA,88.92,24,23,25,88.16,89.68,24 [23 - 25],88.92% [88.16% - 89.68%],47,43,51,02-09-2021,projected
155,IL- BLUE ISLAND,83.63,47,45,49,83.35,83.94,47 [45 - 49],83.63% [83.35% - 83.94%],92,85,100,02-09-2021,projected
156,IL- CHICAGO,83.55,157,152,162,83.27,83.87,157 [152 - 162],83.55% [83.27% - 83.87%],304,280,331,02-09-2021,projected
158,IL- ELGIN,89.39,52,50,53,88.66,90.22,52 [50 - 53],89.39% [88.66% - 90.22%],102,94,111,02-09-2021,projected
161,IL- EVANSTON,85.22,66,64,68,84.8,85.67,66 [64 - 68],85.22% [84.8% - 85.67%],126,116,137,02-09-2021,projected
163,IL- HINSDALE,85.82,31,30,32,85.27,86.18,31 [30 - 32],85.82% [85.27% - 86.18%],64,58,68,02-09-2021,projected
164,IL- JOLIET,88.22,50,48,52,87.47,88.75,50 [48 - 52],88.22% [87.47% - 88.75%],109,99,116,02-09-2021,projected
166,IL- MELROSE PARK,85.27,80,77,83,84.82,85.69,80 [77 - 83],85.27% [84.82% - 85.69%],163,149,176,02-09-2021,projected
170,IL- PEORIA,85.33,50,47,51,84.95,85.7,50 [47 - 51],85.33% [84.95% - 85.7%],99,92,106,02-09-2021,projected
171,IL- ROCKFORD,86.01,45,43,47,85.62,86.53,45 [43 - 47],86.01% [85.62% - 86.53%],92,86,100,02-09-2021,projected
172,IL- SPRINGFIELD,83.93,45,43,48,83.46,84.09,45 [43 - 48],83.93% [83.46% - 84.09%],100,88,104,02-09-2021,projected
