date,Total Hospitalizations (Median),Lower Hospitalization Bound,Upper Hospitalization Bound
06-14-2020,24,0,58
06-15-2020,24,0,59
06-16-2020,25,0,60
06-17-2020,25,0,63
06-18-2020,26,0,63
06-19-2020,27,0,65
06-20-2020,28,0,66
06-21-2020,28,0,66
06-22-2020,28,0,67
06-23-2020,29,0,67
06-24-2020,29,0,68
06-25-2020,29,0,69
06-26-2020,29,0,70
06-27-2020,29,0,71
06-28-2020,29,0,71
06-29-2020,29,0,72
06-30-2020,29,0,72
07-01-2020,30,0,73
07-02-2020,30,0,74
07-03-2020,30,0,74
07-04-2020,30,0,75
07-05-2020,31,0,74
07-06-2020,31,0,76
07-07-2020,31,0,76
07-08-2020,31,0,77
07-09-2020,31,0,76
07-10-2020,31,0,76
07-11-2020,31,0,77
07-12-2020,31,0,78
07-13-2020,31,0,79
07-14-2020,32,0,79
07-15-2020,32,0,79
07-16-2020,32,0,80
07-17-2020,33,0,81
07-18-2020,33,0,81
07-19-2020,33,0,81
07-20-2020,34,0,80
07-21-2020,34,0,78
07-22-2020,34,0,79
07-23-2020,35,0,78
07-24-2020,35,0,78
07-25-2020,35,0,77
07-26-2020,35,0,77
07-27-2020,36,0,77
07-28-2020,37,0,77
07-29-2020,37,0,77
07-30-2020,37,0,77
07-31-2020,37,0,77
08-01-2020,39,0,76
08-02-2020,39,0,76
08-03-2020,39,0,74
08-04-2020,40,0,74
08-05-2020,39,0,75
08-06-2020,39,0,75
08-07-2020,39,0,75
08-08-2020,39,0,74
