date,Total Hospitalizations (Median),Lower Hospitalization Bound,Upper Hospitalization Bound
06-14-2020,1,0,10
06-15-2020,2,0,10
06-16-2020,2,0,10
06-17-2020,2,0,11
06-18-2020,2,0,12
06-19-2020,2,0,12
06-20-2020,2,0,12
06-21-2020,2,0,13
06-22-2020,3,0,13
06-23-2020,3,0,14
06-24-2020,3,0,15
06-25-2020,3,0,16
06-26-2020,4,0,17
06-27-2020,5,0,18
06-28-2020,5,0,18
06-29-2020,5,0,19
06-30-2020,5,0,19
07-01-2020,5,0,20
07-02-2020,5,0,22
07-03-2020,6,0,23
07-04-2020,6,0,23
07-05-2020,7,0,25
07-06-2020,7,0,25
07-07-2020,7,0,25
07-08-2020,7,0,26
07-09-2020,7,0,26
07-10-2020,7,0,26
07-11-2020,7,0,26
07-12-2020,7,0,26
07-13-2020,7,0,27
07-14-2020,7,0,27
07-15-2020,7,0,28
07-16-2020,7,0,29
07-17-2020,7,0,29
07-18-2020,7,0,30
07-19-2020,7,0,30
07-20-2020,7,0,31
07-21-2020,7,0,31
07-22-2020,7,0,31
07-23-2020,7,0,31
07-24-2020,7,0,32
07-25-2020,7,0,32
07-26-2020,8,0,32
07-27-2020,8,0,32
07-28-2020,8,0,33
07-29-2020,8,0,34
07-30-2020,8,0,35
07-31-2020,9,0,36
08-01-2020,9,0,36
08-02-2020,9,0,37
08-03-2020,9,0,38
08-04-2020,9,0,39
08-05-2020,9,0,39
08-06-2020,9,0,40
08-07-2020,9,0,40
08-08-2020,9,0,40
