HRRNum,Hospital Referral Region,Projected Demand (%),Hospitalizations,Lower Hospitalization Bound,Upper Hospitalization Bound,Last Update
1,AL- BIRMINGHAM,80,276,262,289,04-18-2020
2,AL- DOTHAN,83,320,304,336,04-18-2020
5,AL- HUNTSVILLE,82,296,281,310,04-18-2020
6,AL- MOBILE,81,260,247,273,04-18-2020
7,AL- MONTGOMERY,82,216,205,226,04-18-2020
9,AL- TUSCALOOSA,84,256,243,268,04-18-2020
11,AZ- MESA,82,272,258,285,04-18-2020
12,AZ- PHOENIX,80,268,254,281,04-18-2020
14,AZ- SUN CITY,85,308,292,323,04-18-2020
15,AZ- TUCSON,81,284,269,298,04-18-2020
16,AR- FORT SMITH,83,296,281,310,04-18-2020
18,AR- JONESBORO,84,212,201,222,04-18-2020
19,AR- LITTLE ROCK,80,244,231,256,04-18-2020
21,AR- SPRINGDALE,83,236,224,247,04-18-2020
22,AR- TEXARKANA,84,276,262,289,04-18-2020
23,CA- ORANGE CO.,80,296,281,310,04-18-2020
25,CA- BAKERSFIELD,81,232,220,243,04-18-2020
31,CA- CHICO,87,248,235,260,04-18-2020
33,CA- CONTRA COSTA CO.,82,256,243,268,04-18-2020
43,CA- FRESNO,82,336,319,352,04-18-2020
56,CA- LOS ANGELES,80,280,266,294,04-18-2020
58,CA- MODESTO,82,292,277,306,04-18-2020
62,CA- NAPA,88,272,258,285,04-18-2020
65,CA- ALAMEDA CO.,81,244,231,256,04-18-2020
69,CA- PALM SPR/RANCHO MIR.,84,284,269,298,04-18-2020
73,CA- REDDING,84,284,269,298,04-18-2020
77,CA- SACRAMENTO,80,236,224,247,04-18-2020
78,CA- SALINAS,86,304,288,319,04-18-2020
79,CA- SAN BERNARDINO,80,292,277,306,04-18-2020
80,CA- SAN DIEGO,80,260,247,273,04-18-2020
81,CA- SAN FRANCISCO,80,288,273,302,04-18-2020
82,CA- SAN JOSE,81,280,266,294,04-18-2020
83,CA- SAN LUIS OBISPO,90,320,304,336,04-18-2020
85,CA- SAN MATEO CO.,81,236,224,247,04-18-2020
86,CA- SANTA BARBARA,84,288,273,302,04-18-2020
87,CA- SANTA CRUZ,93,284,269,298,04-18-2020
89,CA- SANTA ROSA,82,284,269,298,04-18-2020
91,CA- STOCKTON,84,284,269,298,04-18-2020
96,CA- VENTURA,82,264,250,277,04-18-2020
101,CO- BOULDER,90,256,243,268,04-18-2020
102,CO- COLORADO SPRINGS,84,260,247,273,04-18-2020
103,CO- DENVER,81,256,243,268,04-18-2020
104,CO- FORT COLLINS,87,272,258,285,04-18-2020
105,CO- GRAND JUNCTION,86,260,247,273,04-18-2020
106,CO- GREELEY,86,240,228,252,04-18-2020
107,CO- PUEBLO,86,288,273,302,04-18-2020
109,CT- BRIDGEPORT,82,280,266,294,04-18-2020
110,CT- HARTFORD,81,252,239,264,04-18-2020
111,CT- NEW HAVEN,81,240,228,252,04-18-2020
112,DE- WILMINGTON,82,304,288,319,04-18-2020
113,DC- WASHINGTON,80,308,292,323,04-18-2020
115,FL- BRADENTON,86,300,285,315,04-18-2020
116,FL- CLEARWATER,82,288,273,302,04-18-2020
118,FL- FORT LAUDERDALE,80,256,243,268,04-18-2020
119,FL- FORT MYERS,81,272,258,285,04-18-2020
120,FL- GAINESVILLE,82,292,277,306,04-18-2020
122,FL- HUDSON,83,260,247,273,04-18-2020
123,FL- JACKSONVILLE,80,208,197,218,04-18-2020
124,FL- LAKELAND,84,256,243,268,04-18-2020
127,FL- MIAMI,80,308,292,323,04-18-2020
129,FL- OCALA,83,296,281,310,04-18-2020
130,FL- ORLANDO,80,296,281,310,04-18-2020
131,FL- ORMOND BEACH,82,268,254,281,04-18-2020
133,FL- PANAMA CITY,86,284,269,298,04-18-2020
134,FL- PENSACOLA,82,256,243,268,04-18-2020
137,FL- SARASOTA,83,288,273,302,04-18-2020
139,FL- ST PETERSBURG,83,276,262,289,04-18-2020
140,FL- TALLAHASSEE,81,252,239,264,04-18-2020
141,FL- TAMPA,81,296,281,310,04-18-2020
142,GA- ALBANY,84,260,247,273,04-18-2020
144,GA- ATLANTA,80,296,281,310,04-18-2020
145,GA- AUGUSTA,81,276,262,289,04-18-2020
146,GA- COLUMBUS,83,236,224,247,04-18-2020
147,GA- MACON,81,248,235,260,04-18-2020
148,GA- ROME,86,308,292,323,04-18-2020
149,GA- SAVANNAH,82,308,292,323,04-18-2020
151,ID- BOISE,82,232,220,243,04-18-2020
152,ID- IDAHO FALLS,90,292,277,306,04-18-2020
154,IL- AURORA,88,236,224,247,04-18-2020
155,IL- BLUE ISLAND,81,292,277,306,04-18-2020
156,IL- CHICAGO,80,240,228,252,04-18-2020
158,IL- ELGIN,84,276,262,289,04-18-2020
161,IL- EVANSTON,81,268,254,281,04-18-2020
163,IL- HINSDALE,84,276,262,289,04-18-2020
164,IL- JOLIET,83,284,269,298,04-18-2020
166,IL- MELROSE PARK,81,296,281,310,04-18-2020
170,IL- PEORIA,82,244,231,256,04-18-2020
