HRRNum,Hospital Referral Region,Projected Demand (%),Hospitalizations,Lower Hospitalization Bound,Upper Hospitalization Bound,Last Update
1,AL- BIRMINGHAM,80,270,256,283,04-25-2020
2,AL- DOTHAN,85,408,387,428,04-25-2020
5,AL- HUNTSVILLE,83,330,313,346,04-25-2020
6,AL- MOBILE,82,324,307,340,04-25-2020
7,AL- MONTGOMERY,84,360,342,378,04-25-2020
9,AL- TUSCALOOSA,87,330,313,346,04-25-2020
11,AZ- MESA,83,336,319,352,04-25-2020
12,AZ- PHOENIX,80,366,347,384,04-25-2020
14,AZ- SUN CITY,88,396,376,415,04-25-2020
15,AZ- TUCSON,82,312,296,327,04-25-2020
16,AR- FORT SMITH,85,378,359,396,04-25-2020
18,AR- JONESBORO,87,318,302,333,04-25-2020
19,AR- LITTLE ROCK,81,390,370,409,04-25-2020
21,AR- SPRINGDALE,86,366,347,384,04-25-2020
22,AR- TEXARKANA,87,354,336,371,04-25-2020
23,CA- ORANGE CO.,80,366,347,384,04-25-2020
25,CA- BAKERSFIELD,81,348,330,365,04-25-2020
31,CA- CHICO,91,318,302,333,04-25-2020
33,CA- CONTRA COSTA CO.,83,396,376,415,04-25-2020
43,CA- FRESNO,83,312,296,327,04-25-2020
56,CA- LOS ANGELES,80,318,302,333,04-25-2020
58,CA- MODESTO,83,300,285,315,04-25-2020
62,CA- NAPA,92,342,324,359,04-25-2020
65,CA- ALAMEDA CO.,81,354,336,371,04-25-2020
69,CA- PALM SPR/RANCHO MIR.,86,372,353,390,04-25-2020
73,CA- REDDING,86,294,279,308,04-25-2020
77,CA- SACRAMENTO,81,318,302,333,04-25-2020
78,CA- SALINAS,88,342,324,359,04-25-2020
79,CA- SAN BERNARDINO,81,342,324,359,04-25-2020
80,CA- SAN DIEGO,80,360,342,378,04-25-2020
81,CA- SAN FRANCISCO,81,342,324,359,04-25-2020
82,CA- SAN JOSE,82,372,353,390,04-25-2020
83,CA- SAN LUIS OBISPO,94,306,290,321,04-25-2020
85,CA- SAN MATEO CO.,82,360,342,378,04-25-2020
86,CA- SANTA BARBARA,86,282,267,296,04-25-2020
87,CA- SANTA CRUZ,100,396,376,415,04-25-2020
89,CA- SANTA ROSA,83,288,273,302,04-25-2020
91,CA- STOCKTON,86,324,307,340,04-25-2020
96,CA- VENTURA,84,348,330,365,04-25-2020
101,CO- BOULDER,95,372,353,390,04-25-2020
102,CO- COLORADO SPRINGS,84,252,239,264,04-25-2020
103,CO- DENVER,81,318,302,333,04-25-2020
104,CO- FORT COLLINS,91,390,370,409,04-25-2020
105,CO- GRAND JUNCTION,89,414,393,434,04-25-2020
106,CO- GREELEY,89,384,364,403,04-25-2020
107,CO- PUEBLO,87,306,290,321,04-25-2020
109,CT- BRIDGEPORT,83,312,296,327,04-25-2020
110,CT- HARTFORD,82,354,336,371,04-25-2020
111,CT- NEW HAVEN,81,360,342,378,04-25-2020
112,DE- WILMINGTON,83,390,370,409,04-25-2020
113,DC- WASHINGTON,81,360,342,378,04-25-2020
115,FL- BRADENTON,88,294,279,308,04-25-2020
116,FL- CLEARWATER,84,306,290,321,04-25-2020
118,FL- FORT LAUDERDALE,80,312,296,327,04-25-2020
119,FL- FORT MYERS,81,420,399,441,04-25-2020
120,FL- GAINESVILLE,83,342,324,359,04-25-2020
122,FL- HUDSON,84,324,307,340,04-25-2020
123,FL- JACKSONVILLE,81,408,387,428,04-25-2020
124,FL- LAKELAND,86,324,307,340,04-25-2020
127,FL- MIAMI,80,330,313,346,04-25-2020
129,FL- OCALA,85,360,342,378,04-25-2020
130,FL- ORLANDO,80,330,313,346,04-25-2020
131,FL- ORMOND BEACH,84,372,353,390,04-25-2020
133,FL- PANAMA CITY,89,402,381,422,04-25-2020
134,FL- PENSACOLA,83,396,376,415,04-25-2020
137,FL- SARASOTA,84,288,273,302,04-25-2020
139,FL- ST PETERSBURG,84,384,364,403,04-25-2020
140,FL- TALLAHASSEE,82,288,273,302,04-25-2020
141,FL- TAMPA,81,360,342,378,04-25-2020
142,GA- ALBANY,86,306,290,321,04-25-2020
144,GA- ATLANTA,80,372,353,390,04-25-2020
145,GA- AUGUSTA,82,396,376,415,04-25-2020
146,GA- COLUMBUS,85,378,359,396,04-25-2020
147,GA- MACON,83,378,359,396,04-25-2020
148,GA- ROME,89,378,359,396,04-25-2020
149,GA- SAVANNAH,83,420,399,441,04-25-2020
151,ID- BOISE,83,330,313,346,04-25-2020
152,ID- IDAHO FALLS,93,330,313,346,04-25-2020
154,IL- AURORA,93,384,364,403,04-25-2020
155,IL- BLUE ISLAND,82,390,370,409,04-25-2020
156,IL- CHICAGO,80,384,364,403,04-25-2020
158,IL- ELGIN,86,372,353,390,04-25-2020
161,IL- EVANSTON,82,384,364,403,04-25-2020
163,IL- HINSDALE,86,360,342,378,04-25-2020
164,IL- JOLIET,85,336,319,352,04-25-2020
166,IL- MELROSE PARK,82,390,370,409,04-25-2020
170,IL- PEORIA,83,324,307,340,04-25-2020
171,IL- ROCKFORD,84,402,381,422,04-25-2020
172,IL- SPRINGFIELD,82,390,370,409,04-25-2020
173,IL- URBANA,86,372,353,390,04-25-2020
175,IL- BLOOMINGTON,106,456,433,478,04-25-2020
179,IN- EVANSVILLE,83,336,319,352,04-25-2020
180,IN- FORT WAYNE,82,360,342,378,04-25-2020
181,IN- GARY,84,366,347,384,04-25-2020
183,IN- INDIANAPOLIS,81,366,347,384,04-25-2020
184,IN- LAFAYETTE,88,294,279,308,04-25-2020
185,IN- MUNCIE,95,360,342,378,04-25-2020
186,IN- MUNSTER,85,318,302,333,04-25-2020
187,IN- SOUTH BEND,84,366,347,384,04-25-2020
188,IN- TERRE HAUTE,93,336,319,352,04-25-2020
190,IA- CEDAR RAPIDS,86,294,279,308,04-25-2020
191,IA- DAVENPORT,82,288,273,302,04-25-2020
192,IA- DES MOINES,82,396,376,415,04-25-2020
193,IA- DUBUQUE,93,444,421,466,04-25-2020
194,IA- IOWA CITY,83,342,324,359,04-25-2020
195,IA- MASON CITY,89,354,336,371,04-25-2020
196,IA- SIOUX CITY,85,330,313,346,04-25-2020
197,IA- WATERLOO,91,360,342,378,04-25-2020
200,KS- TOPEKA,84,324,307,340,04-25-2020
201,KS- WICHITA,81,366,347,384,04-25-2020
203,KY- COVINGTON,86,396,376,415,04-25-2020
204,KY- LEXINGTON,81,396,376,415,04-25-2020
205,KY- LOUISVILLE,81,348,330,365,04-25-2020
207,KY- OWENSBORO,93,366,347,384,04-25-2020
208,KY- PADUCAH,84,366,347,384,04-25-2020
209,LA- ALEXANDRIA,87,354,336,371,04-25-2020
210,LA- BATON ROUGE,82,330,313,346,04-25-2020
212,LA- HOUMA,89,336,319,352,04-25-2020
213,LA- LAFAYETTE,83,372,353,390,04-25-2020
214,LA- LAKE CHARLES,86,318,302,333,04-25-2020
216,LA- METAIRIE,87,384,364,403,04-25-2020
217,LA- MONROE,87,426,404,447,04-25-2020
218,LA- NEW ORLEANS,82,360,342,378,04-25-2020
219,LA- SHREVEPORT,82,306,290,321,04-25-2020
220,LA- SLIDELL,94,408,387,428,04-25-2020
221,ME- BANGOR,85,318,302,333,04-25-2020
222,ME- PORTLAND,82,342,324,359,04-25-2020
223,MD- BALTIMORE,80,372,353,390,04-25-2020
225,MD- SALISBURY,87,378,359,396,04-25-2020
