HRRNum,Hospital Referral Region,Projected Demand (%),Hospitalizations,Lower Hospitalization Bound,Upper Hospitalization Bound,Last Update
1,AL- BIRMINGHAM,81,90,85,94,04-16-2020
2,AL- DOTHAN,87,100,95,105,04-16-2020
5,AL- HUNTSVILLE,83,70,66,73,04-16-2020
6,AL- MOBILE,82,70,66,73,04-16-2020
7,AL- MONTGOMERY,81,30,28,31,04-16-2020
9,AL- TUSCALOOSA,84,40,38,42,04-16-2020
11,AZ- MESA,80,10,9,10,04-16-2020
12,AZ- PHOENIX,80,10,9,10,04-16-2020
14,AZ- SUN CITY,83,30,28,31,04-16-2020
15,AZ- TUCSON,81,30,28,31,04-16-2020
16,AR- FORT SMITH,87,90,85,94,04-16-2020
18,AR- JONESBORO,82,20,19,21,04-16-2020
19,AR- LITTLE ROCK,80,40,38,42,04-16-2020
21,AR- SPRINGDALE,85,60,57,63,04-16-2020
22,AR- TEXARKANA,89,90,85,94,04-16-2020
23,CA- ORANGE CO.,80,50,47,52,04-16-2020
25,CA- BAKERSFIELD,80,10,9,10,04-16-2020
31,CA- CHICO,89,60,57,63,04-16-2020
33,CA- CONTRA COSTA CO.,84,100,95,105,04-16-2020
43,CA- FRESNO,84,100,95,105,04-16-2020
56,CA- LOS ANGELES,80,20,19,21,04-16-2020
58,CA- MODESTO,82,40,38,42,04-16-2020
62,CA- NAPA,97,100,95,105,04-16-2020
65,CA- ALAMEDA CO.,81,50,47,52,04-16-2020
69,CA- PALM SPR/RANCHO MIR.,85,60,57,63,04-16-2020
73,CA- REDDING,88,90,85,94,04-16-2020
77,CA- SACRAMENTO,80,30,28,31,04-16-2020
78,CA- SALINAS,88,70,66,73,04-16-2020
79,CA- SAN BERNARDINO,80,10,9,10,04-16-2020
80,CA- SAN DIEGO,81,90,85,94,04-16-2020
81,CA- SAN FRANCISCO,80,50,47,52,04-16-2020
82,CA- SAN JOSE,82,70,66,73,04-16-2020
83,CA- SAN LUIS OBISPO,90,50,47,52,04-16-2020
85,CA- SAN MATEO CO.,80,10,9,10,04-16-2020
86,CA- SANTA BARBARA,85,50,47,52,04-16-2020
87,CA- SANTA CRUZ,99,70,66,73,04-16-2020
89,CA- SANTA ROSA,83,60,57,63,04-16-2020
91,CA- STOCKTON,87,80,76,84,04-16-2020
96,CA- VENTURA,83,50,47,52,04-16-2020
101,CO- BOULDER,90,50,47,52,04-16-2020
102,CO- COLORADO SPRINGS,83,40,38,42,04-16-2020
103,CO- DENVER,80,30,28,31,04-16-2020
104,CO- FORT COLLINS,81,10,9,10,04-16-2020
105,CO- GRAND JUNCTION,92,100,95,105,04-16-2020
106,CO- GREELEY,82,20,19,21,04-16-2020
107,CO- PUEBLO,83,30,28,31,04-16-2020
109,CT- BRIDGEPORT,85,100,95,105,04-16-2020
110,CT- HARTFORD,81,50,47,52,04-16-2020
111,CT- NEW HAVEN,81,70,66,73,04-16-2020
112,DE- WILMINGTON,84,80,76,84,04-16-2020
113,DC- WASHINGTON,81,80,76,84,04-16-2020
115,FL- BRADENTON,89,70,66,73,04-16-2020
116,FL- CLEARWATER,85,90,85,94,04-16-2020
118,FL- FORT LAUDERDALE,80,10,9,10,04-16-2020
119,FL- FORT MYERS,82,80,76,84,04-16-2020
120,FL- GAINESVILLE,81,20,19,21,04-16-2020
122,FL- HUDSON,83,40,38,42,04-16-2020
123,FL- JACKSONVILLE,81,80,76,84,04-16-2020
124,FL- LAKELAND,81,20,19,21,04-16-2020
127,FL- MIAMI,80,70,66,73,04-16-2020
129,FL- OCALA,85,70,66,73,04-16-2020
130,FL- ORLANDO,80,50,47,52,04-16-2020
131,FL- ORMOND BEACH,86,100,95,105,04-16-2020
133,FL- PANAMA CITY,93,90,85,94,04-16-2020
134,FL- PENSACOLA,82,60,57,63,04-16-2020
137,FL- SARASOTA,86,100,95,105,04-16-2020
139,FL- ST PETERSBURG,84,70,66,73,04-16-2020
140,FL- TALLAHASSEE,83,90,85,94,04-16-2020
141,FL- TAMPA,80,20,19,21,04-16-2020
142,GA- ALBANY,81,20,19,21,04-16-2020
144,GA- ATLANTA,80,30,28,31,04-16-2020
145,GA- AUGUSTA,83,90,85,94,04-16-2020
146,GA- COLUMBUS,87,90,85,94,04-16-2020
147,GA- MACON,82,60,57,63,04-16-2020
148,GA- ROME,85,40,38,42,04-16-2020
149,GA- SAVANNAH,81,30,28,31,04-16-2020
151,ID- BOISE,83,80,76,84,04-16-2020
152,ID- IDAHO FALLS,99,90,85,94,04-16-2020
154,IL- AURORA,89,50,47,52,04-16-2020
155,IL- BLUE ISLAND,81,50,47,52,04-16-2020
156,IL- CHICAGO,80,30,28,31,04-16-2020
158,IL- ELGIN,83,40,38,42,04-16-2020
161,IL- EVANSTON,81,40,38,42,04-16-2020
163,IL- HINSDALE,86,70,66,73,04-16-2020
164,IL- JOLIET,84,60,57,63,04-16-2020
166,IL- MELROSE PARK,80,20,19,21,04-16-2020
170,IL- PEORIA,81,20,19,21,04-16-2020
171,IL- ROCKFORD,84,70,66,73,04-16-2020
172,IL- SPRINGFIELD,83,80,76,84,04-16-2020
173,IL- URBANA,83,40,38,42,04-16-2020
175,IL- BLOOMINGTON,109,80,76,84,04-16-2020
179,IN- EVANSVILLE,83,80,76,84,04-16-2020
180,IN- FORT WAYNE,82,60,57,63,04-16-2020
181,IN- GARY,85,80,76,84,04-16-2020
183,IN- INDIANAPOLIS,80,10,9,10,04-16-2020
184,IN- LAFAYETTE,88,60,57,63,04-16-2020
185,IN- MUNCIE,89,40,38,42,04-16-2020
186,IN- MUNSTER,86,70,66,73,04-16-2020
187,IN- SOUTH BEND,85,80,76,84,04-16-2020
188,IN- TERRE HAUTE,81,10,9,10,04-16-2020
190,IA- CEDAR RAPIDS,81,20,19,21,04-16-2020
191,IA- DAVENPORT,84,90,85,94,04-16-2020
192,IA- DES MOINES,80,10,9,10,04-16-2020
193,IA- DUBUQUE,92,70,66,73,04-16-2020
194,IA- IOWA CITY,81,20,19,21,04-16-2020
195,IA- MASON CITY,85,40,38,42,04-16-2020
196,IA- SIOUX CITY,85,60,57,63,04-16-2020
197,IA- WATERLOO,95,100,95,105,04-16-2020
200,KS- TOPEKA,81,20,19,21,04-16-2020
201,KS- WICHITA,82,100,95,105,04-16-2020
203,KY- COVINGTON,85,60,57,63,04-16-2020
204,KY- LEXINGTON,81,60,57,63,04-16-2020
205,KY- LOUISVILLE,81,50,47,52,04-16-2020
207,KY- OWENSBORO,82,10,9,10,04-16-2020
208,KY- PADUCAH,84,80,76,84,04-16-2020
209,LA- ALEXANDRIA,87,70,66,73,04-16-2020
210,LA- BATON ROUGE,80,20,19,21,04-16-2020
212,LA- HOUMA,91,80,76,84,04-16-2020
213,LA- LAFAYETTE,82,60,57,63,04-16-2020
214,LA- LAKE CHARLES,89,80,76,84,04-16-2020
216,LA- METAIRIE,80,10,9,10,04-16-2020
217,LA- MONROE,86,60,57,63,04-16-2020
218,LA- NEW ORLEANS,82,60,57,63,04-16-2020
219,LA- SHREVEPORT,80,10,9,10,04-16-2020
220,LA- SLIDELL,87,40,38,42,04-16-2020
221,ME- BANGOR,89,100,95,105,04-16-2020
222,ME- PORTLAND,83,100,95,105,04-16-2020
223,MD- BALTIMORE,80,20,19,21,04-16-2020
225,MD- SALISBURY,82,20,19,21,04-16-2020
226,MD- TAKOMA PARK,80,10,9,10,04-16-2020
227,MA- BOSTON,80,90,85,94,04-16-2020
230,MA- SPRINGFIELD,80,10,9,10,04-16-2020
231,MA- WORCESTER,81,30,28,31,04-16-2020
232,MI- ANN ARBOR,83,100,95,105,04-16-2020
233,MI- DEARBORN,81,20,19,21,04-16-2020
234,MI- DETROIT,81,90,85,94,04-16-2020
235,MI- FLINT,87,100,95,105,04-16-2020
236,MI- GRAND RAPIDS,80,20,19,21,04-16-2020
238,MI- KALAMAZOO,85,80,76,84,04-16-2020
239,MI- LANSING,83,60,57,63,04-16-2020
240,MI- MARQUETTE,100,100,95,105,04-16-2020
242,MI- MUSKEGON,81,10,9,10,04-16-2020
243,MI- PETOSKEY,94,50,47,52,04-16-2020
244,MI- PONTIAC,88,100,95,105,04-16-2020
245,MI- ROYAL OAK,80,10,9,10,04-16-2020
246,MI- SAGINAW,82,60,57,63,04-16-2020
248,MI- ST JOSEPH,93,40,38,42,04-16-2020
249,MI- TRAVERSE CITY,89,50,47,52,04-16-2020
250,MN- DULUTH,87,90,85,94,04-16-2020
251,MN- MINNEAPOLIS,80,40,38,42,04-16-2020
253,MN- ROCHESTER,83,80,76,84,04-16-2020
254,MN- ST CLOUD,88,60,57,63,04-16-2020
256,MN- ST PAUL,83,80,76,84,04-16-2020
257,MS- GULFPORT,82,20,19,21,04-16-2020
258,MS- HATTIESBURG,87,90,85,94,04-16-2020
259,MS- JACKSON,80,30,28,31,04-16-2020
260,MS- MERIDIAN,86,60,57,63,04-16-2020
261,MS- OXFORD,89,60,57,63,04-16-2020
262,MS- TUPELO,81,20,19,21,04-16-2020
263,MO- CAPE GIRARDEAU,87,80,76,84,04-16-2020
264,MO- COLUMBIA,81,30,28,31,04-16-2020
267,MO- JOPLIN,83,30,28,31,04-16-2020
268,MO- KANSAS CITY,80,30,28,31,04-16-2020
270,MO- SPRINGFIELD,80,10,9,10,04-16-2020
273,MO- ST LOUIS,80,90,85,94,04-16-2020
274,MT- BILLINGS,84,100,95,105,04-16-2020
275,MT- GREAT FALLS,84,40,38,42,04-16-2020
276,MT- MISSOULA,85,60,57,63,04-16-2020
277,NE- LINCOLN,85,100,95,105,04-16-2020
278,NE- OMAHA,81,100,95,105,04-16-2020
279,NV- LAS VEGAS,80,30,28,31,04-16-2020
280,NV- RENO,85,100,95,105,04-16-2020
281,NH- LEBANON,88,80,76,84,04-16-2020
282,NH- MANCHESTER,83,60,57,63,04-16-2020
283,NJ- CAMDEN,80,10,9,10,04-16-2020
284,NJ- HACKENSACK,82,90,85,94,04-16-2020
285,NJ- MORRISTOWN,84,90,85,94,04-16-2020
288,NJ- NEW BRUNSWICK,83,90,85,94,04-16-2020
289,NJ- NEWARK,81,50,47,52,04-16-2020
291,NJ- PATERSON,85,70,66,73,04-16-2020
292,NJ- RIDGEWOOD,86,50,47,52,04-16-2020
293,NM- ALBUQUERQUE,81,40,38,42,04-16-2020
295,NY- ALBANY,80,10,9,10,04-16-2020
296,NY- BINGHAMTON,85,50,47,52,04-16-2020
297,NY- BRONX,81,60,57,63,04-16-2020
299,NY- BUFFALO,80,10,9,10,04-16-2020
300,NY- ELMIRA,89,100,95,105,04-16-2020
301,NY- EAST LONG ISLAND,80,100,95,105,04-16-2020
304,NY- ROCHESTER,82,60,57,63,04-16-2020
307,NY- SYRACUSE,80,10,9,10,04-16-2020
308,NY- WHITE PLAINS,80,10,9,10,04-16-2020
309,NC- ASHEVILLE,83,60,57,63,04-16-2020
311,NC- CHARLOTTE,81,80,76,84,04-16-2020
312,NC- DURHAM,81,70,66,73,04-16-2020
313,NC- GREENSBORO,84,80,76,84,04-16-2020
314,NC- GREENVILLE,83,80,76,84,04-16-2020
315,NC- HICKORY,86,50,47,52,04-16-2020
318,NC- RALEIGH,82,100,95,105,04-16-2020
319,NC- WILMINGTON,87,90,85,94,04-16-2020
320,NC- WINSTON-SALEM,80,30,28,31,04-16-2020
321,ND- BISMARCK,85,50,47,52,04-16-2020
322,ND- FARGO MOORHEAD -MN,80,20,19,21,04-16-2020
323,ND- GRAND FORKS,83,20,19,21,04-16-2020
324,ND- MINOT,84,30,28,31,04-16-2020
325,OH- AKRON,82,60,57,63,04-16-2020
326,OH- CANTON,81,30,28,31,04-16-2020
327,OH- CINCINNATI,80,40,38,42,04-16-2020
328,OH- CLEVELAND,80,80,76,84,04-16-2020
329,OH- COLUMBUS,80,20,19,21,04-16-2020
330,OH- DAYTON,83,100,95,105,04-16-2020
331,OH- ELYRIA,86,50,47,52,04-16-2020
332,OH- KETTERING,81,20,19,21,04-16-2020
334,OH- TOLEDO,80,40,38,42,04-16-2020
335,OH- YOUNGSTOWN,80,10,9,10,04-16-2020
336,OK- LAWTON,92,90,85,94,04-16-2020
339,OK- OKLAHOMA CITY,81,70,66,73,04-16-2020
340,OK- TULSA,80,30,28,31,04-16-2020
341,OR- BEND,84,20,19,21,04-16-2020
342,OR- EUGENE,87,90,85,94,04-16-2020
343,OR- MEDFORD,83,30,28,31,04-16-2020
344,OR- PORTLAND,80,10,9,10,04-16-2020
345,OR- SALEM,98,80,76,84,04-16-2020
346,PA- ALLENTOWN,82,70,66,73,04-16-2020
347,PA- ALTOONA,87,50,47,52,04-16-2020
350,PA- DANVILLE,82,40,38,42,04-16-2020
351,PA- ERIE,84,100,95,105,04-16-2020
352,PA- HARRISBURG,84,100,95,105,04-16-2020
354,PA- JOHNSTOWN,90,80,76,84,04-16-2020
355,PA- LANCASTER,87,90,85,94,04-16-2020
356,PA- PHILADELPHIA,80,100,95,105,04-16-2020
357,PA- PITTSBURGH,80,100,95,105,04-16-2020
358,PA- READING,83,50,47,52,04-16-2020
359,PA- SAYRE,92,60,57,63,04-16-2020
360,PA- SCRANTON,91,100,95,105,04-16-2020
362,PA- WILKES-BARRE,92,80,76,84,04-16-2020
363,PA- YORK,81,10,9,10,04-16-2020
364,RI- PROVIDENCE,80,10,9,10,04-16-2020
365,SC- CHARLESTON,82,70,66,73,04-16-2020
366,SC- COLUMBIA,80,20,19,21,04-16-2020
367,SC- FLORENCE,83,50,47,52,04-16-2020
368,SC- GREENVILLE,83,90,85,94,04-16-2020
369,SC- SPARTANBURG,89,100,95,105,04-16-2020
370,SD- RAPID CITY,91,80,76,84,04-16-2020
371,SD- SIOUX FALLS,83,90,85,94,04-16-2020
373,TN- CHATTANOOGA,84,90,85,94,04-16-2020
374,TN- JACKSON,82,40,38,42,04-16-2020
375,TN- JOHNSON CITY,87,70,66,73,04-16-2020
376,TN- KINGSPORT,83,60,57,63,04-16-2020
377,TN- KNOXVILLE,80,30,28,31,04-16-2020
379,TN- MEMPHIS,80,50,47,52,04-16-2020
380,TN- NASHVILLE,80,80,76,84,04-16-2020
382,TX- ABILENE,80,10,9,10,04-16-2020
383,TX- AMARILLO,81,30,28,31,04-16-2020
385,TX- AUSTIN,80,20,19,21,04-16-2020
386,TX- BEAUMONT,87,100,95,105,04-16-2020
388,TX- BRYAN,83,20,19,21,04-16-2020
390,TX- CORPUS CHRISTI,82,60,57,63,04-16-2020
391,TX- DALLAS,80,90,85,94,04-16-2020
393,TX- EL PASO,83,90,85,94,04-16-2020
394,TX- FORT WORTH,81,100,95,105,04-16-2020
396,TX- HARLINGEN,82,30,28,31,04-16-2020
397,TX- HOUSTON,80,30,28,31,04-16-2020
399,TX- LONGVIEW,88,60,57,63,04-16-2020
400,TX- LUBBOCK,81,40,38,42,04-16-2020
402,TX- MCALLEN,83,50,47,52,04-16-2020
