HRRNum,Hospital Referral Region,Projected Demand (%),Hospitalizations,Lower Hospitalization Bound,Upper Hospitalization Bound,Last Update
1,AL- BIRMINGHAM,80,54,51,56,04-14-2020
2,AL- DOTHAN,82,30,28,31,04-14-2020
5,AL- HUNTSVILLE,80,6,5,6,04-14-2020
6,AL- MOBILE,80,6,5,6,04-14-2020
7,AL- MONTGOMERY,82,42,39,44,04-14-2020
9,AL- TUSCALOOSA,86,60,57,63,04-14-2020
11,AZ- MESA,81,36,34,37,04-14-2020
12,AZ- PHOENIX,80,6,5,6,04-14-2020
14,AZ- SUN CITY,82,24,22,25,04-14-2020
15,AZ- TUCSON,80,6,5,6,04-14-2020
16,AR- FORT SMITH,83,42,39,44,04-14-2020
18,AR- JONESBORO,80,6,5,6,04-14-2020
19,AR- LITTLE ROCK,80,18,17,18,04-14-2020
21,AR- SPRINGDALE,85,60,57,63,04-14-2020
22,AR- TEXARKANA,85,54,51,56,04-14-2020
23,CA- ORANGE CO.,80,36,34,37,04-14-2020
25,CA- BAKERSFIELD,81,54,51,56,04-14-2020
31,CA- CHICO,88,54,51,56,04-14-2020
33,CA- CONTRA COSTA CO.,80,12,11,12,04-14-2020
43,CA- FRESNO,81,36,34,37,04-14-2020
56,CA- LOS ANGELES,80,36,34,37,04-14-2020
58,CA- MODESTO,83,60,57,63,04-14-2020
62,CA- NAPA,86,36,34,37,04-14-2020
65,CA- ALAMEDA CO.,81,60,57,63,04-14-2020
69,CA- PALM SPR/RANCHO MIR.,81,18,17,18,04-14-2020
73,CA- REDDING,81,12,11,12,04-14-2020
77,CA- SACRAMENTO,81,54,51,56,04-14-2020
78,CA- SALINAS,84,36,34,37,04-14-2020
79,CA- SAN BERNARDINO,80,24,22,25,04-14-2020
80,CA- SAN DIEGO,80,60,57,63,04-14-2020
81,CA- SAN FRANCISCO,81,54,51,56,04-14-2020
82,CA- SAN JOSE,81,54,51,56,04-14-2020
83,CA- SAN LUIS OBISPO,87,36,34,37,04-14-2020
85,CA- SAN MATEO CO.,80,24,22,25,04-14-2020
86,CA- SANTA BARBARA,83,36,34,37,04-14-2020
87,CA- SANTA CRUZ,83,12,11,12,04-14-2020
89,CA- SANTA ROSA,80,18,17,18,04-14-2020
91,CA- STOCKTON,80,6,5,6,04-14-2020
96,CA- VENTURA,81,24,22,25,04-14-2020
101,CO- BOULDER,83,18,17,18,04-14-2020
102,CO- COLORADO SPRINGS,83,36,34,37,04-14-2020
103,CO- DENVER,80,6,5,6,04-14-2020
104,CO- FORT COLLINS,86,42,39,44,04-14-2020
105,CO- GRAND JUNCTION,81,12,11,12,04-14-2020
106,CO- GREELEY,84,36,34,37,04-14-2020
107,CO- PUEBLO,83,24,22,25,04-14-2020
109,CT- BRIDGEPORT,81,30,28,31,04-14-2020
110,CT- HARTFORD,80,12,11,12,04-14-2020
111,CT- NEW HAVEN,81,54,51,56,04-14-2020
