HRRNum,Hospital Referral Region,Projected Demand (%),Hospitalizations,Lower Hospitalization Bound,Upper Hospitalization Bound,Last Update
1,AL- BIRMINGHAM,82,240,228,252,04-26-2020
2,AL- DOTHAN,82,30,28,31,04-26-2020
5,AL- HUNTSVILLE,81,30,28,31,04-26-2020
6,AL- MOBILE,90,300,285,315,04-26-2020
7,AL- MONTGOMERY,89,150,142,157,04-26-2020
9,AL- TUSCALOOSA,89,90,85,94,04-26-2020
11,AZ- MESA,89,180,171,189,04-26-2020
12,AZ- PHOENIX,80,60,57,63,04-26-2020
14,AZ- SUN CITY,94,120,114,126,04-26-2020
15,AZ- TUCSON,91,300,285,315,04-26-2020
16,AR- FORT SMITH,91,150,142,157,04-26-2020
18,AR- JONESBORO,103,210,199,220,04-26-2020
19,AR- LITTLE ROCK,82,150,142,157,04-26-2020
21,AR- SPRINGDALE,85,60,57,63,04-26-2020
22,AR- TEXARKANA,107,270,256,283,04-26-2020
23,CA- ORANGE CO.,80,30,28,31,04-26-2020
25,CA- BAKERSFIELD,84,180,171,189,04-26-2020
31,CA- CHICO,94,90,85,94,04-26-2020
33,CA- CONTRA COSTA CO.,91,240,228,252,04-26-2020
43,CA- FRESNO,87,180,171,189,04-26-2020
56,CA- LOS ANGELES,80,120,114,126,04-26-2020
58,CA- MODESTO,95,270,256,283,04-26-2020
62,CA- NAPA,110,180,171,189,04-26-2020
65,CA- ALAMEDA CO.,81,60,57,63,04-26-2020
69,CA- PALM SPR/RANCHO MIR.,88,90,85,94,04-26-2020
73,CA- REDDING,82,30,28,31,04-26-2020
77,CA- SACRAMENTO,83,150,142,157,04-26-2020
78,CA- SALINAS,102,180,171,189,04-26-2020
79,CA- SAN BERNARDINO,80,30,28,31,04-26-2020
80,CA- SAN DIEGO,82,180,171,189,04-26-2020
81,CA- SAN FRANCISCO,81,90,85,94,04-26-2020
82,CA- SAN JOSE,88,270,256,283,04-26-2020
83,CA- SAN LUIS OBISPO,132,240,228,252,04-26-2020
85,CA- SAN MATEO CO.,90,270,256,283,04-26-2020
86,CA- SANTA BARBARA,92,120,114,126,04-26-2020
87,CA- SANTA CRUZ,121,150,142,157,04-26-2020
89,CA- SANTA ROSA,96,300,285,315,04-26-2020
91,CA- STOCKTON,102,240,228,252,04-26-2020
96,CA- VENTURA,95,240,228,252,04-26-2020
101,CO- BOULDER,143,300,285,315,04-26-2020
102,CO- COLORADO SPRINGS,94,150,142,157,04-26-2020
103,CO- DENVER,85,270,256,283,04-26-2020
104,CO- FORT COLLINS,98,120,114,126,04-26-2020
105,CO- GRAND JUNCTION,98,150,142,157,04-26-2020
106,CO- GREELEY,110,240,228,252,04-26-2020
107,CO- PUEBLO,117,300,285,315,04-26-2020
109,CT- BRIDGEPORT,92,210,199,220,04-26-2020
110,CT- HARTFORD,87,240,228,252,04-26-2020
111,CT- NEW HAVEN,82,90,85,94,04-26-2020
112,DE- WILMINGTON,89,180,171,189,04-26-2020
113,DC- WASHINGTON,84,270,256,283,04-26-2020
115,FL- BRADENTON,84,30,28,31,04-26-2020
116,FL- CLEARWATER,85,90,85,94,04-26-2020
118,FL- FORT LAUDERDALE,81,90,85,94,04-26-2020
119,FL- FORT MYERS,85,210,199,220,04-26-2020
120,FL- GAINESVILLE,96,300,285,315,04-26-2020
122,FL- HUDSON,82,30,28,31,04-26-2020
123,FL- JACKSONVILLE,86,300,285,315,04-26-2020
124,FL- LAKELAND,108,300,285,315,04-26-2020
127,FL- MIAMI,82,240,228,252,04-26-2020
129,FL- OCALA,84,60,57,63,04-26-2020
130,FL- ORLANDO,82,210,199,220,04-26-2020
131,FL- ORMOND BEACH,83,60,57,63,04-26-2020
133,FL- PANAMA CITY,84,30,28,31,04-26-2020
134,FL- PENSACOLA,85,120,114,126,04-26-2020
137,FL- SARASOTA,88,120,114,126,04-26-2020
139,FL- ST PETERSBURG,93,210,199,220,04-26-2020
140,FL- TALLAHASSEE,81,30,28,31,04-26-2020
141,FL- TAMPA,80,30,28,31,04-26-2020
142,GA- ALBANY,96,180,171,189,04-26-2020
144,GA- ATLANTA,81,180,171,189,04-26-2020
145,GA- AUGUSTA,86,150,142,157,04-26-2020
146,GA- COLUMBUS,96,210,199,220,04-26-2020
147,GA- MACON,81,30,28,31,04-26-2020
148,GA- ROME,92,90,85,94,04-26-2020
149,GA- SAVANNAH,90,210,199,220,04-26-2020
151,ID- BOISE,92,270,256,283,04-26-2020
152,ID- IDAHO FALLS,145,300,285,315,04-26-2020
154,IL- AURORA,102,120,114,126,04-26-2020
155,IL- BLUE ISLAND,82,60,57,63,04-26-2020
156,IL- CHICAGO,81,150,142,157,04-26-2020
158,IL- ELGIN,93,150,142,157,04-26-2020
161,IL- EVANSTON,81,30,28,31,04-26-2020
163,IL- HINSDALE,90,120,114,126,04-26-2020
164,IL- JOLIET,91,150,142,157,04-26-2020
166,IL- MELROSE PARK,82,90,85,94,04-26-2020
170,IL- PEORIA,84,90,85,94,04-26-2020
171,IL- ROCKFORD,99,300,285,315,04-26-2020
172,IL- SPRINGFIELD,87,180,171,189,04-26-2020
173,IL- URBANA,91,120,114,126,04-26-2020
