HRRNum,Hospital Referral Region,Projected Demand (%),Hospitalizations,Lower Hospitalization Bound,Upper Hospitalization Bound,Last Update
1,AL- BIRMINGHAM,81,640,608,672,05-09-2020
2,AL- DOTHAN,88,550,522,577,05-09-2020
5,AL- HUNTSVILLE,86,650,617,682,05-09-2020
6,AL- MOBILE,83,480,456,504,05-09-2020
7,AL- MONTGOMERY,87,620,589,651,05-09-2020
9,AL- TUSCALOOSA,92,640,608,672,05-09-2020
11,AZ- MESA,85,590,560,619,05-09-2020
12,AZ- PHOENIX,81,610,579,640,05-09-2020
14,AZ- SUN CITY,92,520,494,546,05-09-2020
15,AZ- TUCSON,84,680,646,714,05-09-2020
16,AR- FORT SMITH,89,580,551,609,05-09-2020
18,AR- JONESBORO,92,570,541,598,05-09-2020
19,AR- LITTLE ROCK,82,570,541,598,05-09-2020
21,AR- SPRINGDALE,91,600,570,630,05-09-2020
22,AR- TEXARKANA,92,590,560,619,05-09-2020
23,CA- ORANGE CO.,81,520,494,546,05-09-2020
25,CA- BAKERSFIELD,83,640,608,672,05-09-2020
31,CA- CHICO,98,640,608,672,05-09-2020
33,CA- CONTRA COSTA CO.,85,680,646,714,05-09-2020
43,CA- FRESNO,85,650,617,682,05-09-2020
56,CA- LOS ANGELES,80,590,560,619,05-09-2020
58,CA- MODESTO,86,520,494,546,05-09-2020
62,CA- NAPA,100,580,551,609,05-09-2020
65,CA- ALAMEDA CO.,82,500,475,525,05-09-2020
69,CA- PALM SPR/RANCHO MIR.,90,610,579,640,05-09-2020
73,CA- REDDING,91,570,541,598,05-09-2020
77,CA- SACRAMENTO,82,560,532,588,05-09-2020
78,CA- SALINAS,91,520,494,546,05-09-2020
79,CA- SAN BERNARDINO,82,650,617,682,05-09-2020
80,CA- SAN DIEGO,81,530,503,556,05-09-2020
81,CA- SAN FRANCISCO,82,600,570,630,05-09-2020
82,CA- SAN JOSE,82,490,465,514,05-09-2020
83,CA- SAN LUIS OBISPO,104,510,484,535,05-09-2020
85,CA- SAN MATEO CO.,84,560,532,588,05-09-2020
86,CA- SANTA BARBARA,92,690,655,724,05-09-2020
87,CA- SANTA CRUZ,110,510,484,535,05-09-2020
89,CA- SANTA ROSA,86,680,646,714,05-09-2020
91,CA- STOCKTON,90,480,456,504,05-09-2020
96,CA- VENTURA,87,600,570,630,05-09-2020
101,CO- BOULDER,103,500,475,525,05-09-2020
102,CO- COLORADO SPRINGS,91,700,665,735,05-09-2020
103,CO- DENVER,82,560,532,588,05-09-2020
104,CO- FORT COLLINS,97,590,560,619,05-09-2020
105,CO- GRAND JUNCTION,93,540,513,567,05-09-2020
106,CO- GREELEY,95,710,674,745,05-09-2020
107,CO- PUEBLO,95,610,579,640,05-09-2020
109,CT- BRIDGEPORT,85,490,465,514,05-09-2020
110,CT- HARTFORD,83,600,570,630,05-09-2020
111,CT- NEW HAVEN,82,550,522,577,05-09-2020
112,DE- WILMINGTON,86,530,503,556,05-09-2020
113,DC- WASHINGTON,81,520,494,546,05-09-2020
115,FL- BRADENTON,96,660,627,693,05-09-2020
116,FL- CLEARWATER,86,640,608,672,05-09-2020
118,FL- FORT LAUDERDALE,81,770,731,808,05-09-2020
119,FL- FORT MYERS,83,610,579,640,05-09-2020
120,FL- GAINESVILLE,86,590,560,619,05-09-2020
122,FL- HUDSON,87,580,551,609,05-09-2020
123,FL- JACKSONVILLE,82,630,598,661,05-09-2020
