date,Total Hospitalizations (Median),Lower Hospitalization Bound,Upper Hospitalization Bound
01-10-2021,82,79,82
01-11-2021,83,81,84
01-12-2021,83,81,84
01-13-2021,87,85,88
01-14-2021,109,106,111
01-15-2021,114,112,115
01-16-2021,115,114,116
01-17-2021,114,113,116
01-18-2021,109,107,111
01-19-2021,105,104,107
01-20-2021,101,100,102
01-21-2021,103,101,105
01-22-2021,104,102,108
01-23-2021,105,101,111
01-24-2021,107,102,114
01-25-2021,108,101,116
01-26-2021,109,100,118
01-27-2021,110,99,121
01-28-2021,111,99,124
01-29-2021,112,98,128
01-30-2021,114,98,131
01-31-2021,115,96,135
02-01-2021,115,95,138
02-02-2021,115,94,142
02-03-2021,117,94,146
02-04-2021,119,93,150
02-05-2021,121,92,155
02-06-2021,122,91,160
02-07-2021,123,91,163
02-08-2021,125,91,167
02-09-2021,126,91,172
02-10-2021,128,90,178
02-11-2021,129,90,183
02-12-2021,132,89,188
02-13-2021,133,88,193
02-14-2021,135,88,200
02-15-2021,136,88,205
02-16-2021,137,87,212
02-17-2021,138,87,217
02-18-2021,140,87,224
02-19-2021,141,86,230
02-20-2021,142,86,236
02-21-2021,144,84,244
02-22-2021,145,84,250
02-23-2021,146,83,256
02-24-2021,147,83,263
02-25-2021,148,83,271
02-26-2021,150,81,277
02-27-2021,150,81,284
02-28-2021,150,80,290
03-01-2021,151,79,297
03-02-2021,151,79,304
03-03-2021,152,79,311
03-04-2021,152,77,316
03-05-2021,153,76,321
03-06-2021,152,75,327
03-07-2021,153,73,332
03-08-2021,153,72,337
03-09-2021,153,72,341
03-10-2021,154,70,346
03-11-2021,154,69,349
03-12-2021,154,67,352
03-13-2021,154,66,354
