region,region_name,Projected Demand (%),Hospitalizations (Median),Lower Hospitalization Bound,Upper Hospitalization Bound,Lower Projected Demand Bound,Upper Projected Demand Bound,Total Hospitalizations (Range),Total Projected Demand (Range),Max Occupied Beds,Lower Max Occupied Beds,Upper Max Occupied Beds,Last Update,Type
1,AL- BIRMINGHAM,104.85,1199,1126,1270,96.38,114.45,1199 [1126 - 1270],104.85% [96.38% - 114.45%],2099,1383,2909,01-26-2021,projected
2,AL- DOTHAN,99.2,147,142,156,96.57,103.64,147 [142 - 156],99.2% [96.57% - 103.64%],255,220,314,01-26-2021,projected
5,AL- HUNTSVILLE,97.07,153,147,161,94.2,99.95,153 [147 - 161],97.07% [94.2% - 99.95%],321,267,375,01-26-2021,projected
6,AL- MOBILE,104.15,410,390,435,98.2,111.75,410 [390 - 435],104.15% [98.2% - 111.75%],690,520,907,01-26-2021,projected
7,AL- MONTGOMERY,125.6,433,410,473,112.41,146.11,433 [410 - 473],125.6% [112.41% - 146.11%],705,501,1022,01-26-2021,projected
9,AL- TUSCALOOSA,102.55,133,125,143,94.13,110.26,133 [125 - 143],102.55% [94.13% - 110.26%],225,141,302,01-26-2021,projected
11,AZ- MESA,131.52,505,480,542,121.52,142.83,505 [480 - 542],131.52% [121.52% - 142.83%],1020,822,1244,01-26-2021,projected
12,AZ- PHOENIX,110.97,1104,1051,1178,105.1,117.68,1104 [1051 - 1178],110.97% [105.1% - 117.68%],2346,1901,2854,01-26-2021,projected
14,AZ- SUN CITY,98.15,61,58,65,94.69,101.85,61 [58 - 65],98.15% [94.69% - 101.85%],147,119,177,01-26-2021,projected
15,AZ- TUCSON,134.24,817,773,894,117.32,159.52,817 [773 - 894],134.24% [117.32% - 159.52%],1369,942,2007,01-26-2021,projected
16,AR- FORT SMITH,98.03,131,125,139,95.14,102.79,131 [125 - 139],98.03% [95.14% - 102.79%],231,194,292,01-26-2021,projected
18,AR- JONESBORO,91.28,53,50,56,89.29,92.72,53 [50 - 56],91.28% [89.29% - 92.72%],102,84,115,01-26-2021,projected
19,AR- LITTLE ROCK,93.83,445,425,470,90.78,96.51,445 [425 - 470],93.83% [90.78% - 96.51%],798,622,953,01-26-2021,projected
21,AR- SPRINGDALE,117.75,234,222,248,107.44,129.48,234 [222 - 248],117.75% [107.44% - 129.48%],399,290,523,01-26-2021,projected
22,AR- TEXARKANA,95.71,91,87,96,91.94,100.0,91 [87 - 96],95.71% [91.94% - 100.0%],154,117,196,01-26-2021,projected
23,CA- ORANGE CO.,100.0,843,807,884,95.96,103.88,843 [807 - 884],100.0% [95.96% - 103.88%],1530,1221,1827,01-26-2021,projected
25,CA- BAKERSFIELD,95.79,315,301,332,92.75,98.75,315 [301 - 332],95.79% [92.75% - 98.75%],571,461,678,01-26-2021,projected
31,CA- CHICO,91.41,41,39,43,89.38,92.81,41 [39 - 43],91.41% [89.38% - 92.81%],73,60,82,01-26-2021,projected
33,CA- CONTRA COSTA CO.,93.23,132,126,139,90.48,95.83,132 [126 - 139],93.23% [90.48% - 95.83%],265,210,317,01-26-2021,projected
43,CA- FRESNO,103.26,271,259,283,99.1,107.33,271 [259 - 283],103.26% [99.1% - 107.33%],531,436,624,01-26-2021,projected
