date,Total Hospitalizations (Median),Lower Hospitalization Bound,Upper Hospitalization Bound
07-19-2020,30,0,77
07-20-2020,30,0,75
07-21-2020,30,0,74
07-22-2020,30,0,73
07-23-2020,30,0,72
07-24-2020,30,0,71
07-25-2020,30,0,71
07-26-2020,30,0,71
07-27-2020,30,0,71
07-28-2020,30,0,70
07-29-2020,30,0,69
07-30-2020,30,0,69
07-31-2020,30,0,68
08-01-2020,29,0,67
08-02-2020,33,0,77
08-03-2020,33,0,77
08-04-2020,33,0,77
08-05-2020,34,0,77
08-06-2020,34,0,78
08-07-2020,35,0,79
08-08-2020,36,0,80
08-09-2020,36,0,80
08-10-2020,36,0,81
08-11-2020,36,0,81
08-12-2020,37,0,83
08-13-2020,38,0,83
08-14-2020,40,0,84
08-15-2020,40,0,84
08-16-2020,40,0,84
08-17-2020,41,0,85
08-18-2020,43,0,85
08-19-2020,44,0,86
08-20-2020,44,0,86
08-21-2020,46,0,87
08-22-2020,46,0,89
08-23-2020,47,0,89
08-24-2020,48,0,89
08-25-2020,48,0,89
08-26-2020,49,0,90
08-27-2020,49,0,90
08-28-2020,49,0,90
08-29-2020,50,0,90
08-30-2020,50,0,90
08-31-2020,51,0,90
09-01-2020,51,0,91
09-02-2020,52,0,91
09-03-2020,53,0,92
09-04-2020,53,0,92
09-05-2020,54,0,93
