date,Total Hospitalizations (Median),Lower Hospitalization Bound,Upper Hospitalization Bound
07-19-2020,1,0,17
07-20-2020,1,0,18
07-21-2020,1,0,18
07-22-2020,1,0,20
07-23-2020,1,0,20
07-24-2020,2,0,20
07-25-2020,2,0,21
07-26-2020,3,0,20
07-27-2020,3,0,21
07-28-2020,4,0,21
07-29-2020,2,0,21
07-30-2020,3,0,21
07-31-2020,5,0,23
08-01-2020,4,0,23
08-02-2020,7,0,38
08-03-2020,7,0,36
08-04-2020,7,0,39
08-05-2020,7,0,39
08-06-2020,8,0,43
08-07-2020,11,0,47
08-08-2020,12,0,50
08-09-2020,12,0,56
08-10-2020,13,0,57
08-11-2020,14,0,60
08-12-2020,14,0,64
08-13-2020,15,0,68
08-14-2020,18,0,73
08-15-2020,20,0,79
08-16-2020,20,0,80
08-17-2020,20,0,84
08-18-2020,22,0,90
08-19-2020,22,0,92
08-20-2020,19,0,71
08-21-2020,19,0,72
08-22-2020,20,0,74
08-23-2020,20,0,73
08-24-2020,21,0,73
08-25-2020,21,0,73
08-26-2020,21,0,73
08-27-2020,21,0,72
08-28-2020,21,0,73
08-29-2020,21,0,72
08-30-2020,22,0,70
08-31-2020,22,0,69
09-01-2020,22,0,68
09-02-2020,22,0,68
09-03-2020,22,0,67
09-04-2020,22,0,67
09-05-2020,22,0,65
