date,Total Hospitalizations (Median),Lower Hospitalization Bound,Upper Hospitalization Bound
07-19-2020,9,0,36
07-20-2020,9,0,38
07-21-2020,9,0,40
07-22-2020,10,0,40
07-23-2020,11,0,40
07-24-2020,11,0,41
07-25-2020,11,0,42
07-26-2020,11,0,45
07-27-2020,12,0,48
07-28-2020,13,0,50
07-29-2020,13,0,51
07-30-2020,13,0,53
07-31-2020,13,0,55
08-01-2020,13,0,57
08-02-2020,16,0,67
08-03-2020,17,0,69
08-04-2020,17,0,70
08-05-2020,17,0,72
08-06-2020,18,0,76
08-07-2020,20,0,81
08-08-2020,21,0,83
08-09-2020,23,0,86
08-10-2020,25,0,90
08-11-2020,26,0,93
08-12-2020,26,0,98
08-13-2020,28,0,99
08-14-2020,28,0,105
08-15-2020,30,0,110
08-16-2020,31,0,112
08-17-2020,32,0,117
08-18-2020,34,0,122
08-19-2020,37,0,125
08-20-2020,38,0,129
08-21-2020,41,0,133
08-22-2020,42,0,138
08-23-2020,44,0,142
08-24-2020,45,0,144
08-25-2020,46,0,147
08-26-2020,48,0,151
08-27-2020,50,0,153
08-28-2020,53,0,157
08-29-2020,55,0,160
08-30-2020,57,0,163
08-31-2020,60,0,166
09-01-2020,62,0,168
09-02-2020,64,0,170
09-03-2020,66,0,171
09-04-2020,67,0,174
09-05-2020,69,0,175
