date,Total Hospitalizations (Median),Lower Hospitalization Bound,Upper Hospitalization Bound
07-19-2020,13,0,49
07-20-2020,13,0,50
07-21-2020,13,0,49
07-22-2020,13,0,52
07-23-2020,13,0,50
07-24-2020,13,0,49
07-25-2020,12,0,49
07-26-2020,12,0,50
07-27-2020,12,0,50
07-28-2020,13,0,51
07-29-2020,12,0,50
07-30-2020,12,0,51
07-31-2020,12,0,51
08-01-2020,12,0,53
08-02-2020,15,0,59
08-03-2020,13,0,61
08-04-2020,14,0,62
08-05-2020,16,0,62
08-06-2020,18,0,63
08-07-2020,18,0,65
08-08-2020,19,0,68
08-09-2020,18,0,68
08-10-2020,20,0,70
08-11-2020,19,0,71
08-12-2020,21,0,72
08-13-2020,20,0,74
08-14-2020,21,0,74
08-15-2020,22,0,75
08-16-2020,23,0,77
08-17-2020,23,0,79
08-18-2020,22,0,80
08-19-2020,25,0,79
08-20-2020,21,0,70
08-21-2020,21,0,72
08-22-2020,21,0,70
08-23-2020,22,0,70
08-24-2020,22,0,71
08-25-2020,22,0,69
08-26-2020,21,0,68
08-27-2020,21,0,66
08-28-2020,19,0,67
08-29-2020,21,0,66
08-30-2020,22,0,67
08-31-2020,20,0,65
09-01-2020,20,0,65
09-02-2020,20,0,62
09-03-2020,20,0,61
09-04-2020,20,0,62
09-05-2020,19,0,61
