HRRNum,HRR City,Last Update,Beds Avail,Vent. Avail,Staff Avail,Beds Needed,Vents Needed,Staff Needed,Beds Count,Vent. Count,Staff Count,Cases
1,AL- BIRMINGHAM,05-05-2020,8196,4198,NA,249,24,NA,8445,4222,NA,34445
2,AL- DOTHAN,05-05-2020,1079,615,NA,249,49,NA,1328,664,NA,62001
5,AL- HUNTSVILLE,05-05-2020,1050,774,NA,830,166,NA,1880,940,NA,34445
6,AL- MOBILE,05-05-2020,2027,1345,NA,830,83,NA,2857,1428,NA,68890
7,AL- MONTGOMERY,05-05-2020,716,524,NA,830,249,NA,1546,773,NA,41334
9,AL- TUSCALOOSA,05-05-2020,583,458,NA,415,41,NA,998,499,NA,68890
11,AZ- MESA,05-05-2020,1482,941,NA,498,49,NA,1980,990,NA,13778
12,AZ- PHOENIX,05-05-2020,7492,3771,NA,83,16,NA,7575,3787,NA,68890
14,AZ- SUN CITY,05-05-2020,478,372,NA,332,33,NA,810,405,NA,68890
15,AZ- TUCSON,05-05-2020,1943,1146,NA,581,116,NA,2524,1262,NA,13778
16,AR- FORT SMITH,05-05-2020,949,574,NA,332,66,NA,1281,640,NA,55112
18,AR- JONESBORO,05-05-2020,74,286,NA,830,166,NA,904,452,NA,48223
19,AR- LITTLE ROCK,05-05-2020,5440,2820,NA,332,66,NA,5772,2886,NA,27556
21,AR- SPRINGDALE,05-05-2020,974,512,NA,83,16,NA,1057,528,NA,68890
22,AR- TEXARKANA,05-05-2020,233,416,NA,747,74,NA,980,490,NA,48223
23,CA- ORANGE CO.,05-05-2020,7236,3784,NA,415,41,NA,7651,3825,NA,13778
25,CA- BAKERSFIELD,05-05-2020,2786,1725,NA,830,83,NA,3616,1808,NA,20667
31,CA- CHICO,05-05-2020,59,204,NA,581,116,NA,640,320,NA,41334
33,CA- CONTRA COSTA CO.,05-05-2020,1920,985,NA,83,16,NA,2003,1001,NA,20667
43,CA- FRESNO,05-05-2020,1536,917,NA,747,224,NA,2283,1141,NA,6889
56,CA- LOS ANGELES,05-05-2020,23973,12152,NA,830,249,NA,24803,12401,NA,68890
58,CA- MODESTO,05-05-2020,1553,826,NA,166,33,NA,1719,859,NA,55112
62,CA- NAPA,05-05-2020,0,217,NA,747,74,NA,582,291,NA,55112
65,CA- ALAMEDA CO.,05-05-2020,3130,1665,NA,249,24,NA,3379,1689,NA,62001
69,CA- PALM SPR/RANCHO MIR.,05-05-2020,887,477,NA,166,49,NA,1053,526,NA,6889
73,CA- REDDING,05-05-2020,999,525,NA,83,16,NA,1082,541,NA,13778
77,CA- SACRAMENTO,05-05-2020,4120,2260,NA,664,132,NA,4784,2392,NA,6889
78,CA- SALINAS,05-05-2020,129,330,NA,664,66,NA,793,396,NA,27556
79,CA- SAN BERNARDINO,05-05-2020,5284,2842,NA,498,49,NA,5782,2891,NA,20667
80,CA- SAN DIEGO,05-05-2020,6618,3433,NA,415,83,NA,7033,3516,NA,48223
81,CA- SAN FRANCISCO,05-05-2020,4741,2503,NA,332,33,NA,5073,2536,NA,20667
82,CA- SAN JOSE,05-05-2020,2611,1389,NA,415,124,NA,3026,1513,NA,55112
83,CA- SAN LUIS OBISPO,05-05-2020,41,145,NA,415,83,NA,456,228,NA,41334
85,CA- SAN MATEO CO.,05-05-2020,2364,1282,NA,332,66,NA,2696,1348,NA,13778
86,CA- SANTA BARBARA,05-05-2020,717,459,NA,249,24,NA,966,483,NA,68890
87,CA- SANTA CRUZ,05-05-2020,193,163,NA,166,16,NA,359,179,NA,48223
89,CA- SANTA ROSA,05-05-2020,1612,906,NA,249,24,NA,1861,930,NA,68890
91,CA- STOCKTON,05-05-2020,648,407,NA,415,124,NA,1063,531,NA,13778
96,CA- VENTURA,05-05-2020,1407,753,NA,166,33,NA,1573,786,NA,41334
101,CO- BOULDER,05-05-2020,309,221,NA,166,16,NA,475,237,NA,55112
102,CO- COLORADO SPRINGS,05-05-2020,288,443,NA,747,74,NA,1035,517,NA,48223
103,CO- DENVER,05-05-2020,4445,2355,NA,332,33,NA,4777,2388,NA,62001
104,CO- FORT COLLINS,05-05-2020,141,170,NA,498,149,NA,639,319,NA,20667
105,CO- GRAND JUNCTION,05-05-2020,626,380,NA,166,16,NA,792,396,NA,62001
106,CO- GREELEY,05-05-2020,528,314,NA,249,74,NA,777,388,NA,68890
107,CO- PUEBLO,05-05-2020,217,341,NA,581,58,NA,798,399,NA,20667
109,CT- BRIDGEPORT,05-05-2020,1446,773,NA,249,74,NA,1695,847,NA,62001
110,CT- HARTFORD,05-05-2020,3173,1620,NA,83,8,NA,3256,1628,NA,34445
111,CT- NEW HAVEN,05-05-2020,3520,1893,NA,332,33,NA,3852,1926,NA,48223
112,DE- WILMINGTON,05-05-2020,1281,815,NA,581,116,NA,1862,931,NA,48223
113,DC- WASHINGTON,05-05-2020,4991,2645,NA,498,99,NA,5489,2744,NA,13778
115,FL- BRADENTON,05-05-2020,0,105,NA,830,249,NA,709,354,NA,41334
116,FL- CLEARWATER,05-05-2020,807,652,NA,830,166,NA,1637,818,NA,6889
118,FL- FORT LAUDERDALE,05-05-2020,7952,4125,NA,747,224,NA,8699,4349,NA,62001
119,FL- FORT MYERS,05-05-2020,3411,1830,NA,415,83,NA,3826,1913,NA,48223
120,FL- GAINESVILLE,05-05-2020,1426,879,NA,415,41,NA,1841,920,NA,68890
122,FL- HUDSON,05-05-2020,505,477,NA,747,149,NA,1252,626,NA,20667
123,FL- JACKSONVILLE,05-05-2020,4414,2407,NA,498,49,NA,4912,2456,NA,6889
124,FL- LAKELAND,05-05-2020,736,468,NA,332,66,NA,1068,534,NA,20667
127,FL- MIAMI,05-05-2020,10450,5358,NA,332,33,NA,10782,5391,NA,62001
129,FL- OCALA,05-05-2020,1119,660,NA,249,24,NA,1368,684,NA,68890
130,FL- ORLANDO,05-05-2020,9863,5081,NA,498,99,NA,10361,5180,NA,68890
131,FL- ORMOND BEACH,05-05-2020,990,628,NA,664,199,NA,1654,827,NA,55112
133,FL- PANAMA CITY,05-05-2020,581,324,NA,83,8,NA,664,332,NA,34445
134,FL- PENSACOLA,05-05-2020,1519,1091,NA,830,83,NA,2349,1174,NA,20667
137,FL- SARASOTA,05-05-2020,1196,673,NA,249,49,NA,1445,722,NA,55112
139,FL- ST PETERSBURG,05-05-2020,934,600,NA,664,199,NA,1598,799,NA,62001
140,FL- TALLAHASSEE,05-05-2020,2365,1249,NA,332,99,NA,2697,1348,NA,20667
141,FL- TAMPA,05-05-2020,3762,1981,NA,498,149,NA,4260,2130,NA,34445
142,GA- ALBANY,05-05-2020,233,282,NA,830,249,NA,1063,531,NA,34445
144,GA- ATLANTA,05-05-2020,11315,5923,NA,664,66,NA,11979,5989,NA,62001
145,GA- AUGUSTA,05-05-2020,2372,1219,NA,83,8,NA,2455,1227,NA,6889
146,GA- COLUMBUS,05-05-2020,844,546,NA,415,83,NA,1259,629,NA,34445
147,GA- MACON,05-05-2020,2070,1102,NA,166,16,NA,2236,1118,NA,20667
148,GA- ROME,05-05-2020,151,308,NA,581,58,NA,732,366,NA,6889
149,GA- SAVANNAH,05-05-2020,1560,980,NA,498,49,NA,2058,1029,NA,34445
151,ID- BOISE,05-05-2020,1330,889,NA,747,149,NA,2077,1038,NA,68890
152,ID- IDAHO FALLS,05-05-2020,378,206,NA,83,24,NA,461,230,NA,13778
154,IL- AURORA,05-05-2020,444,239,NA,83,24,NA,527,263,NA,41334
155,IL- BLUE ISLAND,05-05-2020,1872,1069,NA,664,199,NA,2536,1268,NA,6889
156,IL- CHICAGO,05-05-2020,7979,4222,NA,581,58,NA,8560,4280,NA,68890
158,IL- ELGIN,05-05-2020,837,469,NA,249,74,NA,1086,543,NA,55112
161,IL- EVANSTON,05-05-2020,1586,1042,NA,830,166,NA,2416,1208,NA,20667
163,IL- HINSDALE,05-05-2020,851,501,NA,249,49,NA,1100,550,NA,34445
164,IL- JOLIET,05-05-2020,1077,639,NA,249,24,NA,1326,663,NA,55112
166,IL- MELROSE PARK,05-05-2020,2347,1398,NA,747,149,NA,3094,1547,NA,55112
170,IL- PEORIA,05-05-2020,1444,846,NA,415,83,NA,1859,929,NA,48223
171,IL- ROCKFORD,05-05-2020,1033,716,NA,498,49,NA,1531,765,NA,27556
172,IL- SPRINGFIELD,05-05-2020,1881,1140,NA,664,132,NA,2545,1272,NA,62001
173,IL- URBANA,05-05-2020,375,320,NA,664,199,NA,1039,519,NA,6889
175,IL- BLOOMINGTON,05-05-2020,101,84,NA,166,49,NA,267,133,NA,27556
179,IN- EVANSVILLE,05-05-2020,1464,906,NA,581,116,NA,2045,1022,NA,62001
180,IN- FORT WAYNE,05-05-2020,1631,1048,NA,581,58,NA,2212,1106,NA,20667
181,IN- GARY,05-05-2020,676,670,NA,830,83,NA,1506,753,NA,68890
183,IN- INDIANAPOLIS,05-05-2020,6168,3159,NA,249,49,NA,6417,3208,NA,34445
184,IN- LAFAYETTE,05-05-2020,160,254,NA,581,116,NA,741,370,NA,41334
185,IN- MUNCIE,05-05-2020,0,60,NA,498,149,NA,419,209,NA,55112
186,IN- MUNSTER,05-05-2020,490,511,NA,664,66,NA,1154,577,NA,55112
187,IN- SOUTH BEND,05-05-2020,1031,615,NA,498,149,NA,1529,764,NA,41334
188,IN- TERRE HAUTE,05-05-2020,456,245,NA,83,24,NA,539,269,NA,41334
190,IA- CEDAR RAPIDS,05-05-2020,535,500,NA,581,58,NA,1116,558,NA,34445
191,IA- DAVENPORT,05-05-2020,1808,1070,NA,415,41,NA,2223,1111,NA,41334
192,IA- DES MOINES,05-05-2020,2629,1447,NA,664,199,NA,3293,1646,NA,27556
