HRRNum,Hospital Referral Region,Projected Demand (%),Hospitalizations,Lower Hospitalization Bound,Upper Hospitalization Bound,Last Update
1,AL- BIRMINGHAM,83,280,271,288,04-22-2020
2,AL- DOTHAN,84,56,54,57,04-22-2020
5,AL- HUNTSVILLE,82,56,54,57,04-22-2020
6,AL- MOBILE,87,224,217,230,04-22-2020
7,AL- MONTGOMERY,90,168,162,173,04-22-2020
9,AL- TUSCALOOSA,102,224,217,230,04-22-2020
11,AZ- MESA,82,56,54,57,04-22-2020
12,AZ- PHOENIX,83,280,271,288,04-22-2020
14,AZ- SUN CITY,86,56,54,57,04-22-2020
15,AZ- TUCSON,84,112,108,115,04-22-2020
16,AR- FORT SMITH,97,224,217,230,04-22-2020
18,AR- JONESBORO,86,56,54,57,04-22-2020
19,AR- LITTLE ROCK,82,168,162,173,04-22-2020
21,AR- SPRINGDALE,101,224,217,230,04-22-2020
22,AR- TEXARKANA,108,280,271,288,04-22-2020
23,CA- ORANGE CO.,81,140,135,144,04-22-2020
25,CA- BAKERSFIELD,86,252,244,259,04-22-2020
31,CA- CHICO,110,196,190,201,04-22-2020
33,CA- CONTRA COSTA CO.,86,140,135,144,04-22-2020
43,CA- FRESNO,86,140,135,144,04-22-2020
56,CA- LOS ANGELES,80,84,81,86,04-22-2020
58,CA- MODESTO,81,28,27,28,04-22-2020
62,CA- NAPA,128,280,271,288,04-22-2020
65,CA- ALAMEDA CO.,82,84,81,86,04-22-2020
69,CA- PALM SPR/RANCHO MIR.,90,112,108,115,04-22-2020
73,CA- REDDING,90,112,108,115,04-22-2020
77,CA- SACRAMENTO,80,28,27,28,04-22-2020
78,CA- SALINAS,90,84,81,86,04-22-2020
79,CA- SAN BERNARDINO,81,84,81,86,04-22-2020
80,CA- SAN DIEGO,83,224,217,230,04-22-2020
81,CA- SAN FRANCISCO,82,112,108,115,04-22-2020
82,CA- SAN JOSE,85,168,162,173,04-22-2020
83,CA- SAN LUIS OBISPO,104,112,108,115,04-22-2020
85,CA- SAN MATEO CO.,85,140,135,144,04-22-2020
86,CA- SANTA BARBARA,94,140,135,144,04-22-2020
87,CA- SANTA CRUZ,111,112,108,115,04-22-2020
89,CA- SANTA ROSA,89,168,162,173,04-22-2020
91,CA- STOCKTON,95,168,162,173,04-22-2020
96,CA- VENTURA,87,112,108,115,04-22-2020
101,CO- BOULDER,138,280,271,288,04-22-2020
102,CO- COLORADO SPRINGS,82,28,27,28,04-22-2020
103,CO- DENVER,85,280,271,288,04-22-2020
104,CO- FORT COLLINS,110,196,190,201,04-22-2020
105,CO- GRAND JUNCTION,94,112,108,115,04-22-2020
106,CO- GREELEY,101,168,162,173,04-22-2020
107,CO- PUEBLO,108,224,217,230,04-22-2020
109,CT- BRIDGEPORT,83,56,54,57,04-22-2020
110,CT- HARTFORD,83,112,108,115,04-22-2020
111,CT- NEW HAVEN,87,280,271,288,04-22-2020
112,DE- WILMINGTON,81,28,27,28,04-22-2020
113,DC- WASHINGTON,84,224,217,230,04-22-2020
115,FL- BRADENTON,119,280,271,288,04-22-2020
116,FL- CLEARWATER,83,56,54,57,04-22-2020
118,FL- FORT LAUDERDALE,82,252,244,259,04-22-2020
119,FL- FORT MYERS,87,280,271,288,04-22-2020
120,FL- GAINESVILLE,92,224,217,230,04-22-2020
122,FL- HUDSON,93,168,162,173,04-22-2020
123,FL- JACKSONVILLE,84,224,217,230,04-22-2020
124,FL- LAKELAND,93,140,135,144,04-22-2020
127,FL- MIAMI,80,28,27,28,04-22-2020
129,FL- OCALA,88,112,108,115,04-22-2020
