HRRNum,Hospital Referral Region,Projected Demand (%),Hospitalizations,Lower Hospitalization Bound,Upper Hospitalization Bound,Last Update
1,AL- BIRMINGHAM,81,96,91,100,04-15-2020
2,AL- DOTHAN,85,72,68,75,04-15-2020
5,AL- HUNTSVILLE,80,12,11,12,04-15-2020
6,AL- MOBILE,82,84,79,88,04-15-2020
7,AL- MONTGOMERY,87,120,114,126,04-15-2020
9,AL- TUSCALOOSA,83,36,34,37,04-15-2020
11,AZ- MESA,80,12,11,12,04-15-2020
12,AZ- PHOENIX,81,120,114,126,04-15-2020
14,AZ- SUN CITY,88,72,68,75,04-15-2020
15,AZ- TUCSON,82,60,57,63,04-15-2020
16,AR- FORT SMITH,89,120,114,126,04-15-2020
18,AR- JONESBORO,93,120,114,126,04-15-2020
19,AR- LITTLE ROCK,81,84,79,88,04-15-2020
21,AR- SPRINGDALE,90,108,102,113,04-15-2020
22,AR- TEXARKANA,88,84,79,88,04-15-2020
23,CA- ORANGE CO.,80,36,34,37,04-15-2020
25,CA- BAKERSFIELD,83,120,114,126,04-15-2020
31,CA- CHICO,83,24,22,25,04-15-2020
33,CA- CONTRA COSTA CO.,85,120,114,126,04-15-2020
43,CA- FRESNO,81,36,34,37,04-15-2020
56,CA- LOS ANGELES,80,36,34,37,04-15-2020
58,CA- MODESTO,82,36,34,37,04-15-2020
62,CA- NAPA,96,96,91,100,04-15-2020
65,CA- ALAMEDA CO.,81,36,34,37,04-15-2020
69,CA- PALM SPR/RANCHO MIR.,87,84,79,88,04-15-2020
73,CA- REDDING,88,96,91,100,04-15-2020
77,CA- SACRAMENTO,82,120,114,126,04-15-2020
78,CA- SALINAS,89,72,68,75,04-15-2020
79,CA- SAN BERNARDINO,81,84,79,88,04-15-2020
80,CA- SAN DIEGO,80,36,34,37,04-15-2020
81,CA- SAN FRANCISCO,81,72,68,75,04-15-2020
82,CA- SAN JOSE,81,36,34,37,04-15-2020
83,CA- SAN LUIS OBISPO,95,72,68,75,04-15-2020
85,CA- SAN MATEO CO.,81,48,45,50,04-15-2020
86,CA- SANTA BARBARA,82,24,22,25,04-15-2020
87,CA- SANTA CRUZ,110,108,102,113,04-15-2020
89,CA- SANTA ROSA,85,96,91,100,04-15-2020
91,CA- STOCKTON,82,24,22,25,04-15-2020
96,CA- VENTURA,87,120,114,126,04-15-2020
101,CO- BOULDER,92,60,57,63,04-15-2020
102,CO- COLORADO SPRINGS,81,12,11,12,04-15-2020
103,CO- DENVER,80,12,11,12,04-15-2020
