HRRNum,Hospital Referral Region,Projected Demand (%),Hospitalizations (Median),Lower Hospitalization Bound,Upper Hospitalization Bound,Lower Projected Demand Bound,Upper Projected Demand Bound,Total Hospitalizations (Range),Total Projected Demand (Range),Max Occupied Beds,Lower Max Occupied Beds,Upper Max Occupied Beds,Last Update
1,AL- BIRMINGHAM,88.8,392,348,516,82.26,105.55,392 [348 - 516],88.8% [82.26% - 105.55%],743,191,2158,05-18-2020
2,AL- DOTHAN,82.08,15,12,23,80.0,88.36,15 [12 - 23],82.08% [80.0% - 88.36%],27,0,111,05-18-2020
5,AL- HUNTSVILLE,87.0,69,62,94,82.13,101.28,69 [62 - 94],87.0% [82.13% - 101.28%],131,40,400,05-18-2020
6,AL- MOBILE,84.91,70,65,101,81.89,96.8,70 [65 - 101],84.91% [81.89% - 96.8%],140,54,480,05-18-2020
7,AL- MONTGOMERY,86.89,57,50,79,81.68,103.48,57 [50 - 79],86.89% [81.68% - 103.48%],106,26,363,05-18-2020
9,AL- TUSCALOOSA,87.89,40,35,56,81.7,106.75,40 [35 - 56],87.89% [81.7% - 106.75%],78,17,267,05-18-2020
11,AZ- MESA,96.03,166,151,234,86.41,134.44,166 [151 - 234],96.03% [86.41% - 134.44%],317,127,1078,05-18-2020
12,AZ- PHOENIX,90.21,408,370,573,84.13,114.72,408 [370 - 573],90.21% [84.13% - 114.72%],773,313,2630,05-18-2020
14,AZ- SUN CITY,86.71,26,24,38,82.59,102.72,26 [24 - 38],86.71% [82.59% - 102.72%],54,21,184,05-18-2020
15,AZ- TUCSON,88.17,106,96,158,82.81,110.35,106 [96 - 158],88.17% [82.81% - 110.35%],206,71,766,05-18-2020
16,AR- FORT SMITH,80.0,0,0,1,80.0,81.48,0 [0 - 1],80.0% [80.0% - 81.48%],0,0,19,05-18-2020
18,AR- JONESBORO,80.91,0,0,2,80.0,82.65,0 [0 - 2],80.91% [80.0% - 82.65%],8,0,24,05-18-2020
19,AR- LITTLE ROCK,82.79,77,67,111,80.16,89.65,77 [67 - 111],82.79% [80.16% - 89.65%],161,9,557,05-18-2020
21,AR- SPRINGDALE,81.56,7,6,10,80.0,85.3,7 [6 - 10],81.56% [80.0% - 85.3%],16,0,56,05-18-2020
22,AR- TEXARKANA,81.43,7,6,10,80.0,85.0,7 [6 - 10],81.43% [80.0% - 85.0%],13,0,49,05-18-2020
23,CA- ORANGE CO.,86.02,232,205,311,81.37,98.57,232 [205 - 311],86.02% [81.37% - 98.57%],460,105,1421,05-18-2020
25,CA- BAKERSFIELD,82.2,35,32,53,80.5,87.61,35 [32 - 53],82.2% [80.5% - 87.61%],79,18,275,05-18-2020
31,CA- CHICO,82.92,7,6,13,80.0,93.91,7 [6 - 13],82.92% [80.0% - 93.91%],18,0,89,05-18-2020
33,CA- CONTRA COSTA CO.,95.07,147,131,189,83.34,122.79,147 [131 - 189],95.07% [83.34% - 122.79%],301,67,857,05-18-2020
43,CA- FRESNO,83.89,42,37,62,80.44,93.67,42 [37 - 62],83.89% [80.44% - 93.67%],88,10,312,05-18-2020
56,CA- LOS ANGELES,85.35,671,594,903,81.19,96.64,671 [594 - 903],85.35% [81.19% - 96.64%],1326,296,4127,05-18-2020
58,CA- MODESTO,89.18,77,69,105,81.8,109.14,77 [69 - 105],89.18% [81.8% - 109.14%],157,31,501,05-18-2020
62,CA- NAPA,89.41,21,19,31,81.37,107.66,21 [19 - 31],89.41% [81.37% - 107.66%],54,8,161,05-18-2020
65,CA- ALAMEDA CO.,93.35,217,193,279,83.02,117.44,217 [193 - 279],93.35% [83.02% - 117.44%],450,102,1265,05-18-2020
69,CA- PALM SPR/RANCHO MIR.,84.17,21,19,29,80.95,93.01,21 [19 - 29],84.17% [80.95% - 93.01%],43,10,137,05-18-2020
73,CA- REDDING,84.19,17,15,28,80.83,94.97,17 [15 - 28],84.19% [80.83% - 94.97%],45,9,162,05-18-2020
77,CA- SACRAMENTO,91.34,273,241,356,82.36,113.51,273 [241 - 356],91.34% [82.36% - 113.51%],542,113,1603,05-18-2020
78,CA- SALINAS,90.55,42,38,55,82.27,111.65,42 [38 - 55],90.55% [82.27% - 111.65%],83,18,251,05-18-2020
79,CA- SAN BERNARDINO,87.09,206,182,279,81.61,102.22,206 [182 - 279],87.09% [81.61% - 102.22%],410,93,1285,05-18-2020
80,CA- SAN DIEGO,88.8,312,276,417,81.88,107.16,312 [276 - 417],88.8% [81.88% - 107.16%],619,132,1910,05-18-2020
81,CA- SAN FRANCISCO,87.89,192,170,246,81.79,102.0,192 [170 - 246],87.89% [81.79% - 102.0%],400,91,1116,05-18-2020
82,CA- SAN JOSE,96.66,240,213,306,83.7,125.77,240 [213 - 306],96.66% [83.7% - 125.77%],504,112,1385,05-18-2020
83,CA- SAN LUIS OBISPO,88.09,14,13,21,81.97,107.63,14 [13 - 21],88.09% [81.97% - 107.63%],36,9,126,05-18-2020
85,CA- SAN MATEO CO.,89.08,117,104,150,82.08,105.0,117 [104 - 150],89.08% [82.08% - 105.0%],244,56,674,05-18-2020
86,CA- SANTA BARBARA,86.42,28,25,39,81.04,100.19,28 [25 - 39],86.42% [81.04% - 100.19%],62,10,195,05-18-2020
87,CA- SANTA CRUZ,100.16,35,31,45,84.18,136.82,35 [31 - 45],100.16% [84.18% - 136.82%],72,15,204,05-18-2020
89,CA- SANTA ROSA,86.4,56,50,75,81.45,99.18,56 [50 - 75],86.4% [81.45% - 99.18%],119,27,357,05-18-2020
91,CA- STOCKTON,92.98,63,56,85,82.63,118.29,63 [56 - 85],92.98% [82.63% - 118.29%],137,28,407,05-18-2020
96,CA- VENTURA,87.34,56,50,77,81.59,103.14,56 [50 - 77],87.34% [81.59% - 103.14%],115,25,364,05-18-2020
101,CO- BOULDER,92.99,28,26,39,84.21,122.74,28 [26 - 39],92.99% [84.21% - 122.74%],61,20,203,05-18-2020
