HRRNum,Hospital Referral Region,Projected Demand (%),Hospitalizations (Median),Lower Hospitalization Bound,Upper Hospitalization Bound,Lower Projected Demand Bound,Upper Projected Demand Bound,Total Hospitalizations (Range),Total Projected Demand (Range),Max Occupied Beds,Lower Max Occupied Beds,Upper Max Occupied Beds,Last Update
1,AL- BIRMINGHAM,89.91,438,387,582,82.25,110.28,438 [387 - 582],89.91% [82.25% - 110.28%],836,190,2557,05-18-2020
2,AL- DOTHAN,83.05,21,18,32,80.0,91.67,21 [18 - 32],83.05% [80.0% - 91.67%],40,0,155,05-18-2020
5,AL- HUNTSVILLE,88.36,80,72,112,82.34,107.02,80 [72 - 112],88.36% [82.34% - 107.02%],157,44,508,05-18-2020
6,AL- MOBILE,85.77,88,79,124,82.0,100.69,88 [79 - 124],85.77% [82.0% - 100.69%],164,57,591,05-18-2020
7,AL- MONTGOMERY,88.2,64,56,92,81.68,109.17,64 [56 - 92],88.2% [81.68% - 109.17%],126,26,451,05-18-2020
9,AL- TUSCALOOSA,90.04,51,45,69,81.7,112.26,51 [45 - 69],90.04% [81.7% - 112.26%],100,17,322,05-18-2020
11,AZ- MESA,98.3,190,173,274,86.87,147.12,190 [173 - 274],98.3% [86.87% - 147.12%],362,136,1329,05-18-2020
12,AZ- PHOENIX,91.64,467,423,668,84.41,122.63,467 [423 - 668],91.64% [84.41% - 122.63%],881,334,3229,05-18-2020
14,AZ- SUN CITY,87.67,28,26,43,82.84,108.15,28 [26 - 43],87.67% [82.84% - 108.15%],62,23,228,05-18-2020
15,AZ- TUCSON,89.34,122,109,187,82.97,118.63,122 [109 - 187],89.34% [82.97% - 118.63%],235,75,975,05-18-2020
16,AR- FORT SMITH,80.05,0,0,3,80.0,82.5,0 [0 - 3],80.05% [80.0% - 82.5%],0,0,32,05-18-2020
18,AR- JONESBORO,80.91,0,0,2,80.0,83.32,0 [0 - 2],80.91% [80.0% - 83.32%],8,0,30,05-18-2020
19,AR- LITTLE ROCK,82.83,77,67,115,80.14,90.93,77 [67 - 115],82.83% [80.14% - 90.93%],163,8,631,05-18-2020
21,AR- SPRINGDALE,81.61,7,6,11,80.0,86.24,7 [6 - 11],81.61% [80.0% - 86.24%],17,0,66,05-18-2020
22,AR- TEXARKANA,82.32,12,10,16,80.0,86.84,12 [10 - 16],82.32% [80.0% - 86.84%],22,0,67,05-18-2020
23,CA- ORANGE CO.,86.26,241,213,333,81.29,101.02,241 [213 - 333],86.26% [81.29% - 101.02%],478,99,1608,05-18-2020
25,CA- BAKERSFIELD,82.34,40,35,60,80.5,89.07,40 [35 - 60],82.34% [80.5% - 89.07%],84,18,328,05-18-2020
31,CA- CHICO,83.65,7,6,14,80.0,96.09,7 [6 - 14],83.65% [80.0% - 96.09%],23,0,103,05-18-2020
33,CA- CONTRA COSTA CO.,94.74,142,126,185,82.85,124.08,142 [126 - 185],94.74% [82.85% - 124.08%],295,57,883,05-18-2020
43,CA- FRESNO,83.99,44,38,67,80.44,96.21,44 [38 - 67],83.99% [80.44% - 96.21%],91,10,370,05-18-2020
56,CA- LOS ANGELES,85.52,693,611,960,81.11,98.78,693 [611 - 960],85.52% [81.11% - 98.78%],1369,275,4657,05-18-2020
58,CA- MODESTO,89.38,78,69,110,81.75,112.58,78 [69 - 110],89.38% [81.75% - 112.58%],161,30,560,05-18-2020
62,CA- NAPA,88.86,21,19,31,81.37,110.24,21 [19 - 31],88.86% [81.37% - 110.24%],51,8,176,05-18-2020
65,CA- ALAMEDA CO.,92.92,210,186,273,82.6,118.38,210 [186 - 273],92.92% [82.6% - 118.38%],436,88,1297,05-18-2020
69,CA- PALM SPR/RANCHO MIR.,84.38,21,19,30,80.85,94.91,21 [19 - 30],84.38% [80.85% - 94.91%],46,9,157,05-18-2020
73,CA- REDDING,84.24,19,17,30,80.83,96.36,19 [17 - 30],84.24% [80.83% - 96.36%],45,9,177,05-18-2020
77,CA- SACRAMENTO,91.63,280,247,372,82.13,116.39,280 [247 - 372],91.63% [82.13% - 116.39%],556,102,1741,05-18-2020
78,CA- SALINAS,90.72,42,38,57,82.27,114.8,42 [38 - 57],90.72% [82.27% - 114.8%],85,18,276,05-18-2020
79,CA- SAN BERNARDINO,87.47,220,194,306,81.56,105.49,220 [194 - 306],87.47% [81.56% - 105.49%],431,90,1474,05-18-2020
80,CA- SAN DIEGO,89.0,316,278,433,81.71,110.02,316 [278 - 433],89.0% [81.71% - 110.02%],632,120,2111,05-18-2020
81,CA- SAN FRANCISCO,87.65,186,164,242,81.48,102.53,186 [164 - 242],87.65% [81.48% - 102.53%],388,75,1143,05-18-2020
82,CA- SAN JOSE,95.81,229,202,298,83.14,126.5,229 [202 - 298],95.81% [83.14% - 126.5%],478,95,1407,05-18-2020
83,CA- SAN LUIS OBISPO,88.09,14,13,22,81.97,110.48,14 [13 - 22],88.09% [81.97% - 110.48%],36,9,139,05-18-2020
85,CA- SAN MATEO CO.,88.71,111,99,145,81.78,105.41,111 [99 - 145],88.71% [81.78% - 105.41%],234,48,685,05-18-2020
86,CA- SANTA BARBARA,86.42,28,25,41,81.04,102.88,28 [25 - 41],86.42% [81.04% - 102.88%],62,10,221,05-18-2020
87,CA- SANTA CRUZ,100.14,35,31,45,82.79,139.89,35 [31 - 45],100.14% [82.79% - 139.89%],72,10,215,05-18-2020
89,CA- SANTA ROSA,86.4,56,50,76,81.18,100.26,56 [50 - 76],86.4% [81.18% - 100.26%],119,22,377,05-18-2020
91,CA- STOCKTON,92.98,63,56,87,82.26,121.3,63 [56 - 87],92.98% [82.26% - 121.3%],137,24,439,05-18-2020
96,CA- VENTURA,87.67,56,50,80,81.27,106.19,56 [50 - 80],87.67% [81.27% - 106.19%],120,20,412,05-18-2020
101,CO- BOULDER,92.99,28,26,40,84.21,125.68,28 [26 - 40],92.99% [84.21% - 125.68%],61,20,217,05-18-2020
102,CO- COLORADO SPRINGS,90.02,49,45,75,82.8,121.45,49 [45 - 75],90.02% [82.8% - 121.45%],103,29,429,05-18-2020
103,CO- DENVER,91.36,271,243,382,83.35,122.08,271 [243 - 382],91.36% [83.35% - 122.08%],542,160,2010,05-18-2020
104,CO- FORT COLLINS,87.18,21,20,31,82.82,106.76,21 [20 - 31],87.18% [82.82% - 106.76%],45,18,171,05-18-2020
105,CO- GRAND JUNCTION,88.92,31,27,43,81.52,108.03,31 [27 - 43],88.92% [81.52% - 108.03%],70,12,222,05-18-2020
106,CO- GREELEY,87.14,21,20,36,82.57,110.5,21 [20 - 36],87.14% [82.57% - 110.5%],55,20,237,05-18-2020
107,CO- PUEBLO,82.48,7,6,11,80.0,88.77,7 [6 - 11],82.48% [80.0% - 88.77%],19,0,70,05-18-2020
109,CT- BRIDGEPORT,92.74,91,80,114,83.6,111.86,91 [80 - 114],92.74% [83.6% - 111.86%],215,61,540,05-18-2020
110,CT- HARTFORD,89.69,152,132,202,81.11,110.59,152 [132 - 202],89.69% [81.11% - 110.59%],315,36,996,05-18-2020
111,CT- NEW HAVEN,89.45,168,148,223,82.08,109.83,168 [148 - 223],89.45% [82.08% - 109.83%],364,80,1149,05-18-2020
112,DE- WILMINGTON,87.6,70,64,87,82.85,99.17,70 [64 - 87],87.6% [82.85% - 99.17%],141,53,357,05-18-2020
113,DC- WASHINGTON,114.63,988,910,1213,96.76,164.48,988 [910 - 1213],114.63% [96.76% - 164.48%],1900,920,4637,05-18-2020
115,FL- BRADENTON,87.44,21,19,29,81.13,100.87,21 [19 - 29],87.44% [81.13% - 100.87%],52,8,148,05-18-2020
116,FL- CLEARWATER,84.78,35,32,47,80.98,93.32,35 [32 - 47],84.78% [80.98% - 93.32%],78,16,218,05-18-2020
118,FL- FORT LAUDERDALE,87.14,310,274,390,81.53,98.98,310 [274 - 390],87.14% [81.53% - 98.98%],620,133,1651,05-18-2020
119,FL- FORT MYERS,86.16,119,105,152,81.23,97.02,119 [105 - 152],86.16% [81.23% - 97.02%],235,47,651,05-18-2020
120,FL- GAINESVILLE,83.79,29,25,44,80.54,93.47,29 [25 - 44],83.79% [80.54% - 93.47%],69,10,248,05-18-2020
122,FL- HUDSON,85.24,28,26,38,81.52,93.98,28 [26 - 38],85.24% [81.52% - 93.98%],65,19,175,05-18-2020
123,FL- JACKSONVILLE,84.3,110,97,147,80.77,93.48,110 [97 - 147],84.3% [80.77% - 93.48%],211,38,662,05-18-2020
124,FL- LAKELAND,85.57,28,25,37,81.22,95.64,28 [25 - 37],85.57% [81.22% - 95.64%],59,13,167,05-18-2020
127,FL- MIAMI,86.96,374,331,472,81.41,98.64,374 [331 - 472],86.96% [81.41% - 98.64%],750,152,2010,05-18-2020
129,FL- OCALA,85.5,35,31,46,80.66,95.06,35 [31 - 46],85.5% [80.66% - 95.06%],75,9,206,05-18-2020
130,FL- ORLANDO,85.25,277,245,359,80.98,94.66,277 [245 - 359],85.25% [80.98% - 94.66%],544,102,1519,05-18-2020
131,FL- ORMOND BEACH,83.6,28,25,37,80.67,89.92,28 [25 - 37],83.6% [80.67% - 89.92%],59,11,164,05-18-2020
133,FL- PANAMA CITY,81.47,0,0,3,80.0,85.57,0 [0 - 3],81.47% [80.0% - 85.57%],9,0,37,05-18-2020
134,FL- PENSACOLA,84.64,56,51,71,81.23,91.96,56 [51 - 71],84.64% [81.23% - 91.96%],109,29,281,05-18-2020
137,FL- SARASOTA,84.63,31,27,42,80.69,93.36,31 [27 - 42],84.63% [80.69% - 93.36%],66,10,193,05-18-2020
139,FL- ST PETERSBURG,83.98,28,25,38,80.81,91.08,28 [25 - 38],83.98% [80.81% - 91.08%],63,13,177,05-18-2020
140,FL- TALLAHASSEE,82.53,28,24,56,80.0,93.9,28 [24 - 56],82.53% [80.0% - 93.9%],68,0,375,05-18-2020
141,FL- TAMPA,85.44,115,103,149,81.31,95.09,115 [103 - 149],85.44% [81.31% - 95.09%],231,56,643,05-18-2020
142,GA- ALBANY,84.59,21,18,36,80.66,103.8,21 [18 - 36],84.59% [80.66% - 103.8%],48,7,253,05-18-2020
144,GA- ATLANTA,92.57,754,674,1108,83.28,130.04,754 [674 - 1108],92.57% [83.28% - 130.04%],1505,393,5994,05-18-2020
145,GA- AUGUSTA,81.77,21,18,36,80.0,89.08,21 [18 - 36],81.77% [80.0% - 89.08%],43,0,223,05-18-2020
146,GA- COLUMBUS,85.74,37,33,52,81.51,99.62,37 [33 - 52],85.74% [81.51% - 99.62%],72,19,247,05-18-2020
147,GA- MACON,81.45,14,12,41,80.0,97.22,14 [12 - 41],81.45% [80.0% - 97.22%],32,0,385,05-18-2020
148,GA- ROME,90.75,35,31,50,80.68,117.84,35 [31 - 50],90.75% [80.68% - 117.84%],78,5,277,05-18-2020
149,GA- SAVANNAH,82.65,21,20,41,80.87,92.97,21 [20 - 41],82.65% [80.87% - 92.97%],54,18,267,05-18-2020
151,ID- BOISE,80.86,7,7,10,80.39,83.23,7 [7 - 10],80.86% [80.39% - 83.23%],17,8,67,05-18-2020
152,ID- IDAHO FALLS,80.0,0,0,0,80.0,81.74,0 [0 - 0],80.0% [80.0% - 81.74%],0,0,8,05-18-2020
154,IL- AURORA,121.98,110,99,137,91.76,188.92,110 [99 - 137],121.98% [91.76% - 188.92%],221,62,574,05-18-2020
155,IL- BLUE ISLAND,99.48,251,225,307,85.88,129.29,251 [225 - 307],99.48% [85.88% - 129.29%],493,149,1250,05-18-2020
156,IL- CHICAGO,99.24,847,759,1032,85.84,128.67,847 [759 - 1032],99.24% [85.84% - 128.67%],1647,500,4166,05-18-2020
158,IL- ELGIN,125.73,252,227,309,94.18,196.57,252 [227 - 309],125.73% [94.18% - 196.57%],496,154,1266,05-18-2020
161,IL- EVANSTON,107.24,336,302,410,88.4,148.75,336 [302 - 410],107.24% [88.4% - 148.75%],658,203,1661,05-18-2020
163,IL- HINSDALE,109.33,164,147,201,88.82,155.0,164 [147 - 201],109.33% [88.82% - 155.0%],322,97,825,05-18-2020
164,IL- JOLIET,114.17,233,209,288,90.26,169.29,233 [209 - 288],114.17% [90.26% - 169.29%],453,136,1184,05-18-2020
166,IL- MELROSE PARK,108.46,452,405,552,88.6,152.4,452 [405 - 552],108.46% [88.6% - 152.4%],880,266,2240,05-18-2020
170,IL- PEORIA,88.78,85,75,122,81.72,111.09,85 [75 - 122],88.78% [81.72% - 111.09%],163,32,578,05-18-2020
171,IL- ROCKFORD,102.42,180,161,231,87.12,143.81,180 [161 - 231],102.42% [87.12% - 143.81%],343,109,977,05-18-2020
172,IL- SPRINGFIELD,85.83,77,67,118,80.51,103.1,77 [67 - 118],85.83% [80.51% - 103.1%],148,13,588,05-18-2020
173,IL- URBANA,86.87,33,29,57,80.87,110.7,33 [29 - 57],86.87% [80.87% - 110.7%],71,9,319,05-18-2020
175,IL- BLOOMINGTON,105.31,34,30,47,83.37,162.77,34 [30 - 47],105.31% [83.37% - 162.77%],67,9,221,05-18-2020
179,IN- EVANSVILLE,81.65,14,12,34,80.0,90.95,14 [12 - 34],81.65% [80.0% - 90.95%],33,0,224,05-18-2020
180,IN- FORT WAYNE,83.75,42,36,80,80.05,101.97,42 [36 - 80],83.75% [80.05% - 101.97%],82,1,486,05-18-2020
181,IN- GARY,112.85,258,230,314,88.96,159.02,258 [230 - 314],112.85% [88.96% - 159.02%],494,135,1190,05-18-2020
183,IN- INDIANAPOLIS,96.9,546,476,727,81.65,129.12,546 [476 - 727],96.9% [81.65% - 129.12%],1084,106,3152,05-18-2020
184,IN- LAFAYETTE,91.13,35,30,47,80.0,108.34,35 [30 - 47],91.13% [80.0% - 108.34%],82,0,210,05-18-2020
185,IN- MUNCIE,88.84,14,12,22,80.0,108.88,14 [12 - 22],88.84% [80.0% - 108.88%],37,0,121,05-18-2020
186,IN- MUNSTER,108.06,167,149,201,88.23,145.77,167 [149 - 201],108.06% [88.23% - 145.77%],323,95,759,05-18-2020
187,IN- SOUTH BEND,91.47,99,88,122,83.34,110.94,99 [88 - 122],91.47% [83.34% - 110.94%],175,51,473,05-18-2020
188,IN- TERRE HAUTE,86.23,14,12,17,80.0,94.66,14 [12 - 17],86.23% [80.0% - 94.66%],33,0,79,05-18-2020
190,IA- CEDAR RAPIDS,84.34,21,19,32,80.9,96.67,21 [19 - 32],84.34% [80.9% - 96.67%],48,10,186,05-18-2020
191,IA- DAVENPORT,82.81,30,27,42,80.85,88.91,30 [27 - 42],82.81% [80.85% - 88.91%],62,19,198,05-18-2020
192,IA- DES MOINES,82.45,39,35,60,80.33,90.36,39 [35 - 60],82.45% [80.33% - 90.36%],80,11,341,05-18-2020
193,IA- DUBUQUE,86.15,14,13,18,82.2,95.6,14 [13 - 18],86.15% [82.2% - 95.6%],33,12,85,05-18-2020
194,IA- IOWA CITY,82.01,14,13,25,80.46,89.21,14 [13 - 25],82.01% [80.46% - 89.21%],39,9,179,05-18-2020
195,IA- MASON CITY,80.0,0,0,2,80.0,82.18,0 [0 - 2],80.0% [80.0% - 82.18%],0,0,16,05-18-2020
196,IA- SIOUX CITY,82.51,14,13,22,80.27,90.07,14 [13 - 22],82.51% [80.27% - 90.07%],28,3,114,05-18-2020
197,IA- WATERLOO,81.66,1,0,6,80.0,90.8,1 [0 - 6],81.66% [80.0% - 90.8%],10,0,69,05-18-2020
200,KS- TOPEKA,81.6,7,6,18,80.0,90.34,7 [6 - 18],81.6% [80.0% - 90.34%],24,0,160,05-18-2020
201,KS- WICHITA,80.96,21,20,41,80.46,85.92,21 [20 - 41],80.96% [80.46% - 85.92%],47,23,293,05-18-2020
203,KY- COVINGTON,90.53,56,49,72,80.0,107.97,56 [49 - 72],90.53% [80.0% - 107.97%],115,0,308,05-18-2020
204,KY- LEXINGTON,83.27,77,69,194,80.75,109.64,77 [69 - 194],83.27% [80.75% - 109.64%],170,39,1543,05-18-2020
205,KY- LOUISVILLE,87.42,186,165,294,81.62,114.39,186 [165 - 294],87.42% [81.62% - 114.39%],357,78,1656,05-18-2020
207,KY- OWENSBORO,80.0,0,0,8,80.0,99.7,0 [0 - 8],80.0% [80.0% - 99.7%],0,0,93,05-18-2020
208,KY- PADUCAH,80.32,0,0,18,80.0,90.36,0 [0 - 18],80.32% [80.0% - 90.36%],5,0,168,05-18-2020
209,LA- ALEXANDRIA,81.0,0,0,6,80.0,87.77,0 [0 - 6],81.0% [80.0% - 87.77%],9,0,77,05-18-2020
210,LA- BATON ROUGE,85.18,63,58,104,81.98,107.26,63 [58 - 104],85.18% [81.98% - 107.26%],128,49,676,05-18-2020
212,LA- HOUMA,86.6,21,20,31,82.71,107.1,21 [20 - 31],86.6% [82.71% - 107.1%],46,19,190,05-18-2020
213,LA- LAFAYETTE,81.98,21,19,37,80.42,90.96,21 [19 - 37],81.98% [80.42% - 90.96%],42,9,237,05-18-2020
214,LA- LAKE CHARLES,81.14,0,0,5,80.0,88.32,0 [0 - 5],81.14% [80.0% - 88.32%],9,0,72,05-18-2020
216,LA- METAIRIE,90.63,48,43,67,82.77,116.89,48 [43 - 67],90.63% [82.77% - 116.89%],107,28,373,05-18-2020
217,LA- MONROE,81.07,0,0,5,80.0,85.41,0 [0 - 5],81.07% [80.0% - 85.41%],9,0,50,05-18-2020
218,LA- NEW ORLEANS,86.57,69,62,94,82.06,100.99,69 [62 - 94],86.57% [82.06% - 100.99%],159,50,509,05-18-2020
219,LA- SHREVEPORT,81.89,21,19,39,80.33,89.5,21 [19 - 39],81.89% [80.33% - 89.5%],51,9,260,05-18-2020
220,LA- SLIDELL,94.41,28,25,38,83.77,120.48,28 [25 - 38],94.41% [83.77% - 120.48%],72,19,204,05-18-2020
221,ME- BANGOR,82.2,10,9,16,80.37,88.17,10 [9 - 16],82.2% [80.37% - 88.17%],23,4,89,05-18-2020
222,ME- PORTLAND,85.3,69,63,88,81.71,94.67,69 [63 - 88],85.3% [81.71% - 94.67%],139,45,385,05-18-2020
223,MD- BALTIMORE,113.48,1182,1076,1509,93.67,172.96,1182 [1076 - 1509],113.48% [93.67% - 172.96%],2258,922,6270,05-18-2020
225,MD- SALISBURY,101.33,100,89,129,85.76,136.46,100 [89 - 129],101.33% [85.76% - 136.46%],199,54,529,05-18-2020
226,MD- TAKOMA PARK,146.2,443,411,539,114.03,237.96,443 [411 - 539],146.2% [114.03% - 237.96%],852,438,2033,05-18-2020
227,MA- BOSTON,86.25,332,297,423,81.71,97.8,332 [297 - 423],86.25% [81.71% - 97.8%],686,188,1955,05-18-2020
230,MA- SPRINGFIELD,84.67,35,32,44,81.31,92.55,35 [32 - 44],84.67% [81.31% - 92.55%],74,21,201,05-18-2020
231,MA- WORCESTER,86.59,48,43,64,81.34,98.82,48 [43 - 64],86.59% [81.34% - 98.82%],108,22,309,05-18-2020
232,MI- ANN ARBOR,81.43,20,18,34,80.18,87.14,20 [18 - 34],81.43% [80.18% - 87.14%],46,6,233,05-18-2020
233,MI- DEARBORN,81.27,7,7,12,80.3,85.66,7 [7 - 12],81.27% [80.3% - 85.66%],20,5,93,05-18-2020
234,MI- DETROIT,81.55,29,26,47,80.36,86.8,29 [26 - 47],81.55% [80.36% - 86.8%],72,17,317,05-18-2020
235,MI- FLINT,80.84,0,0,5,80.0,85.73,0 [0 - 5],80.84% [80.0% - 85.73%],11,0,76,05-18-2020
236,MI- GRAND RAPIDS,80.43,0,0,4,80.0,82.64,0 [0 - 4],80.43% [80.0% - 82.64%],9,0,61,05-18-2020
238,MI- KALAMAZOO,80.0,0,0,3,80.0,82.17,0 [0 - 3],80.0% [80.0% - 82.17%],0,0,32,05-18-2020
239,MI- LANSING,80.64,0,0,4,80.0,83.84,0 [0 - 4],80.64% [80.0% - 83.84%],9,0,59,05-18-2020
240,MI- MARQUETTE,80.0,0,0,0,80.0,80.0,0 [0 - 0],80.0% [80.0% - 80.0%],0,0,0,05-18-2020
242,MI- MUSKEGON,80.0,0,0,0,80.0,82.43,0 [0 - 0],80.0% [80.0% - 82.43%],0,0,13,05-18-2020
243,MI- PETOSKEY,80.0,0,0,0,80.0,80.0,0 [0 - 0],80.0% [80.0% - 80.0%],0,0,0,05-18-2020
244,MI- PONTIAC,81.56,7,7,11,80.34,86.93,7 [7 - 11],81.56% [80.34% - 86.93%],18,4,82,05-18-2020
245,MI- ROYAL OAK,81.17,14,13,21,80.26,85.22,14 [13 - 21],81.17% [80.26% - 85.22%],30,7,138,05-18-2020
246,MI- SAGINAW,80.0,0,0,3,80.0,82.43,0 [0 - 3],80.0% [80.0% - 82.43%],0,0,51,05-18-2020
248,MI- ST JOSEPH,82.39,0,0,1,80.0,85.3,0 [0 - 1],82.39% [80.0% - 85.3%],7,0,16,05-18-2020
249,MI- TRAVERSE CITY,80.0,0,0,0,80.0,81.18,0 [0 - 0],80.0% [80.0% - 81.18%],0,0,6,05-18-2020
250,MN- DULUTH,83.38,21,19,31,80.69,91.79,21 [19 - 31],83.38% [80.69% - 91.79%],39,8,137,05-18-2020
251,MN- MINNEAPOLIS,94.55,663,588,876,83.68,124.53,663 [588 - 876],94.55% [83.68% - 124.53%],1239,313,3792,05-18-2020
253,MN- ROCHESTER,86.67,84,75,112,81.5,99.35,84 [75 - 112],86.67% [81.5% - 99.35%],173,39,503,05-18-2020
254,MN- ST CLOUD,92.49,48,43,64,83.11,120.31,48 [43 - 64],92.49% [83.11% - 120.31%],88,22,285,05-18-2020
