HRRNum,Hospital Referral Region,Projected Demand (%),Hospitalizations (Median),Lower Hospitalization Bound,Upper Hospitalization Bound,Lower Projected Demand Bound,Upper Projected Demand Bound,Total Hospitalizations (Range),Total Projected Demand (Range),Max Occupied Beds,Lower Max Occupied Beds,Upper Max Occupied Beds,Last Update
1,AL- BIRMINGHAM,87.64,345,305,443,82.27,100.94,345 [305 - 443],87.64% [82.27% - 100.94%],644,192,1768,05-18-2020
2,AL- DOTHAN,81.13,8,6,14,80.0,86.25,8 [6 - 14],81.13% [80.0% - 86.25%],15,0,83,05-18-2020
5,AL- HUNTSVILLE,85.93,55,49,74,81.97,96.49,55 [49 - 74],85.93% [81.97% - 96.49%],111,37,310,05-18-2020
6,AL- MOBILE,84.42,63,58,85,81.72,93.48,63 [58 - 85],84.42% [81.72% - 93.48%],126,49,385,05-18-2020
7,AL- MONTGOMERY,85.46,41,36,59,81.68,98.56,41 [36 - 59],85.46% [81.68% - 98.56%],84,26,287,05-18-2020
9,AL- TUSCALOOSA,86.23,30,27,43,81.7,101.14,30 [27 - 43],86.23% [81.7% - 101.14%],62,17,211,05-18-2020
11,AZ- MESA,93.94,144,131,197,85.96,122.93,144 [131 - 197],93.94% [85.96% - 122.93%],275,118,850,05-18-2020
12,AZ- PHOENIX,88.9,357,326,487,83.89,107.49,357 [326 - 487],88.9% [83.89% - 107.49%],673,295,2082,05-18-2020
14,AZ- SUN CITY,85.82,21,20,30,82.47,97.9,21 [20 - 30],85.82% [82.47% - 97.9%],47,20,145,05-18-2020
15,AZ- TUCSON,87.01,92,84,131,82.65,103.26,92 [84 - 131],87.01% [82.65% - 103.26%],176,67,587,05-18-2020
16,AR- FORT SMITH,80.0,0,0,1,80.0,80.86,0 [0 - 1],80.0% [80.0% - 80.86%],0,0,11,05-18-2020
18,AR- JONESBORO,80.78,0,0,1,80.0,81.66,0 [0 - 1],80.78% [80.0% - 81.66%],7,0,15,05-18-2020
19,AR- LITTLE ROCK,82.66,77,67,105,80.29,88.3,77 [67 - 105],82.66% [80.29% - 88.3%],153,17,479,05-18-2020
21,AR- SPRINGDALE,81.56,7,6,10,80.0,84.16,7 [6 - 10],81.56% [80.0% - 84.16%],16,0,44,05-18-2020
22,AR- TEXARKANA,81.1,2,1,5,80.0,83.88,2 [1 - 5],81.1% [80.0% - 83.88%],10,0,38,05-18-2020
23,CA- ORANGE CO.,85.78,220,196,288,81.49,96.21,220 [196 - 288],85.78% [81.49% - 96.21%],442,114,1240,05-18-2020
25,CA- BAKERSFIELD,82.07,35,32,49,80.5,86.33,35 [32 - 49],82.07% [80.5% - 86.33%],74,18,229,05-18-2020
31,CA- CHICO,82.92,7,6,12,80.0,91.09,7 [6 - 12],82.92% [80.0% - 91.09%],18,0,71,05-18-2020
33,CA- CONTRA COSTA CO.,95.42,147,131,187,83.94,120.69,147 [131 - 187],95.42% [83.94% - 120.69%],308,79,815,05-18-2020
43,CA- FRESNO,83.68,41,36,56,80.66,91.34,41 [36 - 56],83.68% [80.66% - 91.34%],83,15,259,05-18-2020
56,CA- LOS ANGELES,85.18,648,576,846,81.31,94.58,648 [576 - 846],85.18% [81.31% - 94.58%],1284,325,3617,05-18-2020
58,CA- MODESTO,89.14,77,69,101,81.98,105.42,77 [69 - 101],89.14% [81.98% - 105.42%],157,34,437,05-18-2020
62,CA- NAPA,89.43,21,19,29,81.37,105.09,21 [19 - 29],89.43% [81.37% - 105.09%],54,8,146,05-18-2020
65,CA- ALAMEDA CO.,93.75,227,202,285,83.52,115.84,227 [202 - 285],93.75% [83.52% - 115.84%],464,119,1211,05-18-2020
69,CA- PALM SPR/RANCHO MIR.,83.97,21,19,27,80.95,91.21,21 [19 - 27],83.97% [80.95% - 91.21%],41,10,118,05-18-2020
73,CA- REDDING,84.44,21,19,29,80.83,93.4,21 [19 - 29],84.44% [80.83% - 93.4%],48,9,145,05-18-2020
77,CA- SACRAMENTO,91.0,260,231,335,82.57,110.43,260 [231 - 335],91.0% [82.57% - 110.43%],526,123,1456,05-18-2020
78,CA- SALINAS,89.96,40,36,51,82.27,108.12,40 [36 - 51],89.96% [82.27% - 108.12%],78,18,223,05-18-2020
79,CA- SAN BERNARDINO,86.73,194,173,257,81.71,99.11,194 [173 - 257],86.73% [81.71% - 99.11%],389,99,1105,05-18-2020
80,CA- SAN DIEGO,88.6,301,268,393,82.1,104.27,301 [268 - 393],88.6% [82.1% - 104.27%],605,148,1707,05-18-2020
81,CA- SAN FRANCISCO,88.08,198,177,249,82.13,101.05,198 [177 - 249],88.08% [82.13% - 101.05%],409,108,1068,05-18-2020
82,CA- SAN JOSE,97.49,255,227,318,84.43,124.48,255 [227 - 318],97.49% [84.43% - 124.48%],529,134,1346,05-18-2020
83,CA- SAN LUIS OBISPO,88.09,14,13,21,81.97,104.78,14 [13 - 21],88.09% [81.97% - 104.78%],36,9,113,05-18-2020
85,CA- SAN MATEO CO.,89.43,123,110,154,82.45,104.18,123 [110 - 154],89.43% [82.45% - 104.18%],254,66,652,05-18-2020
86,CA- SANTA BARBARA,86.35,28,25,38,81.04,97.6,28 [25 - 38],86.35% [81.04% - 97.6%],61,10,170,05-18-2020
87,CA- SANTA CRUZ,100.15,35,32,44,85.29,132.92,35 [32 - 44],100.15% [85.29% - 132.92%],72,19,190,05-18-2020
89,CA- SANTA ROSA,86.4,56,51,73,81.61,97.79,56 [51 - 73],86.4% [81.61% - 97.79%],119,30,331,05-18-2020
91,CA- STOCKTON,92.98,63,57,83,83.01,114.71,63 [57 - 83],92.98% [83.01% - 114.71%],137,32,369,05-18-2020
96,CA- VENTURA,87.24,56,50,73,81.91,100.28,56 [50 - 73],87.24% [81.91% - 100.28%],113,30,319,05-18-2020
101,CO- BOULDER,92.99,28,26,38,84.21,119.37,28 [26 - 38],92.99% [84.21% - 119.37%],61,20,187,05-18-2020
102,CO- COLORADO SPRINGS,89.61,49,45,69,83.38,113.33,49 [45 - 69],89.61% [83.38% - 113.33%],99,35,345,05-18-2020
103,CO- DENVER,91.59,273,246,368,83.73,116.97,273 [246 - 368],91.59% [83.73% - 116.97%],553,178,1766,05-18-2020
104,CO- FORT COLLINS,87.18,21,20,29,82.82,102.69,21 [20 - 29],87.18% [82.82% - 102.69%],45,18,145,05-18-2020
105,CO- GRAND JUNCTION,91.0,37,33,47,82.9,106.77,37 [33 - 47],91.0% [82.9% - 106.77%],87,23,212,05-18-2020
106,CO- GREELEY,87.14,21,20,33,82.57,104.84,21 [20 - 33],87.14% [82.57% - 104.84%],55,20,193,05-18-2020
107,CO- PUEBLO,81.41,2,1,6,80.0,86.52,2 [1 - 6],81.41% [80.0% - 86.52%],11,0,52,05-18-2020
109,CT- BRIDGEPORT,99.28,141,126,170,86.25,122.83,141 [126 - 170],99.28% [86.25% - 122.83%],326,106,726,05-18-2020
110,CT- HARTFORD,91.54,179,156,227,82.46,111.85,179 [156 - 227],91.54% [82.46% - 111.85%],375,80,1037,05-18-2020
111,CT- NEW HAVEN,93.25,227,201,289,83.84,115.38,227 [201 - 289],93.25% [83.84% - 115.38%],510,148,1363,05-18-2020
112,DE- WILMINGTON,86.99,63,58,76,82.85,95.84,63 [58 - 76],86.99% [82.85% - 95.84%],130,53,295,05-18-2020
113,DC- WASHINGTON,108.27,815,757,976,95.67,142.05,815 [757 - 976],108.27% [95.67% - 142.05%],1551,860,3406,05-18-2020
115,FL- BRADENTON,87.17,21,19,27,81.41,96.5,21 [19 - 27],87.17% [81.41% - 96.5%],50,10,117,05-18-2020
116,FL- CLEARWATER,84.36,32,29,40,81.16,90.32,32 [29 - 40],84.36% [81.16% - 90.32%],71,19,169,05-18-2020
118,FL- FORT LAUDERDALE,86.77,296,264,360,81.77,95.7,296 [264 - 360],86.77% [81.77% - 95.7%],588,154,1366,05-18-2020
119,FL- FORT MYERS,85.78,112,101,138,81.54,93.43,112 [101 - 138],85.78% [81.54% - 93.43%],221,59,514,05-18-2020
120,FL- GAINESVILLE,83.75,28,25,39,80.54,90.1,28 [25 - 39],83.75% [80.54% - 90.1%],69,10,186,05-18-2020
122,FL- HUDSON,84.31,23,21,30,81.52,90.7,23 [21 - 30],84.31% [81.52% - 90.7%],53,19,134,05-18-2020
123,FL- JACKSONVILLE,83.89,95,85,121,80.98,90.2,95 [85 - 121],83.89% [80.98% - 90.2%],191,48,501,05-18-2020
124,FL- LAKELAND,84.94,24,21,30,81.22,91.89,24 [21 - 30],84.94% [81.22% - 91.89%],52,13,127,05-18-2020
127,FL- MIAMI,86.78,364,324,444,81.68,95.75,364 [324 - 444],86.78% [81.68% - 95.75%],731,181,1698,05-18-2020
129,FL- OCALA,84.74,28,25,36,80.8,91.26,28 [25 - 36],84.74% [80.8% - 91.26%],64,11,154,05-18-2020
130,FL- ORLANDO,84.59,241,214,298,81.16,91.08,241 [214 - 298],84.59% [81.16% - 91.08%],475,120,1148,05-18-2020
131,FL- ORMOND BEACH,82.98,21,19,28,80.67,87.56,21 [19 - 28],82.98% [80.67% - 87.56%],49,11,125,05-18-2020
133,FL- PANAMA CITY,81.47,0,0,2,80.0,83.46,0 [0 - 2],81.47% [80.0% - 83.46%],9,0,23,05-18-2020
134,FL- PENSACOLA,83.91,44,40,54,81.23,88.68,44 [40 - 54],83.91% [81.23% - 88.68%],91,29,204,05-18-2020
137,FL- SARASOTA,84.09,28,25,35,81.04,90.45,28 [25 - 35],84.09% [81.04% - 90.45%],59,15,151,05-18-2020
139,FL- ST PETERSBURG,83.63,28,25,35,81.0,88.57,28 [25 - 35],83.63% [81.0% - 88.57%],57,16,137,05-18-2020
140,FL- TALLAHASSEE,82.59,33,28,52,80.0,90.57,33 [28 - 52],82.59% [80.0% - 90.57%],69,0,285,05-18-2020
141,FL- TAMPA,84.9,105,95,130,81.31,91.62,105 [95 - 130],84.9% [81.31% - 91.62%],208,56,495,05-18-2020
142,GA- ALBANY,87.21,27,24,41,81.51,104.08,27 [24 - 41],87.21% [81.51% - 104.08%],76,16,256,05-18-2020
144,GA- ATLANTA,92.12,730,654,1010,83.85,121.11,730 [654 - 1010],92.12% [83.85% - 121.11%],1452,461,4924,05-18-2020
145,GA- AUGUSTA,81.77,21,18,29,80.0,85.87,21 [18 - 29],81.77% [80.0% - 85.87%],43,0,144,05-18-2020
146,GA- COLUMBUS,84.57,28,26,37,81.51,93.26,28 [26 - 37],84.57% [81.51% - 93.26%],57,19,167,05-18-2020
147,GA- MACON,81.46,14,12,35,80.0,92.3,14 [12 - 35],81.46% [80.0% - 92.3%],32,0,275,05-18-2020
148,GA- ROME,90.73,35,32,49,82.6,112.65,35 [32 - 49],90.73% [82.6% - 112.65%],78,19,239,05-18-2020
149,GA- SAVANNAH,82.08,18,17,31,81.07,89.96,18 [17 - 31],82.08% [81.07% - 89.96%],42,22,205,05-18-2020
151,ID- BOISE,80.86,7,7,11,80.39,83.42,7 [7 - 11],80.86% [80.39% - 83.42%],17,8,71,05-18-2020
152,ID- IDAHO FALLS,80.0,0,0,0,80.0,80.43,0 [0 - 0],80.0% [80.0% - 80.43%],0,0,2,05-18-2020
154,IL- AURORA,114.66,92,83,115,91.39,166.91,92 [83 - 115],114.66% [91.39% - 166.91%],182,60,458,05-18-2020
155,IL- BLUE ISLAND,96.68,217,196,267,85.91,120.54,217 [196 - 267],96.68% [85.91% - 120.54%],423,150,1028,05-18-2020
156,IL- CHICAGO,96.5,735,662,901,85.85,120.06,735 [662 - 901],96.5% [85.85% - 120.06%],1411,501,3429,05-18-2020
158,IL- ELGIN,118.64,216,195,267,93.81,174.48,216 [195 - 267],118.64% [93.81% - 174.48%],419,150,1026,05-18-2020
161,IL- EVANSTON,103.34,292,264,358,88.36,136.58,292 [264 - 358],103.34% [88.36% - 136.58%],564,202,1367,05-18-2020
163,IL- HINSDALE,104.83,139,125,172,88.73,141.0,139 [125 - 172],104.83% [88.73% - 141.0%],273,96,671,05-18-2020
164,IL- JOLIET,108.62,197,178,244,90.11,150.89,197 [178 - 244],108.62% [90.11% - 150.89%],379,134,940,05-18-2020
166,IL- MELROSE PARK,104.23,389,350,479,88.56,139.21,389 [350 - 479],104.23% [88.56% - 139.21%],749,265,1832,05-18-2020
170,IL- PEORIA,86.44,64,56,85,81.45,98.5,64 [56 - 85],86.44% [81.45% - 98.5%],119,27,344,05-18-2020
171,IL- ROCKFORD,97.07,137,124,174,86.53,123.96,137 [124 - 174],97.07% [86.53% - 123.96%],261,100,673,05-18-2020
172,IL- SPRINGFIELD,83.52,48,40,71,80.35,93.08,48 [40 - 71],83.52% [80.35% - 93.08%],89,9,333,05-18-2020
173,IL- URBANA,85.36,28,25,41,80.87,97.61,28 [25 - 41],85.36% [80.87% - 97.61%],55,9,183,05-18-2020
175,IL- BLOOMINGTON,97.56,22,19,31,83.37,130.94,22 [19 - 31],97.56% [83.37% - 130.94%],46,9,136,05-18-2020
179,IN- EVANSVILLE,81.65,14,12,23,80.0,86.11,14 [12 - 23],81.65% [80.0% - 86.11%],33,0,125,05-18-2020
180,IN- FORT WAYNE,83.04,28,26,47,80.68,89.27,28 [26 - 47],83.04% [80.68% - 89.27%],67,15,205,05-18-2020
181,IN- GARY,107.92,215,194,256,88.96,137.7,215 [194 - 256],107.92% [88.96% - 137.7%],420,135,869,05-18-2020
183,IN- INDIANAPOLIS,95.12,483,423,607,82.09,117.67,483 [423 - 607],95.12% [82.09% - 117.67%],969,134,2417,05-18-2020
184,IN- LAFAYETTE,86.62,23,18,30,80.0,98.08,23 [18 - 30],86.62% [80.0% - 98.08%],49,0,134,05-18-2020
185,IN- MUNCIE,88.02,14,12,18,80.0,97.66,14 [12 - 18],88.02% [80.0% - 97.66%],33,0,74,05-18-2020
186,IN- MUNSTER,103.35,138,125,165,88.23,130.0,138 [125 - 165],103.35% [88.23% - 130.0%],269,95,577,05-18-2020
187,IN- SOUTH BEND,88.87,63,58,82,83.34,103.02,63 [58 - 82],88.87% [83.34% - 103.02%],135,51,352,05-18-2020
188,IN- TERRE HAUTE,86.23,14,12,17,80.0,87.42,14 [12 - 17],86.23% [80.0% - 87.42%],33,0,40,05-18-2020
190,IA- CEDAR RAPIDS,83.59,14,13,24,80.9,93.89,14 [13 - 24],83.59% [80.9% - 93.89%],40,10,155,05-18-2020
191,IA- DAVENPORT,81.94,23,21,30,80.85,85.31,23 [21 - 30],81.94% [80.85% - 85.31%],43,19,118,05-18-2020
192,IA- DES MOINES,81.93,28,25,43,80.27,86.89,28 [25 - 43],81.93% [80.27% - 86.89%],63,9,227,05-18-2020
193,IA- DUBUQUE,83.69,7,7,10,81.83,90.09,7 [7 - 10],83.69% [81.83% - 90.09%],20,10,55,05-18-2020
194,IA- IOWA CITY,82.22,14,13,24,80.46,87.62,14 [13 - 24],82.22% [80.46% - 87.62%],43,9,148,05-18-2020
195,IA- MASON CITY,80.0,0,0,0,80.0,81.23,0 [0 - 0],80.0% [80.0% - 81.23%],0,0,9,05-18-2020
196,IA- SIOUX CITY,80.94,0,0,5,80.0,86.27,0 [0 - 5],80.94% [80.0% - 86.27%],10,0,71,05-18-2020
197,IA- WATERLOO,81.55,0,0,4,80.0,87.36,0 [0 - 4],81.55% [80.0% - 87.36%],9,0,47,05-18-2020
200,KS- TOPEKA,81.6,7,6,15,80.0,86.01,7 [6 - 15],81.6% [80.0% - 86.01%],24,0,93,05-18-2020
201,KS- WICHITA,80.96,21,20,34,80.46,83.6,21 [20 - 34],80.96% [80.46% - 83.6%],47,23,178,05-18-2020
203,KY- COVINGTON,90.53,56,49,66,80.0,98.26,56 [49 - 66],90.53% [80.0% - 98.26%],115,0,201,05-18-2020
204,KY- LEXINGTON,83.75,91,81,173,80.75,101.99,91 [81 - 173],83.75% [80.75% - 101.99%],195,39,1145,05-18-2020
205,KY- LOUISVILLE,86.9,168,150,243,81.62,104.4,168 [150 - 243],86.9% [81.62% - 104.4%],332,78,1175,05-18-2020
207,KY- OWENSBORO,80.0,0,0,5,80.0,93.14,0 [0 - 5],80.0% [80.0% - 93.14%],0,0,62,05-18-2020
208,KY- PADUCAH,80.32,0,0,9,80.0,84.99,0 [0 - 9],80.32% [80.0% - 84.99%],5,0,81,05-18-2020
209,LA- ALEXANDRIA,81.0,0,0,4,80.0,84.84,0 [0 - 4],81.0% [80.0% - 84.84%],9,0,48,05-18-2020
210,LA- BATON ROUGE,85.2,63,58,99,82.1,103.23,63 [58 - 99],85.2% [82.1% - 103.23%],128,52,576,05-18-2020
212,LA- HOUMA,86.82,21,20,31,82.71,104.11,21 [20 - 31],86.82% [82.71% - 104.11%],47,19,169,05-18-2020
213,LA- LAFAYETTE,81.98,21,19,33,80.42,88.46,21 [19 - 33],81.98% [80.42% - 88.46%],42,9,183,05-18-2020
214,LA- LAKE CHARLES,81.14,0,0,4,80.0,86.24,0 [0 - 4],81.14% [80.0% - 86.24%],9,0,54,05-18-2020
216,LA- METAIRIE,93.54,59,54,81,85.24,122.43,59 [54 - 81],93.54% [85.24% - 122.43%],136,53,429,05-18-2020
217,LA- MONROE,81.07,0,0,2,80.0,82.38,0 [0 - 2],81.07% [80.0% - 82.38%],9,0,22,05-18-2020
218,LA- NEW ORLEANS,88.88,94,86,123,83.71,105.48,94 [86 - 123],88.88% [83.71% - 105.48%],215,90,618,05-18-2020
219,LA- SHREVEPORT,81.32,14,13,27,80.33,86.91,14 [13 - 27],81.32% [80.33% - 86.91%],36,9,189,05-18-2020
220,LA- SLIDELL,97.59,42,39,51,87.34,123.25,42 [39 - 51],97.59% [87.34% - 123.25%],88,37,218,05-18-2020
221,ME- BANGOR,81.53,7,7,10,80.37,84.77,7 [7 - 10],81.53% [80.37% - 84.77%],16,4,52,05-18-2020
222,ME- PORTLAND,84.68,62,57,77,81.79,91.77,62 [57 - 77],84.68% [81.79% - 91.77%],122,47,309,05-18-2020
223,MD- BALTIMORE,107.01,968,886,1204,91.93,146.6,968 [886 - 1204],107.01% [91.93% - 146.6%],1821,805,4492,05-18-2020
225,MD- SALISBURY,96.55,80,72,99,85.76,118.1,80 [72 - 99],96.55% [85.76% - 118.1%],155,54,357,05-18-2020
226,MD- TAKOMA PARK,134.9,366,341,436,110.85,197.79,366 [341 - 436],134.9% [110.85% - 197.79%],706,397,1516,05-18-2020
227,MA- BOSTON,87.4,378,338,472,82.1,98.93,378 [338 - 472],87.4% [82.1% - 98.93%],813,231,2079,05-18-2020
230,MA- SPRINGFIELD,85.06,35,32,44,81.37,92.93,35 [32 - 44],85.06% [81.37% - 92.93%],80,22,207,05-18-2020
231,MA- WORCESTER,87.58,53,47,68,82.13,99.73,53 [47 - 68],87.58% [82.13% - 99.73%],124,35,324,05-18-2020
232,MI- ANN ARBOR,82.0,28,25,42,80.49,87.75,28 [25 - 42],82.0% [80.49% - 87.75%],65,16,253,05-18-2020
233,MI- DEARBORN,81.67,7,7,13,80.49,86.2,7 [7 - 13],81.67% [80.49% - 86.2%],27,8,102,05-18-2020
234,MI- DETROIT,81.96,36,32,55,80.49,87.28,36 [32 - 55],81.96% [80.49% - 87.28%],91,23,339,05-18-2020
235,MI- FLINT,81.17,0,0,5,80.0,85.96,0 [0 - 5],81.17% [80.0% - 85.96%],15,0,79,05-18-2020
236,MI- GRAND RAPIDS,80.43,0,0,4,80.0,82.43,0 [0 - 4],80.43% [80.0% - 82.43%],9,0,56,05-18-2020
238,MI- KALAMAZOO,80.0,0,0,1,80.0,81.62,0 [0 - 1],80.0% [80.0% - 81.62%],0,0,24,05-18-2020
239,MI- LANSING,80.64,0,0,4,80.0,83.78,0 [0 - 4],80.64% [80.0% - 83.78%],9,0,58,05-18-2020
240,MI- MARQUETTE,80.0,0,0,0,80.0,80.0,0 [0 - 0],80.0% [80.0% - 80.0%],0,0,0,05-18-2020
242,MI- MUSKEGON,80.0,0,0,0,80.0,82.24,0 [0 - 0],80.0% [80.0% - 82.24%],0,0,12,05-18-2020
243,MI- PETOSKEY,80.0,0,0,0,80.0,80.0,0 [0 - 0],80.0% [80.0% - 80.0%],0,0,0,05-18-2020
244,MI- PONTIAC,82.01,7,7,12,80.59,87.52,7 [7 - 12],82.01% [80.59% - 87.52%],23,7,89,05-18-2020
245,MI- ROYAL OAK,81.51,14,13,22,80.42,85.64,14 [13 - 22],81.51% [80.42% - 85.64%],39,11,149,05-18-2020
246,MI- SAGINAW,80.0,0,0,3,80.0,81.57,0 [0 - 3],80.0% [80.0% - 81.57%],0,0,33,05-18-2020
248,MI- ST JOSEPH,82.39,0,0,1,80.0,83.64,0 [0 - 1],82.39% [80.0% - 83.64%],7,0,11,05-18-2020
249,MI- TRAVERSE CITY,80.0,0,0,0,80.0,80.0,0 [0 - 0],80.0% [80.0% - 80.0%],0,0,0,05-18-2020
250,MN- DULUTH,81.8,7,7,12,80.69,86.63,7 [7 - 12],81.8% [80.69% - 86.63%],20,8,77,05-18-2020
251,MN- MINNEAPOLIS,90.95,494,441,640,83.38,109.77,494 [441 - 640],90.95% [83.38% - 109.77%],932,288,2535,05-18-2020
253,MN- ROCHESTER,85.4,71,63,90,81.5,93.7,71 [63 - 90],85.4% [81.5% - 93.7%],140,39,356,05-18-2020
254,MN- ST CLOUD,88.67,28,25,40,81.98,105.04,28 [25 - 40],88.67% [81.98% - 105.04%],61,14,177,05-18-2020
256,MN- ST PAUL,94.25,170,153,217,85.16,117.2,170 [153 - 217],94.25% [85.16% - 117.2%],325,118,850,05-18-2020
257,MS- GULFPORT,92.51,42,38,53,83.1,108.2,42 [38 - 53],92.51% [83.1% - 108.2%],96,24,218,05-18-2020
258,MS- HATTIESBURG,86.54,35,31,52,80.33,101.24,35 [31 - 52],86.54% [80.33% - 101.24%],79,4,257,05-18-2020
259,MS- JACKSON,84.65,98,87,152,80.98,98.97,98 [87 - 152],84.65% [80.98% - 98.97%],208,44,850,05-18-2020
260,MS- MERIDIAN,80.0,0,0,3,80.0,84.91,0 [0 - 3],80.0% [80.0% - 84.91%],0,0,48,05-18-2020
261,MS- OXFORD,83.63,7,6,13,80.0,93.17,7 [6 - 13],83.63% [80.0% - 93.17%],23,0,84,05-18-2020
262,MS- TUPELO,83.05,21,18,38,80.0,94.79,21 [18 - 38],83.05% [80.0% - 94.79%],49,0,241,05-18-2020
263,MO- CAPE GIRARDEAU,80.24,0,0,1,80.0,81.36,0 [0 - 1],80.24% [80.0% - 81.36%],2,0,14,05-18-2020
264,MO- COLUMBIA,80.54,0,0,6,80.0,84.07,0 [0 - 6],80.54% [80.0% - 84.07%],9,0,75,05-18-2020
267,MO- JOPLIN,80.0,0,0,1,80.0,81.15,0 [0 - 1],80.0% [80.0% - 81.15%],0,0,11,05-18-2020
268,MO- KANSAS CITY,83.74,148,134,185,81.39,89.02,148 [134 - 185],83.74% [81.39% - 89.02%],296,110,715,05-18-2020
270,MO- SPRINGFIELD,81.01,7,7,16,80.46,84.85,7 [7 - 16],81.01% [80.46% - 84.85%],19,9,95,05-18-2020
273,MO- ST LOUIS,82.27,144,130,188,80.77,86.44,144 [130 - 188],82.27% [80.77% - 86.44%],276,94,786,05-18-2020
274,MT- BILLINGS,80.65,5,4,8,80.0,81.95,5 [4 - 8],80.65% [80.0% - 81.95%],14,0,43,05-18-2020
275,MT- GREAT FALLS,80.0,0,0,0,80.0,80.62,0 [0 - 0],80.0% [80.0% - 80.62%],0,0,5,05-18-2020
276,MT- MISSOULA,80.0,0,0,0,80.0,80.86,0 [0 - 0],80.0% [80.0% - 80.86%],0,0,10,05-18-2020
277,NE- LINCOLN,98.74,176,157,214,85.12,122.95,176 [157 - 214],98.74% [85.12% - 122.95%],344,94,789,05-18-2020
278,NE- OMAHA,99.11,513,464,580,86.69,115.76,513 [464 - 580],99.11% [86.69% - 115.76%],1044,366,1955,05-18-2020
279,NV- LAS VEGAS,89.41,189,173,244,83.87,106.16,189 [173 - 244],89.41% [83.87% - 106.16%],384,158,1068,05-18-2020
280,NV- RENO,84.94,42,38,58,81.04,95.41,42 [38 - 58],84.94% [81.04% - 95.41%],94,20,296,05-18-2020
281,NH- LEBANON,82.73,10,9,13,80.1,86.49,10 [9 - 13],82.73% [80.1% - 86.49%],26,1,63,05-18-2020
282,NH- MANCHESTER,83.06,28,26,35,80.96,87.65,28 [26 - 35],83.06% [80.96% - 87.65%],60,19,151,05-18-2020
283,NJ- CAMDEN,82.56,91,81,121,80.78,87.75,91 [81 - 121],82.56% [80.78% - 87.75%],204,62,619,05-18-2020
284,NJ- HACKENSACK,85.62,89,80,110,81.82,93.52,89 [80 - 110],85.62% [81.82% - 93.52%],209,68,504,05-18-2020
285,NJ- MORRISTOWN,86.56,55,49,71,82.02,98.46,55 [49 - 71],86.56% [82.02% - 98.46%],126,39,356,05-18-2020
288,NJ- NEW BRUNSWICK,84.2,51,46,67,81.41,92.26,51 [46 - 67],84.2% [81.41% - 92.26%],116,39,339,05-18-2020
289,NJ- NEWARK,84.04,84,76,107,81.38,90.78,84 [76 - 107],84.04% [81.38% - 90.78%],196,67,524,05-18-2020
