region,region_name,Projected Demand (%),Hospitalizations (Median),Lower Hospitalization Bound,Upper Hospitalization Bound,Lower Projected Demand Bound,Upper Projected Demand Bound,Total Hospitalizations (Range),Total Projected Demand (Range),Max Occupied Beds,Lower Max Occupied Beds,Upper Max Occupied Beds,Last Update,Type
1,AL- BIRMINGHAM,80.3,36,33,43,80.17,80.57,36 [33 - 43],80.3% [80.17% - 80.57%],25,14,48,03-31-2021,projected
2,AL- DOTHAN,80.3,7,6,8,80.0,80.6,7 [6 - 8],80.3% [80.0% - 80.6%],4,0,8,03-31-2021,projected
5,AL- HUNTSVILLE,80.43,9,8,11,80.27,80.8,9 [8 - 11],80.43% [80.27% - 80.8%],8,5,15,03-31-2021,projected
6,AL- MOBILE,80.25,14,12,15,80.14,80.35,14 [12 - 15],80.25% [80.14% - 80.35%],7,4,10,03-31-2021,projected
7,AL- MONTGOMERY,81.1,25,23,29,80.91,81.55,25 [23 - 29],81.1% [80.91% - 81.55%],17,14,24,03-31-2021,projected
9,AL- TUSCALOOSA,80.7,14,13,14,80.3,81.0,14 [13 - 14],80.7% [80.3% - 81.0%],7,3,10,03-31-2021,projected
11,AZ- MESA,80.86,28,26,30,80.45,81.31,28 [26 - 30],80.86% [80.45% - 81.31%],17,9,26,03-31-2021,projected
12,AZ- PHOENIX,80.46,56,51,61,80.21,80.67,56 [51 - 61],80.46% [80.21% - 80.67%],35,16,51,03-31-2021,projected
14,AZ- SUN CITY,80.12,0,0,1,80.12,80.25,0 [0 - 1],80.12% [80.12% - 80.25%],1,1,2,03-31-2021,projected
15,AZ- TUCSON,80.59,28,25,29,80.36,80.87,28 [25 - 29],80.59% [80.36% - 80.87%],15,9,22,03-31-2021,projected
16,AR- FORT SMITH,80.0,0,0,1,80.0,80.23,0 [0 - 1],80.0% [80.0% - 80.23%],0,0,3,03-31-2021,projected
18,AR- JONESBORO,80.0,0,0,0,80.0,80.0,0 [0 - 0],80.0% [80.0% - 80.0%],0,0,0,03-31-2021,projected
19,AR- LITTLE ROCK,80.23,22,20,28,80.12,80.54,22 [20 - 28],80.23% [80.12% - 80.54%],13,7,31,03-31-2021,projected
21,AR- SPRINGDALE,80.57,14,12,15,80.19,80.76,14 [12 - 15],80.57% [80.19% - 80.76%],6,2,8,03-31-2021,projected
22,AR- TEXARKANA,80.2,7,6,9,80.0,81.02,7 [6 - 9],80.2% [80.0% - 81.02%],2,0,10,03-31-2021,projected
23,CA- ORANGE CO.,80.29,29,27,34,80.17,80.46,29 [27 - 34],80.29% [80.17% - 80.46%],22,13,35,03-31-2021,projected
25,CA- BAKERSFIELD,80.25,11,10,13,80.11,80.3,11 [10 - 13],80.25% [80.11% - 80.3%],9,4,11,03-31-2021,projected
31,CA- CHICO,81.09,8,7,10,80.62,81.72,8 [7 - 10],81.09% [80.62% - 81.72%],7,4,11,03-31-2021,projected
33,CA- CONTRA COSTA CO.,80.8,22,20,24,80.55,81.1,22 [20 - 24],80.8% [80.55% - 81.1%],16,11,22,03-31-2021,projected
43,CA- FRESNO,80.74,27,25,32,80.35,81.53,27 [25 - 32],80.74% [80.35% - 81.53%],17,8,35,03-31-2021,projected
56,CA- LOS ANGELES,80.14,47,43,53,80.08,80.23,47 [43 - 53],80.14% [80.08% - 80.23%],34,19,56,03-31-2021,projected
58,CA- MODESTO,80.76,19,17,23,80.52,81.34,19 [17 - 23],80.76% [80.52% - 81.34%],13,9,23,03-31-2021,projected
62,CA- NAPA,81.2,14,13,15,80.52,81.89,14 [13 - 15],81.2% [80.52% - 81.89%],7,3,11,03-31-2021,projected
65,CA- ALAMEDA CO.,80.24,11,10,14,80.12,80.47,11 [10 - 14],80.24% [80.12% - 80.47%],8,4,16,03-31-2021,projected
69,CA- PALM SPR/RANCHO MIR.,80.19,0,0,1,80.09,80.38,0 [0 - 1],80.19% [80.09% - 80.38%],2,1,4,03-31-2021,projected
73,CA- REDDING,81.85,35,33,38,81.11,82.68,35 [33 - 38],81.85% [81.11% - 82.68%],20,12,29,03-31-2021,projected
77,CA- SACRAMENTO,81.28,94,87,107,80.69,82.15,94 [87 - 107],81.28% [80.69% - 82.15%],61,33,103,03-31-2021,projected
78,CA- SALINAS,80.5,7,6,8,80.5,81.01,7 [6 - 8],80.5% [80.5% - 81.01%],4,4,8,03-31-2021,projected
79,CA- SAN BERNARDINO,80.35,28,25,33,80.21,80.62,28 [25 - 33],80.35% [80.21% - 80.62%],20,12,36,03-31-2021,projected
80,CA- SAN DIEGO,80.74,78,72,86,80.4,81.14,78 [72 - 86],80.74% [80.4% - 81.14%],52,28,80,03-31-2021,projected
81,CA- SAN FRANCISCO,80.28,15,13,18,80.08,80.47,15 [13 - 18],80.28% [80.08% - 80.47%],14,4,24,03-31-2021,projected
82,CA- SAN JOSE,80.26,14,13,17,80.17,80.59,14 [13 - 17],80.26% [80.17% - 80.59%],8,5,18,03-31-2021,projected
83,CA- SAN LUIS OBISPO,81.54,10,9,11,80.88,81.54,10 [9 - 11],81.54% [80.88% - 81.54%],7,4,7,03-31-2021,projected
85,CA- SAN MATEO CO.,80.22,7,7,9,80.15,80.48,7 [7 - 9],80.22% [80.15% - 80.48%],6,4,13,03-31-2021,projected
86,CA- SANTA BARBARA,80.52,7,6,7,80.41,80.52,7 [6 - 7],80.52% [80.41% - 80.52%],5,4,5,03-31-2021,projected
87,CA- SANTA CRUZ,81.11,7,6,7,80.0,81.11,7 [6 - 7],81.11% [80.0% - 81.11%],4,0,4,03-31-2021,projected
89,CA- SANTA ROSA,80.21,7,6,7,80.0,80.21,7 [6 - 7],80.21% [80.0% - 80.21%],4,0,4,03-31-2021,projected
91,CA- STOCKTON,82.45,42,38,47,81.32,84.05,42 [38 - 47],82.45% [81.32% - 84.05%],26,14,43,03-31-2021,projected
96,CA- VENTURA,80.51,9,8,11,80.25,80.76,9 [8 - 11],80.51% [80.25% - 80.76%],8,4,12,03-31-2021,projected
101,CO- BOULDER,82.74,21,20,23,81.89,84.42,21 [20 - 23],82.74% [81.89% - 84.42%],13,9,21,03-31-2021,projected
102,CO- COLORADO SPRINGS,83.38,63,59,68,82.22,85.22,63 [59 - 68],83.38% [82.22% - 85.22%],35,23,54,03-31-2021,projected
103,CO- DENVER,82.49,203,190,222,81.51,83.96,203 [190 - 222],82.49% [81.51% - 83.96%],119,72,189,03-31-2021,projected
104,CO- FORT COLLINS,83.76,42,39,45,82.19,85.48,42 [39 - 45],83.76% [82.19% - 85.48%],24,14,35,03-31-2021,projected
105,CO- GRAND JUNCTION,81.39,19,17,22,80.38,82.53,19 [17 - 22],81.39% [80.38% - 82.53%],11,3,20,03-31-2021,projected
106,CO- GREELEY,81.8,21,20,24,81.16,83.22,21 [20 - 24],81.8% [81.16% - 83.22%],14,9,25,03-31-2021,projected
107,CO- PUEBLO,81.88,27,24,30,80.88,83.26,27 [24 - 30],81.88% [80.88% - 83.26%],15,7,26,03-31-2021,projected
