region,region_name,Projected Demand (%),Hospitalizations (Median),Lower Hospitalization Bound,Upper Hospitalization Bound,Lower Projected Demand Bound,Upper Projected Demand Bound,Total Hospitalizations (Range),Total Projected Demand (Range),Max Occupied Beds,Lower Max Occupied Beds,Upper Max Occupied Beds,Last Update,Type
1,AL- BIRMINGHAM,80.54,65,60,70,80.34,80.75,65 [60 - 70],80.54% [80.34% - 80.75%],46,29,63,03-31-2021,projected
2,AL- DOTHAN,80.3,8,6,9,80.0,80.6,8 [6 - 9],80.3% [80.0% - 80.6%],4,0,8,03-31-2021,projected
5,AL- HUNTSVILLE,80.69,20,18,23,80.43,81.01,20 [18 - 23],80.69% [80.43% - 81.01%],13,8,19,03-31-2021,projected
6,AL- MOBILE,80.35,21,20,23,80.35,80.7,21 [20 - 23],80.35% [80.35% - 80.7%],10,10,20,03-31-2021,projected
7,AL- MONTGOMERY,81.16,28,27,32,80.91,81.75,28 [27 - 32],81.16% [80.91% - 81.75%],18,14,27,03-31-2021,projected
9,AL- TUSCALOOSA,80.9,14,14,14,80.7,81.0,14 [14 - 14],80.9% [80.7% - 81.0%],9,7,10,03-31-2021,projected
11,AZ- MESA,81.31,38,36,41,80.96,81.72,38 [36 - 41],81.31% [80.96% - 81.72%],26,19,34,03-31-2021,projected
12,AZ- PHOENIX,80.73,78,74,83,80.48,80.92,78 [74 - 83],80.73% [80.48% - 80.92%],55,36,70,03-31-2021,projected
14,AZ- SUN CITY,80.25,4,3,5,80.25,80.37,4 [3 - 5],80.25% [80.25% - 80.37%],2,2,3,03-31-2021,projected
15,AZ- TUCSON,80.83,31,30,34,80.71,81.27,31 [30 - 34],80.83% [80.71% - 81.27%],21,18,32,03-31-2021,projected
16,AR- FORT SMITH,80.23,7,6,8,80.23,80.47,7 [6 - 8],80.23% [80.23% - 80.47%],3,3,6,03-31-2021,projected
18,AR- JONESBORO,80.0,0,0,0,80.0,80.11,0 [0 - 0],80.0% [80.0% - 80.11%],0,0,1,03-31-2021,projected
19,AR- LITTLE ROCK,80.23,17,16,22,80.1,80.4,17 [16 - 22],80.23% [80.1% - 80.4%],13,6,23,03-31-2021,projected
21,AR- SPRINGDALE,80.76,14,14,15,80.66,81.23,14 [14 - 15],80.76% [80.66% - 81.23%],8,7,13,03-31-2021,projected
22,AR- TEXARKANA,80.31,7,6,9,80.0,80.92,7 [6 - 9],80.31% [80.0% - 80.92%],3,0,9,03-31-2021,projected
23,CA- ORANGE CO.,80.46,53,50,57,80.34,80.63,53 [50 - 57],80.46% [80.34% - 80.63%],35,26,48,03-31-2021,projected
25,CA- BAKERSFIELD,80.39,24,23,26,80.33,80.64,24 [23 - 26],80.39% [80.33% - 80.64%],14,12,23,03-31-2021,projected
31,CA- CHICO,81.09,14,13,15,80.62,81.56,14 [13 - 15],81.09% [80.62% - 81.56%],7,4,10,03-31-2021,projected
33,CA- CONTRA COSTA CO.,81.05,34,32,36,80.8,81.4,34 [32 - 36],81.05% [80.8% - 81.4%],21,16,28,03-31-2021,projected
43,CA- FRESNO,81.49,52,48,56,80.92,81.88,52 [48 - 56],81.49% [80.92% - 81.88%],34,21,43,03-31-2021,projected
56,CA- LOS ANGELES,80.31,105,99,112,80.22,80.44,105 [99 - 112],80.31% [80.22% - 80.44%],78,54,108,03-31-2021,projected
58,CA- MODESTO,81.51,43,39,46,81.05,82.04,43 [39 - 46],81.51% [81.05% - 82.04%],26,18,35,03-31-2021,projected
62,CA- NAPA,81.2,14,13,15,81.2,81.89,14 [13 - 15],81.2% [81.2% - 81.89%],7,7,11,03-31-2021,projected
65,CA- ALAMEDA CO.,80.38,19,18,22,80.24,80.71,19 [18 - 22],80.38% [80.24% - 80.71%],13,8,24,03-31-2021,projected
69,CA- PALM SPR/RANCHO MIR.,80.38,7,6,7,80.28,80.47,7 [6 - 7],80.38% [80.28% - 80.47%],4,3,5,03-31-2021,projected
73,CA- REDDING,81.48,28,27,31,81.11,82.31,28 [27 - 31],81.48% [81.11% - 82.31%],16,12,25,03-31-2021,projected
77,CA- SACRAMENTO,81.69,129,121,139,81.23,82.34,129 [121 - 139],81.69% [81.23% - 82.34%],81,59,112,03-31-2021,projected
78,CA- SALINAS,81.01,10,9,11,80.5,81.01,10 [9 - 11],81.01% [80.5% - 81.01%],8,4,8,03-31-2021,projected
79,CA- SAN BERNARDINO,80.66,54,51,59,80.45,80.92,54 [51 - 59],80.66% [80.45% - 80.92%],38,26,53,03-31-2021,projected
80,CA- SAN DIEGO,81.17,124,117,131,80.88,81.49,124 [117 - 131],81.17% [80.88% - 81.49%],82,62,105,03-31-2021,projected
81,CA- SAN FRANCISCO,80.37,33,30,35,80.28,80.51,33 [30 - 35],80.37% [80.28% - 80.51%],19,14,26,03-31-2021,projected
82,CA- SAN JOSE,80.59,26,24,29,80.43,80.86,26 [24 - 29],80.59% [80.43% - 80.86%],18,13,26,03-31-2021,projected
83,CA- SAN LUIS OBISPO,81.54,14,13,15,81.54,82.41,14 [13 - 15],81.54% [81.54% - 82.41%],7,7,11,03-31-2021,projected
85,CA- SAN MATEO CO.,80.33,14,13,15,80.22,80.52,14 [13 - 15],80.33% [80.22% - 80.52%],9,6,14,03-31-2021,projected
86,CA- SANTA BARBARA,80.72,7,7,8,80.52,80.93,7 [7 - 8],80.72% [80.52% - 80.93%],7,5,9,03-31-2021,projected
87,CA- SANTA CRUZ,81.11,7,7,7,81.11,81.39,7 [7 - 7],81.11% [81.11% - 81.39%],4,4,5,03-31-2021,projected
89,CA- SANTA ROSA,80.32,7,7,8,80.21,80.43,7 [7 - 8],80.32% [80.21% - 80.43%],6,4,8,03-31-2021,projected
91,CA- STOCKTON,83.1,52,50,56,82.35,84.61,52 [50 - 56],83.1% [82.35% - 84.61%],33,25,49,03-31-2021,projected
96,CA- VENTURA,80.76,17,16,19,80.51,81.02,17 [16 - 19],80.76% [80.51% - 81.02%],12,8,16,03-31-2021,projected
101,CO- BOULDER,83.37,26,25,28,82.32,84.21,26 [25 - 28],83.37% [82.32% - 84.21%],16,11,20,03-31-2021,projected
102,CO- COLORADO SPRINGS,83.86,66,63,70,82.9,84.93,66 [63 - 70],83.86% [82.9% - 84.93%],40,30,51,03-31-2021,projected
103,CO- DENVER,82.85,226,216,241,82.18,83.71,226 [216 - 241],82.85% [82.18% - 83.71%],136,104,177,03-31-2021,projected
104,CO- FORT COLLINS,82.97,35,34,38,82.5,84.54,35 [34 - 38],82.97% [82.5% - 84.54%],19,16,29,03-31-2021,projected
105,CO- GRAND JUNCTION,81.14,14,13,16,80.76,81.77,14 [13 - 16],81.14% [80.76% - 81.77%],9,6,14,03-31-2021,projected
106,CO- GREELEY,82.06,24,23,27,81.54,82.7,24 [23 - 27],82.06% [81.54% - 82.7%],16,12,21,03-31-2021,projected
107,CO- PUEBLO,81.25,16,15,18,80.75,81.75,16 [15 - 18],81.25% [80.75% - 81.75%],10,6,14,03-31-2021,projected
109,CT- BRIDGEPORT,85.84,171,163,180,84.48,87.43,171 [163 - 180],85.84% [84.48% - 87.43%],99,76,126,03-31-2021,projected
110,CT- HARTFORD,84.08,226,216,239,83.16,85.16,226 [216 - 239],84.08% [83.16% - 85.16%],133,103,168,03-31-2021,projected
111,CT- NEW HAVEN,85.24,347,331,366,84.02,86.59,347 [331 - 366],85.24% [84.02% - 86.59%],202,155,254,03-31-2021,projected
112,DE- WILMINGTON,82.74,85,81,90,82.15,83.49,85 [81 - 90],82.74% [82.15% - 83.49%],51,40,65,03-31-2021,projected
113,DC- WASHINGTON,84.46,424,405,450,83.32,85.7,424 [405 - 450],84.46% [83.32% - 85.7%],245,182,313,03-31-2021,projected
115,FL- BRADENTON,84.23,56,53,58,83.39,85.78,56 [53 - 58],84.23% [83.39% - 85.78%],30,24,41,03-31-2021,projected
116,FL- CLEARWATER,82.63,76,72,82,82.02,83.6,76 [72 - 82],82.63% [82.02% - 83.6%],43,33,59,03-31-2021,projected
118,FL- FORT LAUDERDALE,82.92,416,398,440,82.3,83.78,416 [398 - 440],82.92% [82.3% - 83.78%],254,200,329,03-31-2021,projected
119,FL- FORT MYERS,83.03,202,192,214,82.27,83.89,202 [192 - 214],83.03% [82.27% - 83.89%],116,87,149,03-31-2021,projected
120,FL- GAINESVILLE,81.25,37,34,41,80.81,81.52,37 [34 - 41],81.25% [80.81% - 81.52%],23,15,28,03-31-2021,projected
122,FL- HUDSON,82.32,49,47,53,82.0,83.19,49 [47 - 53],82.32% [82.0% - 83.19%],29,25,40,03-31-2021,projected
123,FL- JACKSONVILLE,81.28,94,90,106,80.86,82.34,94 [90 - 106],81.28% [80.86% - 82.34%],63,42,115,03-31-2021,projected
