region,region_name,Projected Demand (%),Hospitalizations (Median),Lower Hospitalization Bound,Upper Hospitalization Bound,Lower Projected Demand Bound,Upper Projected Demand Bound,Total Hospitalizations (Range),Total Projected Demand (Range),Max Occupied Beds,Lower Max Occupied Beds,Upper Max Occupied Beds,Last Update,Type
1,AL- BIRMINGHAM,83.54,168,159,177,82.97,84.59,168 [159 - 177],83.54% [82.97% - 84.59%],299,251,388,04-28-2021,projected
2,AL- DOTHAN,84.29,28,27,29,82.41,84.44,28 [27 - 29],84.29% [82.41% - 84.44%],57,32,59,04-28-2021,projected
5,AL- HUNTSVILLE,85.21,55,53,60,84.15,87.82,55 [53 - 60],85.21% [84.15% - 87.82%],98,78,147,04-28-2021,projected
6,AL- MOBILE,106.85,424,404,441,101.95,111.99,424 [404 - 441],106.85% [101.95% - 111.99%],767,627,914,04-28-2021,projected
7,AL- MONTGOMERY,83.1,30,27,33,82.65,84.14,30 [27 - 33],83.1% [82.65% - 84.14%],48,41,64,04-28-2021,projected
9,AL- TUSCALOOSA,83.41,21,19,21,83.01,83.41,21 [19 - 21],83.41% [83.01% - 83.41%],34,30,34,04-28-2021,projected
11,AZ- MESA,93.64,153,146,164,90.76,98.64,153 [146 - 164],93.64% [90.76% - 98.64%],270,213,369,04-28-2021,projected
12,AZ- PHOENIX,87.89,335,320,361,86.11,90.81,335 [320 - 361],87.89% [86.11% - 90.81%],598,463,819,04-28-2021,projected
14,AZ- SUN CITY,85.8,28,27,30,84.57,87.78,28 [27 - 30],85.8% [84.57% - 87.78%],47,37,63,04-28-2021,projected
15,AZ- TUCSON,85.74,84,80,90,84.71,88.16,84 [80 - 90],85.74% [84.71% - 88.16%],145,119,206,04-28-2021,projected
16,AR- FORT SMITH,81.33,14,12,22,80.23,86.25,14 [12 - 22],81.33% [80.23% - 86.25%],17,3,80,04-28-2021,projected
18,AR- JONESBORO,82.54,14,14,15,82.54,82.77,14 [14 - 15],82.54% [82.54% - 82.77%],23,23,25,04-28-2021,projected
19,AR- LITTLE ROCK,83.21,96,89,105,82.6,83.69,96 [89 - 105],83.21% [82.6% - 83.69%],185,150,213,04-28-2021,projected
21,AR- SPRINGDALE,88.7,37,35,41,87.57,89.84,37 [35 - 41],88.7% [87.57% - 89.84%],92,80,104,04-28-2021,projected
22,AR- TEXARKANA,81.94,14,12,14,80.0,82.14,14 [12 - 14],81.94% [80.0% - 82.14%],19,0,21,04-28-2021,projected
23,CA- ORANGE CO.,81.58,51,48,53,81.31,81.84,51 [48 - 53],81.58% [81.31% - 81.84%],121,100,141,04-28-2021,projected
25,CA- BAKERSFIELD,81.85,26,24,28,81.27,82.49,26 [24 - 28],81.85% [81.27% - 82.49%],67,46,90,04-28-2021,projected
31,CA- CHICO,85.94,21,19,22,85.62,85.94,21 [19 - 22],85.94% [85.62% - 85.94%],38,36,38,04-28-2021,projected
33,CA- CONTRA COSTA CO.,86.04,50,48,53,85.34,86.59,50 [48 - 53],86.04% [85.34% - 86.59%],121,107,132,04-28-2021,projected
43,CA- FRESNO,83.68,28,26,30,82.45,84.25,28 [26 - 30],83.68% [82.45% - 84.25%],84,56,97,04-28-2021,projected
56,CA- LOS ANGELES,81.41,131,122,144,81.02,82.04,131 [122 - 144],81.41% [81.02% - 82.04%],349,254,506,04-28-2021,projected
58,CA- MODESTO,85.7,42,38,46,84.01,86.63,42 [38 - 46],85.7% [84.01% - 86.63%],98,69,114,04-28-2021,projected
62,CA- NAPA,82.23,7,7,7,82.23,82.23,7 [7 - 7],82.23% [82.23% - 82.23%],13,13,13,04-28-2021,projected
65,CA- ALAMEDA CO.,84.5,69,66,73,84.02,85.09,69 [66 - 73],84.5% [84.02% - 85.09%],152,136,172,04-28-2021,projected
69,CA- PALM SPR/RANCHO MIR.,81.33,6,5,7,80.85,81.71,6 [5 - 7],81.33% [80.85% - 81.71%],14,9,18,04-28-2021,projected
73,CA- REDDING,86.65,36,34,38,85.45,88.13,36 [34 - 38],86.65% [85.45% - 88.13%],72,59,88,04-28-2021,projected
77,CA- SACRAMENTO,86.44,120,117,128,85.73,87.23,120 [117 - 128],86.44% [85.73% - 87.23%],308,274,346,04-28-2021,projected
78,CA- SALINAS,81.64,7,7,7,81.64,81.64,7 [7 - 7],81.64% [81.64% - 81.64%],13,13,13,04-28-2021,projected
79,CA- SAN BERNARDINO,82.61,51,47,55,81.54,83.51,51 [47 - 55],82.61% [81.54% - 83.51%],151,89,203,04-28-2021,projected
80,CA- SAN DIEGO,83.82,106,101,112,82.96,84.51,106 [101 - 112],83.82% [82.96% - 84.51%],269,208,317,04-28-2021,projected
81,CA- SAN FRANCISCO,82.11,53,49,57,81.68,82.44,53 [49 - 57],82.11% [81.68% - 82.44%],107,85,124,04-28-2021,projected
82,CA- SAN JOSE,84.82,63,60,66,84.16,85.45,63 [60 - 66],84.82% [84.16% - 85.45%],146,126,165,04-28-2021,projected
83,CA- SAN LUIS OBISPO,85.48,14,13,14,85.48,86.36,14 [13 - 14],85.48% [85.48% - 86.36%],25,25,29,04-28-2021,projected
85,CA- SAN MATEO CO.,82.56,35,33,36,82.11,82.89,35 [33 - 36],82.56% [82.11% - 82.89%],69,57,78,04-28-2021,projected
86,CA- SANTA BARBARA,82.07,5,4,6,81.76,82.38,5 [4 - 6],82.07% [81.76% - 82.38%],20,17,23,04-28-2021,projected
87,CA- SANTA CRUZ,98.11,30,29,31,95.32,100.06,30 [29 - 31],98.11% [95.32% - 100.06%],65,55,72,04-28-2021,projected
89,CA- SANTA ROSA,81.02,7,7,8,80.81,81.45,7 [7 - 8],81.02% [80.81% - 81.45%],19,15,27,04-28-2021,projected
91,CA- STOCKTON,86.68,30,28,32,85.36,87.62,30 [28 - 32],86.68% [85.36% - 87.62%],71,57,81,04-28-2021,projected
96,CA- VENTURA,82.29,14,13,15,82.03,82.67,14 [13 - 15],82.29% [82.03% - 82.67%],36,32,42,04-28-2021,projected
101,CO- BOULDER,93.26,35,33,36,91.58,95.58,35 [33 - 36],93.26% [91.58% - 95.58%],63,55,74,04-28-2021,projected
