date,Total Hospitalizations (Median),Lower Hospitalization Bound,Upper Hospitalization Bound
09-27-2020,22,21,24
09-28-2020,22,21,24
09-29-2020,21,19,23
09-30-2020,19,17,22
10-01-2020,19,17,22
10-02-2020,22,19,25
10-03-2020,22,18,23
10-04-2020,21,18,22
10-05-2020,28,25,28
10-06-2020,27,25,28
10-07-2020,28,26,30
10-08-2020,28,26,29
10-09-2020,27,26,29
10-10-2020,27,25,29
10-11-2020,27,25,29
10-12-2020,27,25,29
10-13-2020,27,25,29
10-14-2020,27,25,29
10-15-2020,26,25,30
10-16-2020,26,24,32
10-17-2020,26,23,32
10-18-2020,26,23,32
10-19-2020,26,22,32
10-20-2020,25,21,33
10-21-2020,25,20,33
10-22-2020,26,19,37
10-23-2020,25,18,37
10-24-2020,28,18,41
10-25-2020,28,18,43
10-26-2020,29,19,44
10-27-2020,29,18,45
10-28-2020,31,20,47
10-29-2020,31,20,50
10-30-2020,32,22,52
10-31-2020,32,22,54
11-01-2020,32,22,56
11-02-2020,33,22,58
11-03-2020,34,22,60
11-04-2020,34,22,62
11-05-2020,34,22,65
11-06-2020,34,22,68
11-07-2020,34,22,72
11-08-2020,35,22,76
11-09-2020,36,22,80
11-10-2020,36,23,83
11-11-2020,37,23,85
11-12-2020,37,23,87
11-13-2020,38,23,90
11-14-2020,39,23,94
11-15-2020,40,23,97
11-16-2020,40,23,100
11-17-2020,40,23,104
11-18-2020,42,23,108
11-19-2020,42,23,112
11-20-2020,42,23,115
11-21-2020,42,23,118
11-22-2020,43,23,121
11-23-2020,45,23,124
11-24-2020,46,22,128
11-25-2020,47,21,130
11-26-2020,47,21,134
11-27-2020,47,20,136
11-28-2020,48,20,141
