region,region_name,Projected Demand (%),Hospitalizations (Median),Lower Hospitalization Bound,Upper Hospitalization Bound,Lower Projected Demand Bound,Upper Projected Demand Bound,Total Hospitalizations (Range),Total Projected Demand (Range),Max Occupied Beds,Lower Max Occupied Beds,Upper Max Occupied Beds,Last Update,Type
1,AL- BIRMINGHAM,81.94,219,206,251,81.48,83.68,219 [206 - 251],81.94% [81.48% - 83.68%],164,125,311,04-28-2021,projected
2,AL- DOTHAN,82.11,42,40,48,81.66,83.01,42 [40 - 48],82.11% [81.66% - 83.01%],28,22,40,04-28-2021,projected
5,AL- HUNTSVILLE,84.52,116,107,127,82.5,86.91,116 [107 - 127],84.52% [82.5% - 86.91%],85,47,130,04-28-2021,projected
6,AL- MOBILE,94.07,555,524,600,89.14,100.97,555 [524 - 600],94.07% [89.14% - 100.97%],402,261,599,04-28-2021,projected
7,AL- MONTGOMERY,82.01,42,39,49,81.49,84.01,42 [39 - 49],82.01% [81.49% - 84.01%],31,23,62,04-28-2021,projected
9,AL- TUSCALOOSA,81.3,21,19,24,80.7,82.1,21 [19 - 24],81.3% [80.7% - 82.1%],13,7,21,04-28-2021,projected
11,AZ- MESA,88.13,221,209,240,85.4,92.68,221 [209 - 240],88.13% [85.4% - 92.68%],161,107,251,04-28-2021,projected
12,AZ- PHOENIX,84.66,482,455,530,83.02,87.54,482 [455 - 530],84.66% [83.02% - 87.54%],353,229,571,04-28-2021,projected
14,AZ- SUN CITY,83.46,39,37,42,82.35,85.19,39 [37 - 42],83.46% [82.35% - 85.19%],28,19,42,04-28-2021,projected
15,AZ- TUCSON,83.13,108,101,118,81.94,84.91,108 [101 - 118],83.13% [81.94% - 84.91%],79,49,124,04-28-2021,projected
16,AR- FORT SMITH,85.62,92,78,131,81.17,98.66,92 [78 - 131],85.62% [81.17% - 98.66%],72,15,239,04-28-2021,projected
18,AR- JONESBORO,83.32,36,32,44,81.0,87.08,36 [32 - 44],83.32% [81.0% - 87.08%],30,9,64,04-28-2021,projected
19,AR- LITTLE ROCK,82.67,200,184,243,81.42,85.67,200 [184 - 243],82.67% [81.42% - 85.67%],154,82,327,04-28-2021,projected
21,AR- SPRINGDALE,87.76,105,94,128,83.41,96.93,105 [94 - 128],87.76% [83.41% - 96.93%],82,36,179,04-28-2021,projected
22,AR- TEXARKANA,82.35,26,23,41,80.82,88.06,26 [23 - 41],82.35% [80.82% - 88.06%],23,8,79,04-28-2021,projected
23,CA- ORANGE CO.,80.43,45,42,49,80.27,80.65,45 [42 - 49],80.43% [80.27% - 80.65%],33,21,50,04-28-2021,projected
25,CA- BAKERSFIELD,80.39,20,17,23,80.14,80.64,20 [17 - 23],80.39% [80.14% - 80.64%],14,5,23,04-28-2021,projected
31,CA- CHICO,83.12,29,27,33,82.19,84.53,29 [27 - 33],83.12% [82.19% - 84.53%],20,14,29,04-28-2021,projected
33,CA- CONTRA COSTA CO.,82.0,51,47,56,81.25,82.75,51 [47 - 56],82.0% [81.25% - 82.75%],40,25,55,04-28-2021,projected
43,CA- FRESNO,80.83,21,19,25,80.22,81.45,21 [19 - 25],80.83% [80.22% - 81.45%],19,5,33,04-28-2021,projected
56,CA- LOS ANGELES,80.27,72,65,84,80.12,80.5,72 [65 - 84],80.27% [80.12% - 80.5%],66,30,123,04-28-2021,projected
58,CA- MODESTO,81.75,38,35,45,81.11,82.79,38 [35 - 45],81.75% [81.11% - 82.79%],30,19,48,04-28-2021,projected
62,CA- NAPA,81.89,14,13,16,80.86,82.58,14 [13 - 16],81.89% [80.86% - 82.58%],11,5,15,04-28-2021,projected
65,CA- ALAMEDA CO.,81.54,68,64,73,80.98,82.01,68 [64 - 73],81.54% [80.98% - 82.01%],52,33,68,04-28-2021,projected
69,CA- PALM SPR/RANCHO MIR.,80.19,0,0,1,80.09,80.38,0 [0 - 1],80.19% [80.09% - 80.38%],2,1,4,04-28-2021,projected
73,CA- REDDING,85.64,83,78,98,83.6,91.0,83 [78 - 98],85.64% [83.6% - 91.0%],61,39,119,04-28-2021,projected
77,CA- SACRAMENTO,83.24,210,192,237,81.53,85.66,210 [192 - 237],83.24% [81.53% - 85.66%],155,73,271,04-28-2021,projected
78,CA- SALINAS,80.63,7,6,7,80.13,80.63,7 [6 - 7],80.63% [80.13% - 80.63%],5,1,5,04-28-2021,projected
79,CA- SAN BERNARDINO,80.45,28,25,34,80.14,80.86,28 [25 - 34],80.45% [80.14% - 80.86%],26,8,50,04-28-2021,projected
