date,Total Hospitalizations (Median),Lower Hospitalization Bound,Upper Hospitalization Bound
06-28-2020,3,0,17
06-29-2020,3,0,16
06-30-2020,3,0,18
07-01-2020,3,0,18
07-02-2020,3,0,19
07-03-2020,3,0,19
07-04-2020,3,0,20
07-05-2020,4,0,18
07-06-2020,4,0,20
07-07-2020,4,0,20
07-08-2020,3,0,20
07-09-2020,5,0,21
07-10-2020,4,0,21
07-11-2020,5,0,22
07-12-2020,4,0,22
07-13-2020,5,0,22
07-14-2020,5,0,23
07-15-2020,5,0,22
07-16-2020,5,0,24
07-17-2020,5,0,25
07-18-2020,5,0,25
07-19-2020,5,0,25
07-20-2020,5,0,25
07-21-2020,5,0,24
07-22-2020,5,0,26
07-23-2020,5,0,24
07-24-2020,5,0,25
07-25-2020,5,0,26
07-26-2020,5,0,26
07-27-2020,6,0,27
07-28-2020,5,0,29
07-29-2020,6,0,27
07-30-2020,6,0,29
07-31-2020,6,0,31
08-01-2020,7,0,31
08-02-2020,6,0,34
08-03-2020,6,0,33
08-04-2020,7,0,33
08-05-2020,6,0,34
08-06-2020,7,0,35
08-07-2020,7,0,34
08-08-2020,7,0,36
08-09-2020,7,0,36
08-10-2020,9,0,36
08-11-2020,9,0,38
08-12-2020,9,0,37
08-13-2020,10,0,39
08-14-2020,9,0,41
08-15-2020,9,0,39
08-16-2020,10,0,43
08-17-2020,10,0,44
08-18-2020,10,0,46
08-19-2020,10,0,47
08-20-2020,11,0,45
08-21-2020,12,0,49
08-22-2020,13,0,48
