date,Total Hospitalizations (Median),Lower Hospitalization Bound,Upper Hospitalization Bound
06-28-2020,12,0,43
06-29-2020,11,0,42
06-30-2020,10,0,41
07-01-2020,10,0,42
07-02-2020,10,0,41
07-03-2020,10,0,38
07-04-2020,12,0,39
07-05-2020,11,0,38
07-06-2020,11,0,40
07-07-2020,12,0,40
07-08-2020,12,0,38
07-09-2020,13,0,38
07-10-2020,13,0,39
07-11-2020,13,0,39
07-12-2020,13,0,39
07-13-2020,13,0,39
07-14-2020,13,0,41
07-15-2020,13,0,41
07-16-2020,13,0,39
07-17-2020,13,0,41
07-18-2020,13,0,40
07-19-2020,13,0,41
07-20-2020,13,0,39
07-21-2020,13,0,41
07-22-2020,13,0,42
07-23-2020,13,0,41
07-24-2020,13,0,40
07-25-2020,13,0,40
07-26-2020,14,0,40
07-27-2020,13,0,40
07-28-2020,14,0,38
07-29-2020,14,0,40
07-30-2020,13,0,37
07-31-2020,13,0,38
08-01-2020,15,0,38
08-02-2020,14,0,39
08-03-2020,14,0,40
08-04-2020,16,0,38
08-05-2020,15,0,39
08-06-2020,15,0,37
08-07-2020,15,0,38
08-08-2020,15,0,37
08-09-2020,16,0,39
08-10-2020,16,0,38
08-11-2020,16,0,38
08-12-2020,16,0,38
08-13-2020,16,0,39
08-14-2020,17,0,38
08-15-2020,15,0,37
08-16-2020,17,0,40
08-17-2020,16,0,38
08-18-2020,16,0,39
08-19-2020,16,0,39
08-20-2020,16,0,38
08-21-2020,16,0,38
08-22-2020,16,0,39
