date,Total Hospitalizations (Median),Lower Hospitalization Bound,Upper Hospitalization Bound
07-19-2020,13,0,50
07-20-2020,13,0,50
07-21-2020,13,0,47
07-22-2020,13,0,52
07-23-2020,13,0,50
07-24-2020,13,0,48
07-25-2020,12,0,49
07-26-2020,12,0,50
07-27-2020,12,0,49
07-28-2020,13,0,47
07-29-2020,12,0,49
07-30-2020,12,0,47
07-31-2020,12,0,49
08-01-2020,12,0,49
08-02-2020,15,0,54
08-03-2020,13,0,55
08-04-2020,14,0,59
08-05-2020,16,0,57
08-06-2020,17,0,59
08-07-2020,17,0,58
08-08-2020,18,0,64
08-09-2020,17,0,63
08-10-2020,19,0,64
08-11-2020,18,0,64
08-12-2020,20,0,65
08-13-2020,19,0,67
08-14-2020,20,0,67
08-15-2020,21,0,70
08-16-2020,22,0,70
08-17-2020,22,0,70
08-18-2020,21,0,72
08-19-2020,24,0,73
08-20-2020,20,0,64
08-21-2020,20,0,66
08-22-2020,20,0,63
08-23-2020,21,0,64
08-24-2020,21,0,65
08-25-2020,21,0,62
08-26-2020,20,0,62
08-27-2020,20,0,61
08-28-2020,18,0,61
08-29-2020,20,0,61
08-30-2020,21,0,62
08-31-2020,20,0,58
09-01-2020,20,0,60
09-02-2020,19,0,57
09-03-2020,19,0,56
09-04-2020,20,0,57
09-05-2020,19,0,56
