date,Total Projected Demand (%),Total Hospitalizations (Median),Lower Hospitalization Bound,Upper Hospitalization Bound,Lower Projected Demand Bound,Upper Projected Demand Bound,Total Hospitalizations (Range),Total Projected Demand (Range),Max Occupied Beds,Lower Max Occupied Beds,Upper Max Occupied Beds,Type
05-01-2021,84.87,,,,,,,,871,,,actual
05-08-2021,84.06,,,,,,,,727,,,actual
05-15-2021,83.53,,,,,,,,631,,,actual
05-22-2021,82.8,324,305,352,82.23,83.36,324 [305 - 352],82.8% [82.23% - 83.36%],502,399,602,projected
05-29-2021,82.34,314,295,368,81.58,83.42,314 [295 - 368],82.34% [81.58% - 83.42%],419,282,613,projected
06-05-2021,82.55,364,334,471,81.45,86.18,364 [334 - 471],82.55% [81.45% - 86.18%],457,259,1106,projected
06-12-2021,83.27,478,429,684,81.53,90.78,478 [429 - 684],83.27% [81.53% - 90.78%],585,273,1929,projected
06-19-2021,84.79,706,624,966,81.72,95.8,706 [624 - 966],84.79% [81.72% - 95.8%],858,308,2828,projected
06-26-2021,87.03,1027,906,1424,82.07,102.82,1027 [906 - 1424],87.03% [82.07% - 102.82%],1259,371,4084,projected
07-03-2021,90.13,1479,1309,2049,82.91,113.6,1479 [1309 - 2049],90.13% [82.91% - 113.6%],1813,521,6013,projected
