region,region_name,Projected Demand (%),Hospitalizations (Median),Lower Hospitalization Bound,Upper Hospitalization Bound,Lower Projected Demand Bound,Upper Projected Demand Bound,Total Hospitalizations (Range),Total Projected Demand (Range),Max Occupied Beds,Lower Max Occupied Beds,Upper Max Occupied Beds,Last Update,Type
1,AL- BIRMINGHAM,89.32,1826,1749,1925,86.64,92.72,1826 [1749 - 1925],89.32% [86.64% - 92.72%],787,561,1074,01-13-2021,projected
2,AL- DOTHAN,93.18,396,379,421,89.34,98.45,396 [379 - 421],93.18% [89.34% - 98.45%],175,124,245,01-13-2021,projected
5,AL- HUNTSVILLE,90.43,447,430,471,88.03,92.98,447 [430 - 471],90.43% [88.03% - 92.98%],196,151,244,01-13-2021,projected
6,AL- MOBILE,88.4,549,527,581,86.06,91.55,549 [527 - 581],88.4% [86.06% - 91.55%],240,173,330,01-13-2021,projected
7,AL- MONTGOMERY,106.65,907,866,964,98.89,117.32,907 [866 - 964],106.65% [98.89% - 117.32%],412,292,577,01-13-2021,projected
9,AL- TUSCALOOSA,89.52,217,208,228,87.31,91.22,217 [208 - 228],89.52% [87.31% - 91.22%],95,73,112,01-13-2021,projected
11,AZ- MESA,142.53,2801,2621,3139,116.87,190.81,2801 [2621 - 3139],142.53% [116.87% - 190.81%],1238,730,2194,01-13-2021,projected
12,AZ- PHOENIX,114.64,5966,5587,6660,100.49,140.59,5966 [5587 - 6660],114.64% [100.49% - 140.59%],2624,1552,4590,01-13-2021,projected
14,AZ- SUN CITY,106.42,483,452,542,95.43,127.04,483 [452 - 542],106.42% [95.43% - 127.04%],214,125,381,01-13-2021,projected
15,AZ- TUCSON,100.72,1207,1136,1324,92.6,113.8,1207 [1136 - 1324],100.72% [92.6% - 113.8%],523,318,853,01-13-2021,projected
16,AR- FORT SMITH,99.05,535,510,573,93.58,107.32,535 [510 - 573],99.05% [93.58% - 107.32%],244,174,350,01-13-2021,projected
