HRRNum,Hospital Referral Region,Projected Demand (%),Hospitalizations (Median),Lower Hospitalization Bound,Upper Hospitalization Bound,Lower Projected Demand Bound,Upper Projected Demand Bound,Last Update
1,AL- BIRMINGHAM,84,2380,2338,2422,77.28,90.72,01-22-2020
2,AL- DOTHAN,80,0,0,0,73.6,86.4,01-22-2020
5,AL- HUNTSVILLE,82,280,275,285,75.44,88.56,01-22-2020
6,AL- MOBILE,83,682,670,694,76.36,89.64,01-22-2020
7,AL- MONTGOMERY,82,233,229,237,75.44,88.56,01-22-2020
9,AL- TUSCALOOSA,83,244,240,248,76.36,89.64,01-22-2020
11,AZ- MESA,90,1465,1440,1490,82.8,97.2,01-22-2020
12,AZ- PHOENIX,86,3370,3312,3428,79.12,92.88,01-22-2020
14,AZ- SUN CITY,84,246,242,250,77.28,90.72,01-22-2020
15,AZ- TUCSON,83,559,549,569,76.36,89.64,01-22-2020
16,AR- FORT SMITH,80,0,0,0,73.6,86.4,01-22-2020
18,AR- JONESBORO,80,0,0,0,73.6,86.4,01-22-2020
19,AR- LITTLE ROCK,81,779,766,792,74.52,87.48,01-22-2020
21,AR- SPRINGDALE,81,105,104,106,74.52,87.48,01-22-2020
22,AR- TEXARKANA,80,0,0,0,73.6,86.4,01-22-2020
23,CA- ORANGE CO.,87,3726,3662,3790,80.04,93.96,01-22-2020
25,CA- BAKERSFIELD,82,608,598,618,75.44,88.56,01-22-2020
31,CA- CHICO,82,110,108,112,75.44,88.56,01-22-2020
33,CA- CONTRA COSTA CO.,103,3219,3164,3274,94.76,111.24,01-22-2020
43,CA- FRESNO,84,665,654,676,77.28,90.72,01-22-2020
56,CA- LOS ANGELES,86,11017,10826,11208,79.12,92.88,01-22-2020
58,CA- MODESTO,91,1412,1388,1436,83.72,98.28,01-22-2020
62,CA- NAPA,91,483,475,491,83.72,98.28,01-22-2020
65,CA- ALAMEDA CO.,100,4917,4832,5002,92.0,108.0,01-22-2020
69,CA- PALM SPR/RANCHO MIR.,84,333,328,338,77.28,90.72,01-22-2020
73,CA- REDDING,84,343,338,348,77.28,90.72,01-22-2020
77,CA- SACRAMENTO,93,4427,4351,4503,85.56,100.44,01-22-2020
78,CA- SALINAS,93,762,749,775,85.56,100.44,01-22-2020
79,CA- SAN BERNARDINO,87,3154,3099,3209,80.04,93.96,01-22-2020
80,CA- SAN DIEGO,89,4799,4716,4882,81.88,96.12,01-22-2020
81,CA- SAN FRANCISCO,92,4320,4246,4394,84.64,99.36,01-22-2020
82,CA- SAN JOSE,107,5796,5695,5897,98.44,115.56,01-22-2020
