HRRNum,Hospital Referral Region,Projected Demand (%),Hospitalizations (Median),Lower Hospitalization Bound,Upper Hospitalization Bound,Lower Projected Demand Bound,Upper Projected Demand Bound,Last Update
1,AL- BIRMINGHAM,83,2162,2124,2200,76.36,89.64,01-22-2020
2,AL- DOTHAN,80,0,0,0,73.6,86.4,01-22-2020
5,AL- HUNTSVILLE,81,252,248,256,74.52,87.48,01-22-2020
6,AL- MOBILE,82,534,524,544,75.44,88.56,01-22-2020
7,AL- MONTGOMERY,81,170,167,173,74.52,87.48,01-22-2020
9,AL- TUSCALOOSA,83,199,196,202,76.36,89.64,01-22-2020
11,AZ- MESA,90,1382,1358,1406,82.8,97.2,01-22-2020
12,AZ- PHOENIX,86,3159,3104,3214,79.12,92.88,01-22-2020
14,AZ- SUN CITY,84,232,228,236,77.28,90.72,01-22-2020
15,AZ- TUCSON,83,528,519,537,76.36,89.64,01-22-2020
16,AR- FORT SMITH,80,0,0,0,73.6,86.4,01-22-2020
18,AR- JONESBORO,80,0,0,0,73.6,86.4,01-22-2020
19,AR- LITTLE ROCK,81,726,714,738,74.52,87.48,01-22-2020
21,AR- SPRINGDALE,81,87,86,88,74.52,87.48,01-22-2020
22,AR- TEXARKANA,80,0,0,0,73.6,86.4,01-22-2020
23,CA- ORANGE CO.,86,3573,3511,3635,79.12,92.88,01-22-2020
25,CA- BAKERSFIELD,82,542,533,551,75.44,88.56,01-22-2020
31,CA- CHICO,81,78,77,79,74.52,87.48,01-22-2020
33,CA- CONTRA COSTA CO.,103,3247,3192,3302,94.76,111.24,01-22-2020
43,CA- FRESNO,83,622,612,632,76.36,89.64,01-22-2020
56,CA- LOS ANGELES,86,10626,10441,10811,79.12,92.88,01-22-2020
58,CA- MODESTO,91,1357,1334,1380,83.72,98.28,01-22-2020
62,CA- NAPA,91,483,475,491,83.72,98.28,01-22-2020
65,CA- ALAMEDA CO.,101,5003,4917,5089,92.92,109.08,01-22-2020
69,CA- PALM SPR/RANCHO MIR.,84,313,308,318,77.28,90.72,01-22-2020
73,CA- REDDING,84,343,338,348,77.28,90.72,01-22-2020
77,CA- SACRAMENTO,93,4292,4218,4366,85.56,100.44,01-22-2020
78,CA- SALINAS,93,739,727,751,85.56,100.44,01-22-2020
79,CA- SAN BERNARDINO,87,2950,2898,3002,80.04,93.96,01-22-2020
80,CA- SAN DIEGO,89,4660,4579,4741,81.88,96.12,01-22-2020
81,CA- SAN FRANCISCO,92,4414,4338,4490,84.64,99.36,01-22-2020
82,CA- SAN JOSE,108,6026,5921,6131,99.36,116.64,01-22-2020
83,CA- SAN LUIS OBISPO,90,329,324,334,82.8,97.2,01-22-2020
85,CA- SAN MATEO CO.,95,2865,2816,2914,87.4,102.6,01-22-2020
86,CA- SANTA BARBARA,86,438,431,445,79.12,92.88,01-22-2020
87,CA- SANTA CRUZ,109,734,722,746,100.28,117.72,01-22-2020
89,CA- SANTA ROSA,88,1148,1129,1167,80.96,95.04,01-22-2020
91,CA- STOCKTON,97,1261,1240,1282,89.24,104.76,01-22-2020
96,CA- VENTURA,88,897,882,912,80.96,95.04,01-22-2020
101,CO- BOULDER,94,483,475,491,86.48,101.52,01-22-2020
102,CO- COLORADO SPRINGS,89,709,697,721,81.88,96.12,01-22-2020
103,CO- DENVER,93,4500,4423,4577,85.56,100.44,01-22-2020
104,CO- FORT COLLINS,88,365,359,371,80.96,95.04,01-22-2020
105,CO- GRAND JUNCTION,95,853,839,867,87.4,102.6,01-22-2020
106,CO- GREELEY,87,428,421,435,80.04,93.96,01-22-2020
107,CO- PUEBLO,81,77,76,78,74.52,87.48,01-22-2020
110,CT- HARTFORD,91,2520,2475,2565,83.72,98.28,01-22-2020
111,CT- NEW HAVEN,99,5176,5087,5265,91.08,106.92,01-22-2020
112,DE- WILMINGTON,87,987,971,1003,80.04,93.96,01-22-2020
113,DC- WASHINGTON,280,76846,75529,78163,257.6,302.4,01-22-2020
115,FL- BRADENTON,86,322,317,327,79.12,92.88,01-22-2020
116,FL- CLEARWATER,83,425,418,432,76.36,89.64,01-22-2020
118,FL- FORT LAUDERDALE,86,3834,3767,3901,79.12,92.88,01-22-2020
119,FL- FORT MYERS,85,1308,1285,1331,78.2,91.8,01-22-2020
120,FL- GAINESVILLE,82,364,358,370,75.44,88.56,01-22-2020
122,FL- HUDSON,84,345,339,351,77.28,90.72,01-22-2020
123,FL- JACKSONVILLE,83,1068,1050,1086,76.36,89.64,01-22-2020
124,FL- LAKELAND,84,305,300,310,77.28,90.72,01-22-2020
127,FL- MIAMI,86,4834,4750,4918,79.12,92.88,01-22-2020
129,FL- OCALA,83,328,323,333,76.36,89.64,01-22-2020
130,FL- ORLANDO,84,2844,2794,2894,77.28,90.72,01-22-2020
131,FL- ORMOND BEACH,82,327,322,332,75.44,88.56,01-22-2020
133,FL- PANAMA CITY,81,42,41,43,74.52,87.48,01-22-2020
134,FL- PENSACOLA,83,488,480,496,76.36,89.64,01-22-2020
137,FL- SARASOTA,83,362,356,368,76.36,89.64,01-22-2020
139,FL- ST PETERSBURG,83,344,338,350,76.36,89.64,01-22-2020
140,FL- TALLAHASSEE,81,275,271,279,74.52,87.48,01-22-2020
141,FL- TAMPA,84,1266,1244,1288,77.28,90.72,01-22-2020
142,GA- ALBANY,93,972,955,989,85.56,100.44,01-22-2020
144,GA- ATLANTA,94,12483,12268,12698,86.48,101.52,01-22-2020
145,GA- AUGUSTA,82,399,393,405,75.44,88.56,01-22-2020
