HRRNum,Hospital Referral Region,Projected Demand (%),Hospitalizations (Median),Lower Hospitalization Bound,Upper Hospitalization Bound,Lower Projected Demand Bound,Upper Projected Demand Bound,Last Update
1,AL- BIRMINGHAM,84,2603,2559,2647,77.28,90.72,01-22-2020
2,AL- DOTHAN,80,0,0,0,73.6,86.4,01-22-2020
5,AL- HUNTSVILLE,83,422,415,429,76.36,89.64,01-22-2020
6,AL- MOBILE,83,791,778,804,76.36,89.64,01-22-2020
7,AL- MONTGOMERY,83,360,354,366,76.36,89.64,01-22-2020
9,AL- TUSCALOOSA,83,245,241,249,76.36,89.64,01-22-2020
11,AZ- MESA,91,1589,1562,1616,83.72,98.28,01-22-2020
12,AZ- PHOENIX,87,3719,3654,3784,80.04,93.96,01-22-2020
14,AZ- SUN CITY,84,269,265,273,77.28,90.72,01-22-2020
15,AZ- TUCSON,84,718,706,730,77.28,90.72,01-22-2020
16,AR- FORT SMITH,80,0,0,0,73.6,86.4,01-22-2020
18,AR- JONESBORO,80,0,0,0,73.6,86.4,01-22-2020
19,AR- LITTLE ROCK,81,770,757,783,74.52,87.48,01-22-2020
21,AR- SPRINGDALE,81,105,104,106,74.52,87.48,01-22-2020
22,AR- TEXARKANA,80,0,0,0,73.6,86.4,01-22-2020
23,CA- ORANGE CO.,87,3999,3930,4068,80.04,93.96,01-22-2020
25,CA- BAKERSFIELD,82,678,667,689,75.44,88.56,01-22-2020
31,CA- CHICO,83,161,159,163,76.36,89.64,01-22-2020
33,CA- CONTRA COSTA CO.,102,3047,2995,3099,93.84,110.16,01-22-2020
43,CA- FRESNO,84,735,723,747,77.28,90.72,01-22-2020
56,CA- LOS ANGELES,86,11704,11502,11906,79.12,92.88,01-22-2020
58,CA- MODESTO,93,1551,1524,1578,85.56,100.44,01-22-2020
62,CA- NAPA,91,483,475,491,83.72,98.28,01-22-2020
65,CA- ALAMEDA CO.,99,4619,4539,4699,91.08,106.92,01-22-2020
69,CA- PALM SPR/RANCHO MIR.,85,371,365,377,78.2,91.8,01-22-2020
73,CA- REDDING,84,343,338,348,77.28,90.72,01-22-2020
77,CA- SACRAMENTO,93,4564,4486,4642,85.56,100.44,01-22-2020
78,CA- SALINAS,95,835,821,849,87.4,102.6,01-22-2020
79,CA- SAN BERNARDINO,88,3507,3446,3568,80.96,95.04,01-22-2020
80,CA- SAN DIEGO,90,5016,4930,5102,82.8,97.2,01-22-2020
81,CA- SAN FRANCISCO,91,4077,4007,4147,83.72,98.28,01-22-2020
82,CA- SAN JOSE,105,5274,5182,5366,96.6,113.4,01-22-2020
83,CA- SAN LUIS OBISPO,90,329,324,334,82.8,97.2,01-22-2020
85,CA- SAN MATEO CO.,93,2532,2488,2576,85.56,100.44,01-22-2020
86,CA- SANTA BARBARA,87,483,475,491,80.04,93.96,01-22-2020
87,CA- SANTA CRUZ,109,735,723,747,100.28,117.72,01-22-2020
89,CA- SANTA ROSA,88,1148,1129,1167,80.96,95.04,01-22-2020
91,CA- STOCKTON,97,1302,1280,1324,89.24,104.76,01-22-2020
96,CA- VENTURA,89,1012,995,1029,81.88,96.12,01-22-2020
101,CO- BOULDER,94,483,475,491,86.48,101.52,01-22-2020
102,CO- COLORADO SPRINGS,90,784,771,797,82.8,97.2,01-22-2020
103,CO- DENVER,93,4467,4391,4543,85.56,100.44,01-22-2020
104,CO- FORT COLLINS,88,378,372,384,80.96,95.04,01-22-2020
105,CO- GRAND JUNCTION,94,780,767,793,86.48,101.52,01-22-2020
106,CO- GREELEY,87,434,427,441,80.04,93.96,01-22-2020
107,CO- PUEBLO,82,96,95,97,75.44,88.56,01-22-2020
110,CT- HARTFORD,93,2962,2911,3013,85.56,100.44,01-22-2020
111,CT- NEW HAVEN,97,4756,4674,4838,89.24,104.76,01-22-2020
112,DE- WILMINGTON,88,1071,1053,1089,80.96,95.04,01-22-2020
113,DC- WASHINGTON,280,76846,75529,78163,257.6,302.4,01-22-2020
115,FL- BRADENTON,86,322,317,327,79.12,92.88,01-22-2020
116,FL- CLEARWATER,84,491,483,499,77.28,90.72,01-22-2020
118,FL- FORT LAUDERDALE,86,4219,4147,4291,79.12,92.88,01-22-2020
119,FL- FORT MYERS,85,1496,1470,1522,78.2,91.8,01-22-2020
120,FL- GAINESVILLE,83,447,440,454,76.36,89.64,01-22-2020
122,FL- HUDSON,84,398,392,404,77.28,90.72,01-22-2020
123,FL- JACKSONVILLE,83,1308,1286,1330,76.36,89.64,01-22-2020
124,FL- LAKELAND,84,363,357,369,77.28,90.72,01-22-2020
127,FL- MIAMI,86,5181,5092,5270,79.12,92.88,01-22-2020
129,FL- OCALA,84,406,400,412,77.28,90.72,01-22-2020
130,FL- ORLANDO,84,3250,3193,3307,77.28,90.72,01-22-2020
131,FL- ORMOND BEACH,83,352,346,358,76.36,89.64,01-22-2020
133,FL- PANAMA CITY,81,84,83,85,74.52,87.48,01-22-2020
134,FL- PENSACOLA,83,539,530,548,76.36,89.64,01-22-2020
137,FL- SARASOTA,84,430,423,437,77.28,90.72,01-22-2020
139,FL- ST PETERSBURG,83,399,393,405,76.36,89.64,01-22-2020
140,FL- TALLAHASSEE,83,572,563,581,76.36,89.64,01-22-2020
141,FL- TAMPA,84,1452,1427,1477,77.28,90.72,01-22-2020
142,GA- ALBANY,92,929,913,945,84.64,99.36,01-22-2020
144,GA- ATLANTA,95,13131,12904,13358,87.4,102.6,01-22-2020
145,GA- AUGUSTA,82,399,393,405,75.44,88.56,01-22-2020
146,GA- COLUMBUS,85,432,425,439,78.2,91.8,01-22-2020
147,GA- MACON,81,294,289,299,74.52,87.48,01-22-2020
148,GA- ROME,92,637,627,647,84.64,99.36,01-22-2020
149,GA- SAVANNAH,82,365,359,371,75.44,88.56,01-22-2020
154,IL- AURORA,94,539,530,548,86.48,101.52,01-22-2020
155,IL- BLUE ISLAND,87,1358,1335,1381,80.04,93.96,01-22-2020
156,IL- CHICAGO,87,4546,4468,4624,80.04,93.96,01-22-2020
158,IL- ELGIN,97,1330,1308,1352,89.24,104.76,01-22-2020
161,IL- EVANSTON,90,1813,1782,1844,82.8,97.2,01-22-2020
163,IL- HINSDALE,91,856,842,870,83.72,98.28,01-22-2020
164,IL- JOLIET,93,1215,1194,1236,85.56,100.44,01-22-2020
166,IL- MELROSE PARK,90,2379,2339,2419,82.8,97.2,01-22-2020
170,IL- PEORIA,81,245,241,249,74.52,87.48,01-22-2020
171,IL- ROCKFORD,88,848,834,862,80.96,95.04,01-22-2020
172,IL- SPRINGFIELD,80,84,83,85,73.6,86.4,01-22-2020
173,IL- URBANA,81,84,83,85,74.52,87.48,01-22-2020
175,IL- BLOOMINGTON,84,84,83,85,77.28,90.72,01-22-2020
179,IN- EVANSVILLE,80,0,0,0,73.6,86.4,01-22-2020
180,IN- FORT WAYNE,80,0,0,0,73.6,86.4,01-22-2020
181,IN- GARY,80,21,21,21,73.6,86.4,01-22-2020
183,IN- INDIANAPOLIS,80,63,62,64,73.6,86.4,01-22-2020
184,IN- LAFAYETTE,80,0,0,0,73.6,86.4,01-22-2020
185,IN- MUNCIE,80,0,0,0,73.6,86.4,01-22-2020
186,IN- MUNSTER,81,126,124,128,74.52,87.48,01-22-2020
187,IN- SOUTH BEND,80,28,28,28,73.6,86.4,01-22-2020
188,IN- TERRE HAUTE,80,0,0,0,73.6,86.4,01-22-2020
191,IA- DAVENPORT,81,182,179,185,74.52,87.48,01-22-2020
192,IA- DES MOINES,82,477,469,485,75.44,88.56,01-22-2020
193,IA- DUBUQUE,83,140,138,142,76.36,89.64,01-22-2020
194,IA- IOWA CITY,82,280,276,284,75.44,88.56,01-22-2020
195,IA- MASON CITY,80,0,0,0,73.6,86.4,01-22-2020
196,IA- SIOUX CITY,81,91,90,92,74.52,87.48,01-22-2020
197,IA- WATERLOO,82,91,90,92,75.44,88.56,01-22-2020
200,KS- TOPEKA,82,259,255,263,75.44,88.56,01-22-2020
201,KS- WICHITA,81,320,314,326,74.52,87.48,01-22-2020
203,KY- COVINGTON,88,637,627,647,80.96,95.04,01-22-2020
204,KY- LEXINGTON,84,1610,1583,1637,77.28,90.72,01-22-2020
205,KY- LOUISVILLE,85,1863,1829,1897,78.2,91.8,01-22-2020
207,KY- OWENSBORO,80,0,0,0,73.6,86.4,01-22-2020
208,KY- PADUCAH,80,0,0,0,73.6,86.4,01-22-2020
