date,Total Hospitalizations (Median),Lower Hospitalization Bound,Upper Hospitalization Bound
06-21-2020,85,38,165
06-22-2020,86,38,164
06-23-2020,86,38,163
06-24-2020,86,38,162
06-25-2020,86,38,160
06-26-2020,86,38,159
06-27-2020,86,39,157
06-28-2020,87,39,155
06-29-2020,87,39,153
06-30-2020,86,39,152
07-01-2020,87,39,149
07-02-2020,87,39,147
07-03-2020,86,39,145
07-04-2020,86,39,142
07-05-2020,86,39,140
07-06-2020,86,39,137
07-07-2020,86,39,134
07-08-2020,86,39,132
07-09-2020,85,39,129
07-10-2020,85,39,127
07-11-2020,84,39,124
07-12-2020,83,38,121
07-13-2020,83,38,118
07-14-2020,82,38,115
07-15-2020,81,38,113
07-16-2020,80,38,110
07-17-2020,80,38,108
07-18-2020,79,38,105
07-19-2020,78,38,103
07-20-2020,78,38,100
07-21-2020,77,38,98
07-22-2020,76,38,96
07-23-2020,75,37,94
07-24-2020,74,37,91
07-25-2020,73,37,89
07-26-2020,72,37,87
07-27-2020,71,37,85
07-28-2020,70,36,83
07-29-2020,69,36,81
07-30-2020,68,36,79
07-31-2020,67,36,77
08-01-2020,65,36,75
08-02-2020,64,35,74
08-03-2020,63,35,73
08-04-2020,62,35,71
08-05-2020,60,35,69
08-06-2020,59,34,68
08-07-2020,58,34,66
08-08-2020,57,34,65
08-09-2020,55,33,64
08-10-2020,54,33,62
08-11-2020,53,33,61
08-12-2020,52,33,59
08-13-2020,51,33,58
08-14-2020,50,32,56
08-15-2020,48,32,55
