date,Total Hospitalizations (Median),Lower Hospitalization Bound,Upper Hospitalization Bound
06-21-2020,11,3,45
06-22-2020,11,3,45
06-23-2020,11,3,45
06-24-2020,11,3,45
06-25-2020,11,3,46
06-26-2020,11,3,46
06-27-2020,11,3,46
06-28-2020,11,3,46
06-29-2020,11,3,46
06-30-2020,11,3,46
07-01-2020,11,3,46
07-02-2020,11,3,46
07-03-2020,11,3,46
07-04-2020,11,3,46
07-05-2020,11,3,46
07-06-2020,11,3,46
07-07-2020,11,3,45
07-08-2020,11,3,45
07-09-2020,10,3,45
07-10-2020,10,3,45
07-11-2020,10,3,45
07-12-2020,10,3,45
07-13-2020,10,3,44
07-14-2020,10,3,44
07-15-2020,10,3,44
07-16-2020,10,3,44
07-17-2020,10,3,43
07-18-2020,10,3,43
07-19-2020,10,3,43
07-20-2020,10,3,42
07-21-2020,10,3,42
07-22-2020,10,3,42
07-23-2020,10,2,41
07-24-2020,10,2,41
07-25-2020,10,2,41
07-26-2020,10,2,40
07-27-2020,10,2,40
07-28-2020,10,2,39
07-29-2020,10,2,39
07-30-2020,9,2,38
07-31-2020,9,2,38
08-01-2020,9,2,38
08-02-2020,9,2,37
08-03-2020,9,2,36
08-04-2020,9,2,36
08-05-2020,9,2,35
08-06-2020,9,2,35
08-07-2020,9,2,34
08-08-2020,9,2,34
08-09-2020,8,2,33
08-10-2020,8,2,32
08-11-2020,8,2,32
08-12-2020,8,2,32
08-13-2020,8,2,31
08-14-2020,8,2,31
08-15-2020,8,2,30
