date,Total Hospitalizations (Median),Lower Hospitalization Bound,Upper Hospitalization Bound
06-21-2020,60,26,116
06-22-2020,60,26,115
06-23-2020,60,26,114
06-24-2020,60,26,113
06-25-2020,60,26,112
06-26-2020,60,26,110
06-27-2020,61,26,109
06-28-2020,61,27,108
06-29-2020,61,27,106
06-30-2020,61,27,104
07-01-2020,61,27,103
07-02-2020,61,27,102
07-03-2020,60,27,99
07-04-2020,60,27,98
07-05-2020,60,27,95
07-06-2020,60,27,93
07-07-2020,60,27,92
07-08-2020,60,27,90
07-09-2020,59,27,88
07-10-2020,59,27,85
07-11-2020,59,27,84
07-12-2020,58,27,81
07-13-2020,58,27,79
07-14-2020,57,27,77
07-15-2020,57,27,76
07-16-2020,56,27,73
07-17-2020,56,27,72
07-18-2020,55,27,70
07-19-2020,54,26,69
07-20-2020,54,26,66
07-21-2020,54,26,65
07-22-2020,53,26,63
07-23-2020,52,26,61
07-24-2020,52,26,60
07-25-2020,51,26,59
07-26-2020,50,26,57
07-27-2020,49,26,56
07-28-2020,48,25,54
07-29-2020,48,25,53
07-30-2020,46,25,52
07-31-2020,45,25,51
08-01-2020,44,25,50
08-02-2020,43,25,49
08-03-2020,43,25,48
08-04-2020,42,24,46
08-05-2020,41,24,45
08-06-2020,40,24,44
08-07-2020,39,24,43
08-08-2020,38,24,43
08-09-2020,37,23,42
08-10-2020,36,23,41
08-11-2020,35,23,40
08-12-2020,34,23,39
08-13-2020,33,23,38
08-14-2020,32,22,37
08-15-2020,32,22,36
