date,Total Hospitalizations (Median),Lower Hospitalization Bound,Upper Hospitalization Bound
10-18-2020,30,28,31
10-19-2020,28,26,30
10-20-2020,28,27,30
10-21-2020,29,27,30
10-22-2020,28,27,30
10-23-2020,28,28,31
10-24-2020,31,30,34
10-25-2020,33,31,35
10-26-2020,34,31,34
10-27-2020,33,31,36
10-28-2020,37,36,39
10-29-2020,38,35,39
10-30-2020,38,34,39
10-31-2020,38,34,39
11-01-2020,39,35,40
11-02-2020,38,35,43
11-03-2020,38,35,43
11-04-2020,38,35,43
11-05-2020,38,35,45
11-06-2020,37,34,47
11-07-2020,37,34,47
11-08-2020,37,32,48
11-09-2020,37,32,48
11-10-2020,38,32,49
11-11-2020,39,32,50
11-12-2020,40,32,51
11-13-2020,41,32,51
11-14-2020,40,32,54
11-15-2020,40,30,55
11-16-2020,40,30,56
11-17-2020,40,30,56
11-18-2020,39,30,58
11-19-2020,40,30,58
11-20-2020,40,28,59
11-21-2020,40,28,61
11-22-2020,40,27,63
11-23-2020,40,27,63
11-24-2020,40,27,66
11-25-2020,41,27,68
11-26-2020,42,27,69
11-27-2020,44,27,73
11-28-2020,44,27,73
11-29-2020,47,28,78
11-30-2020,47,28,81
12-01-2020,48,28,85
12-02-2020,49,28,87
12-03-2020,51,30,93
12-04-2020,51,30,96
12-05-2020,53,31,102
12-06-2020,55,31,105
12-07-2020,58,31,107
12-08-2020,58,31,111
12-09-2020,58,31,117
12-10-2020,60,31,122
12-11-2020,61,31,127
12-12-2020,62,31,131
12-13-2020,62,31,135
12-14-2020,64,32,141
12-15-2020,65,32,146
12-16-2020,66,32,150
12-17-2020,67,33,157
12-18-2020,69,33,163
12-19-2020,70,33,166
