region,region_name,Projected Demand (%),Hospitalizations (Median),Lower Hospitalization Bound,Upper Hospitalization Bound,Lower Projected Demand Bound,Upper Projected Demand Bound,Total Hospitalizations (Range),Total Projected Demand (Range),Max Occupied Beds,Lower Max Occupied Beds,Upper Max Occupied Beds,Last Update,Type
1,AL- BIRMINGHAM,83.16,190,174,214,81.6,85.66,190 [174 - 214],83.16% [81.6% - 85.66%],267,135,478,04-28-2021,projected
2,AL- DOTHAN,83.77,35,34,42,83.46,87.98,35 [34 - 42],83.77% [83.46% - 87.98%],50,46,106,04-28-2021,projected
5,AL- HUNTSVILLE,85.8,78,72,89,83.19,90.32,78 [72 - 89],85.8% [83.19% - 90.32%],109,60,194,04-28-2021,projected
6,AL- MOBILE,105.06,502,463,557,92.92,121.58,502 [463 - 557],105.06% [92.92% - 121.58%],716,369,1188,04-28-2021,projected
7,AL- MONTGOMERY,84.27,49,44,57,82.01,88.09,49 [44 - 57],84.27% [82.01% - 88.09%],66,31,125,04-28-2021,projected
9,AL- TUSCALOOSA,81.3,7,7,10,81.3,83.81,7 [7 - 10],81.3% [81.3% - 83.81%],13,13,38,04-28-2021,projected
11,AZ- MESA,93.79,193,180,224,87.53,106.67,193 [180 - 224],93.79% [87.53% - 106.67%],273,149,528,04-28-2021,projected
12,AZ- PHOENIX,87.78,418,388,487,84.25,95.49,418 [388 - 487],87.78% [84.25% - 95.49%],589,322,1173,04-28-2021,projected
14,AZ- SUN CITY,86.05,35,33,40,83.33,91.23,35 [33 - 40],86.05% [83.33% - 91.23%],49,27,91,04-28-2021,projected
15,AZ- TUCSON,84.24,77,70,88,82.61,87.96,77 [70 - 88],84.24% [82.61% - 87.96%],107,66,201,04-28-2021,projected
16,AR- FORT SMITH,88.35,82,73,112,82.81,108.34,82 [73 - 112],88.35% [82.81% - 108.34%],107,36,363,04-28-2021,projected
18,AR- JONESBORO,81.88,14,14,23,81.88,86.42,14 [14 - 23],81.88% [81.88% - 86.42%],17,17,58,04-28-2021,projected
19,AR- LITTLE ROCK,82.43,98,91,124,81.21,85.89,98 [91 - 124],82.43% [81.21% - 85.89%],140,70,340,04-28-2021,projected
21,AR- SPRINGDALE,85.3,42,38,51,83.5,92.68,42 [38 - 51],85.3% [83.5% - 92.68%],56,37,134,04-28-2021,projected
22,AR- TEXARKANA,81.84,14,12,19,80.0,85.31,14 [12 - 19],81.84% [80.0% - 85.31%],18,0,52,04-28-2021,projected
23,CA- ORANGE CO.,80.52,18,16,21,80.31,80.9,18 [16 - 21],80.52% [80.31% - 80.9%],40,24,69,04-28-2021,projected
25,CA- BAKERSFIELD,80.44,7,6,9,80.03,80.88,7 [6 - 9],80.44% [80.03% - 80.88%],16,1,32,04-28-2021,projected
31,CA- CHICO,83.28,14,13,16,81.56,86.09,14 [13 - 16],83.28% [81.56% - 86.09%],21,10,39,04-28-2021,projected
