date,Total Projected Demand (%),Total Hospitalizations (Median),Lower Hospitalization Bound,Upper Hospitalization Bound,Lower Projected Demand Bound,Upper Projected Demand Bound,Total Hospitalizations (Range),Total Projected Demand (Range),Max Occupied Beds,Lower Max Occupied Beds,Upper Max Occupied Beds,Type
05-01-2021,84.87,,,,,,,,871,,,actual
05-08-2021,84.06,,,,,,,,727,,,actual
05-15-2021,83.53,,,,,,,,631,,,actual
05-22-2021,80.28,324,305,352,80.19,80.38,324 [305 - 352],80.28% [80.19% - 80.38%],51,34,68,projected
05-29-2021,80.26,314,295,368,80.16,80.45,314 [295 - 368],80.26% [80.16% - 80.45%],46,29,80,projected
06-05-2021,80.32,364,334,471,80.16,80.91,364 [334 - 471],80.32% [80.16% - 80.91%],58,29,163,projected
06-12-2021,80.45,478,429,684,80.18,81.59,478 [429 - 684],80.45% [80.18% - 81.59%],80,33,285,projected
06-19-2021,80.66,706,624,966,80.21,82.09,706 [624 - 966],80.66% [80.21% - 82.09%],119,37,374,projected
06-26-2021,80.94,1027,906,1424,80.28,83.16,1027 [906 - 1424],80.94% [80.28% - 83.16%],169,50,566,projected
07-03-2021,81.33,1479,1309,2049,80.39,84.51,1479 [1309 - 2049],81.33% [80.39% - 84.51%],238,70,808,projected
