date,Total Hospitalizations (Median),Lower Hospitalization Bound,Upper Hospitalization Bound
01-10-2021,36,36,36
01-11-2021,35,34,35
01-12-2021,33,31,33
01-13-2021,32,31,32
01-14-2021,29,28,30
01-15-2021,30,28,31
01-16-2021,29,27,30
01-17-2021,28,26,28
01-18-2021,27,26,29
01-19-2021,26,25,26
01-20-2021,24,24,25
01-21-2021,24,24,24
01-22-2021,24,24,24
01-23-2021,24,22,24
01-24-2021,23,21,26
01-25-2021,21,20,26
01-26-2021,21,20,26
01-27-2021,20,19,24
01-28-2021,20,19,24
01-29-2021,21,18,24
01-30-2021,21,18,23
01-31-2021,21,17,23
02-01-2021,21,16,24
02-02-2021,21,16,24
02-03-2021,21,15,24
02-04-2021,20,14,24
02-05-2021,20,14,24
02-06-2021,20,13,24
02-07-2021,19,13,24
02-08-2021,19,13,23
02-09-2021,18,13,23
02-10-2021,18,13,23
02-11-2021,17,13,23
02-12-2021,17,13,24
02-13-2021,17,12,24
02-14-2021,17,10,24
02-15-2021,16,10,24
02-16-2021,15,9,24
02-17-2021,15,9,23
02-18-2021,14,9,21
02-19-2021,14,8,22
02-20-2021,14,8,22
02-21-2021,14,8,22
02-22-2021,14,7,22
02-23-2021,14,6,22
02-24-2021,14,6,22
02-25-2021,12,5,21
02-26-2021,11,5,20
02-27-2021,11,4,19
02-28-2021,11,4,19
03-01-2021,11,4,19
03-02-2021,11,4,19
03-03-2021,9,4,19
03-04-2021,9,4,18
03-05-2021,9,3,18
03-06-2021,9,3,17
03-07-2021,8,3,17
03-08-2021,7,2,17
03-09-2021,6,2,16
03-10-2021,6,2,15
03-11-2021,5,2,15
03-12-2021,4,2,14
03-13-2021,4,2,13
