date,Total Hospitalizations (Median),Lower Hospitalization Bound,Upper Hospitalization Bound
12-27-2020,44,43,45
12-28-2020,41,40,42
12-29-2020,41,41,43
12-30-2020,43,42,45
12-31-2020,46,45,47
01-01-2021,45,43,46
01-02-2021,46,45,47
01-03-2021,46,45,47
01-04-2021,46,45,47
01-05-2021,46,45,47
01-06-2021,48,47,49
01-07-2021,48,46,49
01-08-2021,47,46,49
01-09-2021,47,46,50
01-10-2021,47,45,50
01-11-2021,47,45,50
01-12-2021,47,44,50
01-13-2021,47,43,51
01-14-2021,46,43,51
01-15-2021,46,41,51
01-16-2021,46,41,52
01-17-2021,46,40,52
01-18-2021,45,39,52
01-19-2021,45,38,53
01-20-2021,45,37,53
01-21-2021,44,35,54
01-22-2021,44,35,54
01-23-2021,44,34,54
01-24-2021,43,33,54
01-25-2021,43,33,54
01-26-2021,43,32,55
01-27-2021,42,32,55
01-28-2021,42,31,55
01-29-2021,42,30,55
01-30-2021,41,29,55
01-31-2021,41,29,55
02-01-2021,41,28,55
02-02-2021,40,27,55
02-03-2021,40,27,55
02-04-2021,39,26,55
02-05-2021,38,25,55
02-06-2021,38,25,54
02-07-2021,37,24,54
02-08-2021,37,23,54
02-09-2021,36,23,53
02-10-2021,35,22,53
02-11-2021,35,21,52
02-12-2021,34,21,52
02-13-2021,34,20,51
02-14-2021,33,20,51
02-15-2021,32,19,50
02-16-2021,31,19,49
02-17-2021,31,18,49
02-18-2021,30,17,48
02-19-2021,29,17,47
02-20-2021,29,16,46
02-21-2021,28,15,45
02-22-2021,27,15,44
02-23-2021,27,14,43
02-24-2021,26,14,42
02-25-2021,25,13,42
02-26-2021,25,13,41
02-27-2021,23,12,39
