date,Total Hospitalizations (Median),Lower Hospitalization Bound,Upper Hospitalization Bound
01-03-2021,91,89,94
01-04-2021,95,93,95
01-05-2021,90,89,91
01-06-2021,84,82,85
01-07-2021,82,81,82
01-08-2021,83,81,83
01-09-2021,88,85,90
01-10-2021,80,78,82
01-11-2021,77,77,77
01-12-2021,81,80,82
01-13-2021,71,68,72
01-14-2021,71,69,74
01-15-2021,72,69,74
01-16-2021,72,68,74
01-17-2021,71,66,75
01-18-2021,71,64,77
01-19-2021,71,63,78
01-20-2021,70,63,79
01-21-2021,70,61,81
01-22-2021,71,60,81
01-23-2021,70,59,82
01-24-2021,71,58,84
01-25-2021,72,58,85
01-26-2021,72,57,88
01-27-2021,73,56,90
01-28-2021,75,55,92
01-29-2021,73,54,93
01-30-2021,73,54,94
01-31-2021,73,53,96
02-01-2021,73,53,97
02-02-2021,72,52,98
02-03-2021,71,51,98
02-04-2021,71,50,100
02-05-2021,71,50,99
02-06-2021,70,49,102
02-07-2021,69,48,102
02-08-2021,69,45,102
02-09-2021,69,44,103
02-10-2021,67,43,103
02-11-2021,67,43,104
02-12-2021,67,42,105
02-13-2021,66,41,105
02-14-2021,66,40,105
02-15-2021,65,39,102
02-16-2021,62,38,102
02-17-2021,62,37,102
02-18-2021,62,36,103
02-19-2021,61,35,100
02-20-2021,61,33,99
02-21-2021,60,31,99
02-22-2021,57,30,98
02-23-2021,57,30,96
02-24-2021,55,29,96
02-25-2021,54,28,91
02-26-2021,52,26,89
02-27-2021,51,25,88
02-28-2021,48,24,85
03-01-2021,46,23,84
03-02-2021,45,23,82
03-03-2021,44,22,81
03-04-2021,42,19,77
03-05-2021,41,18,74
03-06-2021,40,17,72
