date,Total Hospitalizations (Median),Lower Hospitalization Bound,Upper Hospitalization Bound
01-10-2021,409,406,411
01-11-2021,393,390,396
01-12-2021,402,400,404
01-13-2021,395,392,397
01-14-2021,392,389,394
01-15-2021,384,382,388
01-16-2021,376,374,379
01-17-2021,376,373,379
01-18-2021,374,372,377
01-19-2021,356,352,359
01-20-2021,345,342,348
01-21-2021,327,320,334
01-22-2021,308,298,319
01-23-2021,290,276,305
01-24-2021,272,256,291
01-25-2021,255,235,277
01-26-2021,239,216,262
01-27-2021,223,198,249
01-28-2021,208,181,235
01-29-2021,195,165,222
01-30-2021,181,151,209
01-31-2021,169,139,197
02-01-2021,157,126,186
02-02-2021,146,116,176
02-03-2021,136,106,165
02-04-2021,126,96,155
02-05-2021,117,87,144
02-06-2021,108,80,132
02-07-2021,101,73,124
02-08-2021,93,67,115
02-09-2021,86,60,106
02-10-2021,79,55,99
02-11-2021,73,50,91
02-12-2021,67,46,86
02-13-2021,62,42,78
02-14-2021,57,39,72
02-15-2021,52,34,67
02-16-2021,48,31,62
02-17-2021,44,28,58
02-18-2021,40,25,53
02-19-2021,37,23,49
02-20-2021,33,21,45
02-21-2021,31,17,41
02-22-2021,28,16,37
02-23-2021,25,14,35
02-24-2021,23,13,31
02-25-2021,20,11,29
02-26-2021,19,11,27
02-27-2021,17,9,24
02-28-2021,15,7,21
03-01-2021,14,7,19
03-02-2021,13,6,18
03-03-2021,11,5,17
03-04-2021,10,5,15
03-05-2021,9,4,14
03-06-2021,8,3,12
03-07-2021,7,3,11
03-08-2021,7,3,10
03-09-2021,6,3,9
03-10-2021,5,2,8
03-11-2021,5,2,7
03-12-2021,4,1,7
03-13-2021,4,1,6
