date,Total Hospitalizations (Median),Lower Hospitalization Bound,Upper Hospitalization Bound
01-03-2021,76,76,77
01-04-2021,78,77,78
01-05-2021,77,77,78
01-06-2021,76,75,76
01-07-2021,79,79,80
01-08-2021,83,82,83
01-09-2021,86,86,87
01-10-2021,86,86,87
01-11-2021,82,82,83
01-12-2021,84,84,85
01-13-2021,86,85,86
01-14-2021,83,82,85
01-15-2021,81,79,83
01-16-2021,78,75,81
01-17-2021,75,71,78
01-18-2021,72,67,76
01-19-2021,68,63,73
01-20-2021,65,59,70
01-21-2021,61,55,67
01-22-2021,58,51,65
01-23-2021,55,47,61
01-24-2021,51,44,58
01-25-2021,48,40,55
01-26-2021,45,37,52
01-27-2021,41,34,49
01-28-2021,39,31,45
01-29-2021,35,28,41
01-30-2021,33,25,39
01-31-2021,30,22,35
02-01-2021,28,21,32
02-02-2021,26,19,30
02-03-2021,24,17,27
02-04-2021,21,15,25
02-05-2021,19,14,23
02-06-2021,17,12,21
02-07-2021,16,11,20
02-08-2021,15,10,18
02-09-2021,14,8,17
02-10-2021,12,8,15
02-11-2021,11,7,13
02-12-2021,10,6,13
02-13-2021,9,6,11
02-14-2021,7,5,11
02-15-2021,7,4,9
02-16-2021,6,4,9
02-17-2021,6,3,8
02-18-2021,5,3,7
02-19-2021,5,3,6
02-20-2021,4,2,6
02-21-2021,4,2,5
02-22-2021,3,2,5
02-23-2021,3,2,4
02-24-2021,3,1,4
02-25-2021,2,1,3
02-26-2021,2,1,3
02-27-2021,2,1,3
02-28-2021,2,1,3
03-01-2021,1,1,2
03-02-2021,1,1,2
03-03-2021,1,1,2
03-04-2021,1,0,2
03-05-2021,1,0,2
03-06-2021,1,0,1
