date,Total Hospitalizations (Median),Lower Hospitalization Bound,Upper Hospitalization Bound
01-03-2021,275,271,280
01-04-2021,279,274,284
01-05-2021,270,265,274
01-06-2021,268,263,273
01-07-2021,280,275,285
01-08-2021,283,280,287
01-09-2021,299,296,303
01-10-2021,316,310,321
01-11-2021,328,324,332
01-12-2021,314,310,318
01-13-2021,292,287,296
01-14-2021,290,283,295
01-15-2021,287,279,294
01-16-2021,284,273,294
01-17-2021,280,267,293
01-18-2021,275,260,291
01-19-2021,270,253,289
01-20-2021,266,246,288
01-21-2021,261,237,285
01-22-2021,255,229,283
01-23-2021,250,221,280
01-24-2021,244,212,278
01-25-2021,238,203,275
01-26-2021,232,194,272
01-27-2021,226,185,269
01-28-2021,220,176,266
01-29-2021,215,169,262
01-30-2021,210,163,258
01-31-2021,204,156,254
02-01-2021,199,149,250
02-02-2021,194,143,245
02-03-2021,188,137,240
02-04-2021,183,130,236
02-05-2021,177,124,231
02-06-2021,173,119,226
02-07-2021,167,113,221
02-08-2021,161,107,216
02-09-2021,156,102,211
02-10-2021,151,97,206
02-11-2021,145,91,200
02-12-2021,140,87,194
02-13-2021,134,82,188
02-14-2021,129,77,182
02-15-2021,123,73,176
02-16-2021,118,68,169
02-17-2021,113,64,163
02-18-2021,108,60,157
02-19-2021,103,57,151
02-20-2021,98,53,145
02-21-2021,94,50,139
02-22-2021,89,47,134
02-23-2021,85,43,129
02-24-2021,81,40,123
02-25-2021,76,38,118
02-26-2021,73,35,113
02-27-2021,69,33,108
02-28-2021,65,30,103
03-01-2021,61,28,98
03-02-2021,58,26,93
03-03-2021,55,24,89
03-04-2021,52,22,85
03-05-2021,49,21,81
03-06-2021,46,19,76
