date,Total Hospitalizations (Median),Lower Hospitalization Bound,Upper Hospitalization Bound
12-27-2020,18,18,20
12-28-2020,23,23,23
12-29-2020,23,23,23
12-30-2020,23,23,23
12-31-2020,23,23,23
01-01-2021,16,15,23
01-02-2021,19,18,23
01-03-2021,19,19,19
01-04-2021,17,17,18
01-05-2021,21,21,21
01-06-2021,25,23,25
01-07-2021,24,23,25
01-08-2021,24,24,26
01-09-2021,25,24,27
01-10-2021,25,24,27
01-11-2021,26,24,28
01-12-2021,26,25,28
01-13-2021,27,25,29
01-14-2021,28,25,30
01-15-2021,28,25,31
01-16-2021,28,25,33
01-17-2021,29,26,34
01-18-2021,29,26,36
01-19-2021,30,25,37
01-20-2021,31,25,39
01-21-2021,31,25,40
01-22-2021,32,25,41
01-23-2021,32,25,42
01-24-2021,33,26,43
01-25-2021,34,26,46
01-26-2021,34,26,47
01-27-2021,35,26,48
01-28-2021,35,26,49
01-29-2021,36,25,50
01-30-2021,36,25,51
01-31-2021,36,25,53
02-01-2021,36,25,54
02-02-2021,36,25,55
02-03-2021,37,25,56
02-04-2021,37,25,57
02-05-2021,37,24,58
02-06-2021,37,24,58
02-07-2021,37,24,58
02-08-2021,36,23,58
02-09-2021,36,23,58
02-10-2021,36,23,57
02-11-2021,35,23,57
02-12-2021,35,23,56
02-13-2021,35,22,56
02-14-2021,34,22,55
02-15-2021,34,20,54
02-16-2021,33,19,53
02-17-2021,32,19,51
02-18-2021,31,18,50
02-19-2021,31,17,50
02-20-2021,30,17,49
02-21-2021,29,16,47
02-22-2021,28,15,45
02-23-2021,27,15,43
02-24-2021,26,14,42
02-25-2021,25,13,41
02-26-2021,24,13,40
02-27-2021,23,12,38
