date,Total Hospitalizations (Median),Lower Hospitalization Bound,Upper Hospitalization Bound
01-10-2021,75,74,75
01-11-2021,75,75,76
01-12-2021,73,71,74
01-13-2021,76,76,77
01-14-2021,84,83,85
01-15-2021,87,86,88
01-16-2021,90,88,90
01-17-2021,86,83,87
01-18-2021,82,79,82
01-19-2021,79,78,80
01-20-2021,74,74,76
01-21-2021,75,74,76
01-22-2021,75,73,77
01-23-2021,76,73,77
01-24-2021,74,71,79
01-25-2021,74,69,81
01-26-2021,74,67,81
01-27-2021,74,65,81
01-28-2021,74,64,81
01-29-2021,73,63,83
01-30-2021,72,62,84
01-31-2021,71,61,85
02-01-2021,70,58,86
02-02-2021,69,57,86
02-03-2021,70,56,87
02-04-2021,68,54,88
02-05-2021,69,52,88
02-06-2021,68,51,88
02-07-2021,68,49,88
02-08-2021,67,48,89
02-09-2021,67,47,88
02-10-2021,65,46,88
02-11-2021,65,45,88
02-12-2021,64,44,88
02-13-2021,64,42,88
02-14-2021,62,40,87
02-15-2021,62,39,87
02-16-2021,61,38,87
02-17-2021,60,37,86
02-18-2021,59,35,86
02-19-2021,56,34,84
02-20-2021,55,32,84
02-21-2021,53,32,82
02-22-2021,52,29,82
02-23-2021,51,28,80
02-24-2021,50,28,79
02-25-2021,49,27,77
02-26-2021,47,25,75
02-27-2021,45,25,75
02-28-2021,44,23,71
03-01-2021,43,21,69
03-02-2021,40,21,67
03-03-2021,38,20,66
03-04-2021,36,19,62
03-05-2021,36,18,62
03-06-2021,35,16,59
03-07-2021,33,16,56
03-08-2021,31,16,56
03-09-2021,30,15,54
03-10-2021,28,12,51
03-11-2021,27,11,50
03-12-2021,26,11,48
03-13-2021,26,10,45
