date,Total Hospitalizations (Median),Lower Hospitalization Bound,Upper Hospitalization Bound
01-10-2021,21,21,22
01-11-2021,45,44,45
01-12-2021,46,46,46
01-13-2021,43,41,43
01-14-2021,42,41,43
01-15-2021,41,41,41
01-16-2021,40,40,41
01-17-2021,40,40,41
01-18-2021,17,17,18
01-19-2021,17,16,17
01-20-2021,16,16,17
01-21-2021,16,16,17
01-22-2021,16,16,17
01-23-2021,16,15,16
01-24-2021,16,15,16
01-25-2021,16,15,16
01-26-2021,16,15,16
01-27-2021,15,15,16
01-28-2021,15,15,16
01-29-2021,15,13,17
01-30-2021,15,13,17
01-31-2021,15,12,18
02-01-2021,15,11,18
02-02-2021,14,11,18
02-03-2021,15,11,18
02-04-2021,15,11,18
02-05-2021,15,11,17
02-06-2021,13,10,17
02-07-2021,13,10,18
02-08-2021,12,10,18
02-09-2021,12,9,18
02-10-2021,12,8,17
02-11-2021,12,8,17
02-12-2021,12,8,17
02-13-2021,12,7,17
02-14-2021,12,7,18
02-15-2021,12,7,18
02-16-2021,12,7,17
02-17-2021,11,7,17
02-18-2021,10,6,17
02-19-2021,10,6,16
02-20-2021,10,6,16
02-21-2021,10,6,16
02-22-2021,9,6,16
02-23-2021,9,6,16
02-24-2021,9,6,16
02-25-2021,8,6,16
02-26-2021,8,5,16
02-27-2021,8,4,16
02-28-2021,8,4,15
03-01-2021,8,4,15
03-02-2021,8,3,14
03-03-2021,8,3,13
03-04-2021,8,3,13
03-05-2021,8,3,13
03-06-2021,7,3,13
03-07-2021,7,3,12
03-08-2021,7,3,12
03-09-2021,7,3,11
03-10-2021,7,3,11
03-11-2021,7,3,11
03-12-2021,6,2,11
03-13-2021,6,2,11
