date,Total Hospitalizations (Median),Lower Hospitalization Bound,Upper Hospitalization Bound
01-24-2021,79,77,80
01-25-2021,68,67,70
01-26-2021,68,66,69
01-27-2021,62,60,63
01-28-2021,58,56,59
01-29-2021,55,54,56
01-30-2021,53,51,54
01-31-2021,47,47,49
02-01-2021,48,47,50
02-02-2021,43,42,45
02-03-2021,43,42,44
02-04-2021,41,40,42
02-05-2021,39,38,41
02-06-2021,37,36,40
02-07-2021,36,34,38
02-08-2021,34,32,36
02-09-2021,33,31,36
02-10-2021,32,29,34
02-11-2021,31,27,34
02-12-2021,29,25,33
02-13-2021,28,24,32
02-14-2021,27,22,31
02-15-2021,26,20,30
02-16-2021,24,20,29
02-17-2021,22,18,28
02-18-2021,22,17,27
02-19-2021,20,16,26
02-20-2021,20,15,25
02-21-2021,19,13,24
02-22-2021,18,13,22
02-23-2021,18,12,22
02-24-2021,17,11,21
02-25-2021,16,11,20
02-26-2021,14,10,20
02-27-2021,14,9,19
02-28-2021,13,9,18
03-01-2021,13,9,18
03-02-2021,12,8,17
03-03-2021,11,7,16
03-04-2021,11,7,16
03-05-2021,10,7,15
03-06-2021,10,6,14
03-07-2021,9,5,14
03-08-2021,9,5,13
03-09-2021,9,5,13
03-10-2021,8,5,12
03-11-2021,7,4,12
03-12-2021,7,4,11
03-13-2021,7,4,11
03-14-2021,7,3,10
03-15-2021,6,3,10
03-16-2021,6,3,9
03-17-2021,5,3,9
03-18-2021,5,3,9
03-19-2021,5,3,8
03-20-2021,5,3,8
03-21-2021,5,2,7
03-22-2021,4,2,7
03-23-2021,4,2,7
03-24-2021,4,2,7
03-25-2021,3,1,7
03-26-2021,3,1,6
03-27-2021,3,1,6
