date,Total Hospitalizations (Median),Lower Hospitalization Bound,Upper Hospitalization Bound
01-17-2021,13,13,15
01-18-2021,13,13,13
01-19-2021,13,12,15
01-20-2021,13,13,13
01-21-2021,11,11,12
01-22-2021,10,10,11
01-23-2021,10,10,10
01-24-2021,11,10,11
01-25-2021,10,10,10
01-26-2021,11,11,11
01-27-2021,10,9,10
01-28-2021,8,8,10
01-29-2021,8,8,10
01-30-2021,8,8,9
01-31-2021,9,8,10
02-01-2021,9,7,10
02-02-2021,8,7,10
02-03-2021,8,7,11
02-04-2021,9,7,11
02-05-2021,8,7,11
02-06-2021,8,6,11
02-07-2021,8,6,11
02-08-2021,9,6,11
02-09-2021,8,5,12
02-10-2021,8,5,12
02-11-2021,8,5,12
02-12-2021,8,5,13
02-13-2021,8,5,12
02-14-2021,8,5,12
02-15-2021,8,5,12
02-16-2021,8,4,13
02-17-2021,8,4,13
02-18-2021,8,4,13
02-19-2021,7,4,14
02-20-2021,7,4,14
02-21-2021,7,4,14
02-22-2021,7,4,15
02-23-2021,7,4,16
02-24-2021,7,4,16
02-25-2021,7,4,16
02-26-2021,7,4,16
02-27-2021,7,4,15
02-28-2021,7,4,15
03-01-2021,7,4,14
03-02-2021,7,4,14
03-03-2021,7,2,14
03-04-2021,7,2,13
03-05-2021,6,2,13
03-06-2021,6,2,12
03-07-2021,6,1,12
03-08-2021,6,1,12
03-09-2021,6,1,11
03-10-2021,5,1,11
03-11-2021,5,1,11
03-12-2021,5,1,10
03-13-2021,4,1,10
03-14-2021,4,1,9
03-15-2021,3,1,9
03-16-2021,3,1,9
03-17-2021,3,1,8
03-18-2021,3,1,8
03-19-2021,3,0,8
03-20-2021,2,0,6
