date,Total Hospitalizations (Median),Lower Hospitalization Bound,Upper Hospitalization Bound
01-31-2021,23,23,24
02-01-2021,21,21,22
02-02-2021,23,23,24
02-03-2021,20,20,20
02-04-2021,20,20,21
02-05-2021,19,19,20
02-06-2021,19,19,20
02-07-2021,17,17,18
02-08-2021,17,17,17
02-09-2021,17,17,18
02-10-2021,17,17,17
02-11-2021,17,16,17
02-12-2021,17,16,17
02-13-2021,16,16,17
02-14-2021,16,15,17
02-15-2021,16,15,17
02-16-2021,16,14,17
02-17-2021,16,14,17
02-18-2021,15,14,17
02-19-2021,15,13,17
02-20-2021,15,13,16
02-21-2021,14,13,17
02-22-2021,14,12,17
02-23-2021,14,12,17
02-24-2021,13,11,17
02-25-2021,13,10,17
02-26-2021,13,10,17
02-27-2021,13,10,16
02-28-2021,12,10,16
03-01-2021,12,9,16
03-02-2021,12,9,16
03-03-2021,12,9,16
03-04-2021,12,9,15
03-05-2021,11,9,15
03-06-2021,11,8,15
03-07-2021,11,7,15
03-08-2021,11,7,15
03-09-2021,11,7,15
03-10-2021,10,7,14
03-11-2021,10,7,14
03-12-2021,10,6,14
03-13-2021,10,6,14
03-14-2021,9,5,14
03-15-2021,9,5,13
03-16-2021,9,5,13
03-17-2021,8,5,12
03-18-2021,8,5,12
03-19-2021,8,4,12
03-20-2021,8,4,11
03-21-2021,7,4,11
03-22-2021,7,4,10
03-23-2021,6,4,10
03-24-2021,6,4,10
03-25-2021,6,4,10
03-26-2021,6,4,10
03-27-2021,6,4,10
03-28-2021,6,3,9
03-29-2021,6,3,9
03-30-2021,5,2,9
03-31-2021,5,2,9
04-01-2021,5,2,8
04-02-2021,4,2,8
04-03-2021,4,2,7
