date,Total Hospitalizations (Median),Lower Hospitalization Bound,Upper Hospitalization Bound
02-14-2021,138,135,143
02-15-2021,114,109,118
02-16-2021,93,89,99
02-17-2021,79,75,84
02-18-2021,71,68,77
02-19-2021,83,80,87
02-20-2021,85,82,91
02-21-2021,92,89,95
02-22-2021,107,103,111
02-23-2021,126,122,129
02-24-2021,133,131,137
02-25-2021,128,125,134
02-26-2021,123,119,135
02-27-2021,120,113,135
02-28-2021,118,110,137
03-01-2021,116,106,138
03-02-2021,114,103,141
03-03-2021,113,100,143
03-04-2021,111,96,144
03-05-2021,109,92,146
03-06-2021,107,89,146
03-07-2021,106,85,145
03-08-2021,103,81,144
03-09-2021,101,77,143
03-10-2021,98,74,142
03-11-2021,95,71,140
03-12-2021,94,70,142
03-13-2021,92,69,143
03-14-2021,91,67,143
03-15-2021,90,66,141
03-16-2021,89,64,140
03-17-2021,88,64,140
03-18-2021,87,61,141
03-19-2021,87,60,140
03-20-2021,85,58,140
03-21-2021,84,57,140
03-22-2021,83,54,140
03-23-2021,83,54,139
03-24-2021,80,52,139
03-25-2021,79,51,139
03-26-2021,78,49,139
03-27-2021,77,48,138
03-28-2021,75,47,138
03-29-2021,74,45,136
03-30-2021,73,43,135
03-31-2021,71,42,132
04-01-2021,69,41,131
04-02-2021,67,40,128
04-03-2021,66,38,127
04-04-2021,64,38,123
04-05-2021,63,37,121
04-06-2021,62,35,118
04-07-2021,60,34,116
04-08-2021,58,34,113
04-09-2021,56,33,110
04-10-2021,54,31,106
04-11-2021,52,30,102
04-12-2021,51,29,99
04-13-2021,48,29,95
04-14-2021,48,27,92
04-15-2021,46,26,90
04-16-2021,44,25,86
04-17-2021,42,25,83
