date,Total Hospitalizations (Median),Lower Hospitalization Bound,Upper Hospitalization Bound
02-14-2021,66,66,72
02-15-2021,61,56,62
02-16-2021,60,59,62
02-17-2021,67,64,69
02-18-2021,66,60,70
02-19-2021,64,64,65
02-20-2021,68,63,68
02-21-2021,67,66,70
02-22-2021,73,70,73
02-23-2021,63,60,64
02-24-2021,58,56,60
02-25-2021,56,53,56
02-26-2021,55,53,56
02-27-2021,53,45,55
02-28-2021,52,43,53
03-01-2021,46,42,52
03-02-2021,45,41,52
03-03-2021,43,39,49
03-04-2021,42,34,49
03-05-2021,41,33,48
03-06-2021,40,31,46
03-07-2021,38,28,46
03-08-2021,36,25,45
03-09-2021,33,21,45
03-10-2021,31,20,45
03-11-2021,29,19,43
03-12-2021,26,19,42
03-13-2021,24,18,40
03-14-2021,24,16,39
03-15-2021,24,16,39
03-16-2021,23,16,35
03-17-2021,23,15,35
03-18-2021,23,15,35
03-19-2021,20,15,34
03-20-2021,20,13,33
03-21-2021,20,13,30
03-22-2021,20,13,30
03-23-2021,18,13,28
03-24-2021,16,10,28
03-25-2021,16,10,27
03-26-2021,16,10,27
03-27-2021,16,8,24
03-28-2021,15,7,24
03-29-2021,15,6,24
03-30-2021,14,6,24
03-31-2021,14,6,23
04-01-2021,14,4,23
04-02-2021,13,3,21
04-03-2021,11,3,20
04-04-2021,11,3,20
04-05-2021,10,3,20
04-06-2021,8,1,19
04-07-2021,7,1,17
04-08-2021,7,1,17
04-09-2021,6,1,16
04-10-2021,6,1,15
04-11-2021,6,1,15
04-12-2021,4,1,14
04-13-2021,4,1,13
04-14-2021,4,1,13
04-15-2021,4,1,11
04-16-2021,3,1,11
04-17-2021,3,1,9
